skid	name	paper_id	paper_name	annotations	FBbt_ID
10801	neuron 10802	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right T1 ventral nerve (76591), T1 leg motor neuron (188570), left-right homologs 10372 & 10802 (200249), T1 leg motor neuron V6 bundle (204097), LINKED NEURON - copy of skeleton id 396168 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396185), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
10812	neuron 10813	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right posterior dorsal mesothoracic nerve (78205), contains presynapses (85483), wing motor neuron (189058), wing motor neuron PDMN1 bundle (193509), LINKED NEURON - copy of skeleton id 84792 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (440570), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
10828	neuron 10829	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), right soma (9992), right T1 dorsal nerve (76615), neck motor neuron D bundle (198762), neck motor neuron (205319), LINKED NEURON - copy of skeleton id 441165 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (441182), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
10840	neuron 10841	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right T1 accessory nerve (76578), left-right homologs 9755 & 10841 (81130), T1 leg motor neuron (188570), T1 leg motor neuron A3 bundle (204035), LINKED NEURON - copy of skeleton id 397073 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (397092), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
10970	neuron 10971	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), right T1 leg nerve (76710), T1 leg motor neuron (188570), T1 leg motor neuron L2 bundle (203098), LINKED NEURON - copy of skeleton id 395714 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395737), left-right homologs 488 & 10971 (601478), need to push updated tracing to pid 13 (640677), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
10985	neuron 10986	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right T1 accessory nerve (76578), left-right homologs 9867 & 10986 (81141), T1 leg motor neuron (188570), T1 leg motor neuron A4 bundle (204079), LINKED NEURON - copy of skeleton id 396923 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396946), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11001	neuron 11002	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), right soma (9992), right T1 dorsal nerve (76615), neck motor neuron D bundle (198762), neck motor neuron (205319), LINKED NEURON - copy of skeleton id 441289 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (441305), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11010	neuron 11011	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), right T1 ventral nerve (76591), T1 leg motor neuron (188570), left-right homologs 11802 & 11011 (193530), T1 leg motor neuron V1 bundle (198732), LINKED NEURON - copy of skeleton id 396069 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396087), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11042	neuron 11043	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), right T1 leg nerve (76710), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 395088 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395109), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11051	neuron 11052	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), ascending neuron (10157), motor neuron (6541), right anterior dorsal mesothoracic nerve (76121), left-right homologs 74869 & 11052 (79696), wing motor neuron (189058), wing motor neuron ADMN3 bundle (193503), LINKED NEURON - copy of skeleton id 436440 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (436458), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11061	neuron 11062	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), possible 22a08 (15286), right T1 leg nerve (76710), left-right homologs 9552 & 11062 (80304), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 395244 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395269), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11126	neuron 11127	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right T1 dorsal nerve (76615), neck motor neuron D bundle (198762), neck motor neuron (205319), LINKED NEURON - copy of skeleton id 441251 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (441269), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11171	neuron 11172	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right T1 leg nerve (76710), left-right homologs 581 & 11172 (79961), T1 leg motor neuron (188570), T1 leg motor neuron L3 bundle (203128), LINKED NEURON - copy of skeleton id 395111 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395127), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11181	neuron 11182	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), possible 22a08 (15286), right T1 leg nerve (76710), left-right homologs 9009 & 11182 (80380), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 395216 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395242), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11212	neuron 11213	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), possible 22a08 (15286), right T1 leg nerve (76710), left-right homologs 9630 & 11213 (80624), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 395655 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395693), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11284	neuron 11285	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), right soma (9992), right T1 leg nerve (76710), left-right homologs 480 & 11285 (80060), T1 leg motor neuron (188570), T1 leg motor neuron L2 bundle (203098), LINKED NEURON - copy of skeleton id 394910 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (394927), need to push updated tracing to pid 13 (640677), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11298	neuron 11299	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), right soma (9992), possible 22a08 (15286), right T1 leg nerve (76710), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 395129 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395148), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11319	neuron 11320	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), right T1 dorsal nerve (76615), T1 leg motor neuron (188570), left-right homologs 13036 & 11320 (193539), T1 leg motor neuron D1 bundle (198812), LINKED NEURON - copy of skeleton id 441232 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (441249), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11338	neuron 11339	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), right soma (9992), leaves through damage (6550), right T1 leg nerve (76710), T1 leg motor neuron (188570), T1 leg motor neuron L3 bundle (203128), left-right homologs 12257 & 11339 (205999), LINKED NEURON - copy of skeleton id 395410 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395449), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11348	neuron 11349	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	left soma (9996), motor neuron (6541), left T1 dorsal nerve (76630), neck motor neuron D bundle (198762), neck motor neuron (205319), LINKED NEURON - copy of skeleton id 434222 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (434239), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11379	neuron 11380	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), right T1 dorsal nerve (76615), T1 leg motor neuron (188570), left-right homologs 16857 & 11380 (193533), T1 leg motor neuron D2 bundle (198803), LINKED NEURON - copy of skeleton id 441213 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (441230), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11391	neuron 11392	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), right T1 leg nerve (76710), left-right homologs 9687 & 11392 (80354), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 396007 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396026), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11402	neuron 11403	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right T1 dorsal nerve (76615), T1 leg motor neuron (188570), left-right homologs 13025 & 11403 (193542), T1 leg motor neuron D2 bundle (198803), LINKED NEURON - copy of skeleton id 441128 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (441145), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11412	neuron 11413	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), posterior soma (10086), right T1 accessory nerve (76578), T1 leg motor neuron (188570), left-right homologs 9929 & 11413 (200239), T1 leg motor neuron A1 bundle (204057), LINKED NEURON - copy of skeleton id 397053 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (397071), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11439	neuron 11440	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), posterior soma (10086), right T1 dorsal nerve (76615), efferent neuron (175234), T1 multinerve neuron (177341), LINKED NEURON - copy of skeleton id 441720 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (441739), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11467	neuron 11468	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), posterior soma (10086), right T1 leg nerve (76710), left-right homologs 9029 & 11468 (96462), T1 leg motor neuron (188570), T1 leg motor neuron L5 bundle (203123), LINKED NEURON - copy of skeleton id 395451 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395653), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11487	neuron 11488	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), right T1 dorsal nerve (76615), LINKED NEURON - copy of skeleton id 392119 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (392132), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11492	neuron 11493	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), right T1 dorsal nerve (76615), LINKED NEURON - copy of skeleton id 392150 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (392161), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11497	neuron 11498	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), right T1 dorsal nerve (76615), LINKED NEURON - copy of skeleton id 392177 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (392191), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11596	neuron 11597	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), posterior soma (10086), leaves through damage (6550), motor neuron (6541), right T1 accessory nerve (76578), left-right homologs 9862 & 11597 (81238), T1 leg motor neuron (188570), T1 leg motor neuron A1 bundle (204057), LINKED NEURON - copy of skeleton id 396992 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (397010), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11607	neuron 11608	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right posterior dorsal mesothoracic nerve (78205), contains presynapses (85483), wing motor neuron (189058), wing motor neuron PDMN1 bundle (193509), LINKED NEURON - copy of skeleton id 84799 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (440524), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11615	neuron 11616	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right posterior dorsal mesothoracic nerve (78205), contains presynapses (85483), wing motor neuron (189058), wing motor neuron PDMN1 bundle (193509), LINKED NEURON - copy of skeleton id 84805 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (440756), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11656	neuron 11657	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right T1 accessory nerve (76578), left-right homologs 9857 & 11657 (81136), T1 leg motor neuron (188570), T1 leg motor neuron A5 bundle (204074), LINKED NEURON - copy of skeleton id 396904 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396921), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11681	neuron 11682	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), leaves through damage (6550), motor neuron (6541), right T1 ventral nerve (76591), left-right homologs 11797 & 11682 (96299), T1 leg motor neuron (188570), T1 leg motor neuron V5 bundle (204102), LINKED NEURON - copy of skeleton id 396050 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396067), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11697	neuron 11698	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), posterior soma (10086), right T1 dorsal nerve (76615), efferent neuron (175234), T1 multinerve neuron (177341), LINKED NEURON - copy of skeleton id 441408 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (441426), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11714	neuron 11715	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), posterior soma (10086), motor neuron (6541), right T1 accessory nerve (76578), T1 leg motor neuron (188570), T1 leg motor neuron A1 bundle (204057), left-right homologs 9935 & 11715 (204621), LINKED NEURON - copy of skeleton id 396860 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396880), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11739	neuron 11740	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), right T1 dorsal nerve (76615), LINKED NEURON - copy of skeleton id 393162 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393173), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11743	neuron 11744	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), right T1 dorsal nerve (76615), LINKED NEURON - copy of skeleton id 393175 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393188), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11747	neuron 11748	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), right T1 dorsal nerve (76615), LINKED NEURON - copy of skeleton id 393190 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393202), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11769	neuron 11770	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), right T1 dorsal nerve (76615), LINKED NEURON - copy of skeleton id 393285 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393296), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11773	neuron 11774	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), right T1 dorsal nerve (76615), LINKED NEURON - copy of skeleton id 393314 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393326), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11786	neuron 11787	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), left-right homologs 11787 & 6654 (96290), T1 leg motor neuron (188570), T1 leg motor neuron V2 bundle (198707), LINKED NEURON - copy of skeleton id 254284 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372141), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11791	neuron 11792	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), left-right homologs 11792 & 17387 (96302), T1 leg motor neuron (188570), T1 leg motor neuron V2 bundle (198707), LINKED NEURON - copy of skeleton id 254300 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372462), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11796	neuron 11797	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), left-right homologs 11797 & 11682 (96299), T1 leg motor neuron (188570), T1 leg motor neuron V5 bundle (204102), LINKED NEURON - copy of skeleton id 254345 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372758), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11801	neuron 11802	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), left soma (9996), left T1 ventral nerve (76603), T1 leg motor neuron (188570), left-right homologs 11802 & 11011 (193530), T1 leg motor neuron V1 bundle (198732), LINKED NEURON - copy of skeleton id 254442 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373728), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11806	neuron 11807	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), left T1 anterior edge (27443), left T1 posterior edge (27446), hair plate (32937), left T1 ventral nerve (76603), CoHP8 (158175), LINKED NEURON - copy of skeleton id 393450 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393466), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11811	neuron 11812	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), left T1 anterior edge (27443), left T1 posterior edge (27446), hair plate (32937), left T1 ventral nerve (76603), CoHP8 (158175), LINKED NEURON - copy of skeleton id 393468 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (393483), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11816	neuron 11817	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	left soma (9996), motor neuron (6541), left T1 ventral nerve (76603), T1 leg motor neuron (188570), left-right homologs 11817 & 8565 (193527), T1 leg motor neuron V1 bundle (198732), LINKED NEURON - copy of skeleton id 254555 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372456), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11933	neuron 11934	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right T1 leg nerve (76710), left-right homologs 9187 & 11934 (80680), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 395046 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395066), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
11943	neuron 11944	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	posterior soma (10086), right soma (9992), motor neuron (6541), leaves through damage (6550), right T1 accessory nerve (76578), left-right homologs 10299 & 11944 (81251), T1 leg motor neuron (188570), T1 leg motor neuron A2 bundle (204048), LINKED NEURON - copy of skeleton id 396948 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396966), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12238	neuron 12239	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), posterior soma (10086), motor neuron (6541), right T1 accessory nerve (76578), left-right homologs 9883 & 12239 (81242), T1 leg motor neuron (188570), T1 leg motor neuron A1 bundle (204057), LINKED NEURON - copy of skeleton id 397012 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (397031), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12242	neuron 12243	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	left soma (9996), motor neuron (6541), left T1 leg nerve (76667), left-right homologs 12243 & 16242 (79958), T1 leg motor neuron (188570), T1 leg motor neuron L4 bundle (203149), LINKED NEURON - copy of skeleton id 254878 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (373143), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12256	neuron 12257	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), left soma (9996), left T1 leg nerve (76667), T1 leg motor neuron (188570), T1 leg motor neuron L3 bundle (203128), left-right homologs 12257 & 11339 (205999), LINKED NEURON - copy of skeleton id 255018 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (371985), need to push updated tracing to pid 13 (640677), second NBLAST hit for 21G01-LexA (652593), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12261	neuron 12262	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	left soma (9996), motor neuron (6541), left T1 leg nerve (76667), left-right homologs 12262 & 16802 (80630), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 255077 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (372501), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12266	neuron 12267	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), neuron (48247), right T1 ventral nerve (76591), T1 leg motor neuron (188570), T1 leg motor neuron V3 bundle (204107), LINKED NEURON - copy of skeleton id 396108 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396126), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12274	neuron 12275	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), posterior soma (10086), motor neuron (6541), right T1 accessory nerve (76578), left-right homologs 9899 & 12275 (81248), T1 leg motor neuron (188570), T1 leg motor neuron A2 bundle (204048), LINKED NEURON - copy of skeleton id 397033 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (397051), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12320	neuron 12321	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	leaves through damage (6550), motor neuron (6541), right soma (9992), right T1 ventral nerve (76591), T1 leg motor neuron (188570), T1 leg motor neuron V3 bundle (204107), LINKED NEURON - copy of skeleton id 396028 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (396048), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12401	neuron 12402	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), right T1 leg nerve (76710), left-right homologs 83815 & 12402 (83828), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 395849 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395869), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12424	neuron 12425	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), right soma (9992), right T1 leg nerve (76710), left-right homologs 8992 & 12425 (80326), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 394867 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (394886), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12441	neuron 12442	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), right T1 leg nerve (76710), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 394970 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (394989), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12450	neuron 12451	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), leaves through damage (6550), right T1 leg nerve (76710), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 395150 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395169), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12472	neuron 12473	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), right T1 leg nerve (76710), possible campaniform sensillum (80696), LINKED NEURON - copy of skeleton id 387568 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (387581), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12478	neuron 12479	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), skeleton (66512), right T1 chordotonal nerve (76962), chordotonal neuron (19708), neck chordotonal neuron (227714), LINKED NEURON - copy of skeleton id 548282 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (548299), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12602	neuron 12603	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), chordotonal neuron (19708), left T1 leg nerve (76667), T1 leg club chordotonal neuron (227812), LINKED NEURON - copy of skeleton id 378081 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (378095), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12637	neuron 12638	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	sensory neuron (9131), chordotonal neuron (19708), left T1 leg nerve (76667), T1 leg hook chordotonal neuron (227862), LINKED NEURON - copy of skeleton id 379771 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (379787), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12707	neuron 12708	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), leaves through damage (6550), right soma (9992), right T1 leg nerve (76710), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 395171 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395192), left-right homologs 492 & 12708 (631131), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12735	neuron 12736	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	right soma (9992), motor neuron (6541), right T1 leg nerve (76710), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 395364 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395380), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
12766	neuron 12767	671028	Paper: Phelps, Hildebrand, Graham et al. 2020	motor neuron (6541), right soma (9992), leaves through damage (6550), right T1 leg nerve (76710), left-right homologs 10393 & 12767 (80728), T1 leg motor neuron (188570), T1 leg motor neuron L1 bundle (203154), LINKED NEURON - copy of skeleton id 395739 in project id 13 on server https://catmaid3.hms.harvard.edu/catmaidvnc (395759), Paper: Phelps, Hildebrand, Graham et al. 2020 (671028)	
