skid	name	annotation_id	annotation_name	annotaion_id
15103307	Putative Mi1 15103308 HL		FBbt:00003776	17674481.0
15105217	Putative Mi1 9706080102 HL		FBbt:00003776	17674481.0
15107085	Putative Mi1 9708639200 HL		FBbt:00003776	17674481.0
15109095	Putative Mi1 7654386601 CL HL		FBbt:00003776	17674481.0
15109151	Putative Mi1 10363144673 HL		FBbt:00003776	17674481.0
15109162	Putative Mi1 8437481424 CL		FBbt:00003776	17674481.0
15109187	Putative Mi1 7395280375 CL		FBbt:00003776	17674481.0
15109430	Putative Mi1 10363774262 HL		FBbt:00003776	17674481.0
15109531	Putative Mi1 8700394077 CL		FBbt:00003776	17674481.0
15109543	Putative Mi1 8307580885 CL		FBbt:00003776	17674481.0
15109607	Putative Mi1 8702333842 CL		FBbt:00003776	17674481.0
15109681	Putative Mi1 8702974810 CL		FBbt:00003776	17674481.0
15109779	Putative Mi1 8567997818 CL		FBbt:00003776	17674481.0
15110363	Putative Mi1 8697246145 CL		FBbt:00003776	17674481.0
15110628	Putative Mi1 10361191461 HL		FBbt:00003776	17674481.0
15110685	Putative Mi1 8564810471 CL		FBbt:00003776	17674481.0
15110924	Putative Mi1 217283371 CL		FBbt:00003776	17674481.0
15110977	Putative Mi1 9706713046 HL		FBbt:00003776	17674481.0
15111088	Putative Mi1 7000554996 CL		FBbt:00003776	17674481.0
15111212	Putative Mi1 6869388557 CL		FBbt:00003776	17674481.0
15113962	Putative Mi1 9715663115 HL		FBbt:00003776	17674481.0
15114485	Putative Mi1 10007438311 CL		FBbt:00003776	17674481.0
15114599	Putative Mi1 9875649611 CL		FBbt:00003776	17674481.0
15114702	Putative Mi1 10658105865 CL		FBbt:00003776	17674481.0
15115197	Putative Mi1 10106560415 HL		FBbt:00003776	17674481.0
15115375	Putative Mi1 10660006444 CL		FBbt:00003776	17674481.0
15115397	Putative Mi1 10526282495 CL		FBbt:00003776	17674481.0
15115433	Putative Mi1 11694523203 CL		FBbt:00003776	17674481.0
15115479	Putative Mi1 9743865694 CL		FBbt:00003776	17674481.0
15115492	Putative Mi1 10370139874 HL		FBbt:00003776	17674481.0
15115516	Putative Mi1 9741304992 CL		FBbt:00003776	17674481.0
15116318	Putative Mi1 11693241967 CL		FBbt:00003776	17674481.0
15116373	Putative Mi1 11953627913 CL		FBbt:00003776	17674481.0
15116568	Putative Mi1 9738073762 CL		FBbt:00003776	17674481.0
15116596	Putative Mi1 9738717017 CL		FBbt:00003776	17674481.0
15116625	Putative Mi1 10253758126 CL		FBbt:00003776	17674481.0
15116639	Putative Mi1 11805822768 HL		FBbt:00003776	17674481.0
15117076	Putative Mi1 7352400278 CL		FBbt:00003776	17674481.0
15129376	Putative Mi1 9066937516 HL		FBbt:00003776	17674481.0
15131582	Putative Mi1 8675429336 HL		FBbt:00003776	17674481.0
15136028	Putative Mi1 8537858613 HL		FBbt:00003776	17674481.0
15136191	Putative Mi1 8697183293 CL		FBbt:00003776	17674481.0
15136209	Putative Mi1 8695260445 CL		FBbt:00003776	17674481.0
15136735	Putative Mi1 8696557402 CL		FBbt:00003776	17674481.0
15136751	Putative Mi1 8698472540 CL		FBbt:00003776	17674481.0
15136841	Putative Mi1 7387584598 CL		FBbt:00003776	17674481.0
15136862	Putative Mi1 6868090328 CL		FBbt:00003776	17674481.0
15137473	Putative Mi1 8553213087 HL		FBbt:00003776	17674481.0
15138423	Putative Mi1 6871290754 CL		FBbt:00003776	17674481.0
15138582	Putative Mi1 7774636112 CL		FBbt:00003776	17674481.0
15138652	Putative Mi1 6864900174 CL		FBbt:00003776	17674481.0
15138816	Putative Mi1 6866834458 CL		FBbt:00003776	17674481.0
15138829	Putative Mi1 6868743629 CL		FBbt:00003776	17674481.0
15138870	Putative Mi1 6867453873 CL		FBbt:00003776	17674481.0
15139099	Putative Mi1 8940309115 HL		FBbt:00003776	17674481.0
15139330	Putative Mi1 217287398 CL		FBbt:00003776	17674481.0
15139447	Putative Mi1 9457876733 HL		FBbt:00003776	17674481.0
15139749	Putative Mi1 7502724157 HL		FBbt:00003776	17674481.0
15139813	Putative Mi1 8668385344 HL		FBbt:00003776	17674481.0
15139851	Putative Mi1 8669028254 HL		FBbt:00003776	17674481.0
15139980	Putative Mi1 8688229814 CL		FBbt:00003776	17674481.0
15140109	Putative Mi1 6836112092 HL		FBbt:00003776	17674481.0
15145863	Putative Mi1 7771418670 CL		FBbt:00003776	17674481.0
15145885	Putative Mi1 8551290549 CL		FBbt:00003776	17674481.0
15146228	Putative Mi1 7774651665 CL		FBbt:00003776	17674481.0
15147355	Putative Mi1 7765696170 CL		FBbt:00003776	17674481.0
15147619	Putative Mi1 217288627 CL		FBbt:00003776	17674481.0
15149046	Putative Mi1 12340026191 CL		FBbt:00003776	17674481.0
15149096	Putative Mi1 10381666022 CL		FBbt:00003776	17674481.0
15149240	Putative Mi1 10375283511 CL		FBbt:00003776	17674481.0
15149302	Putative Mi1 9857691874 CL		FBbt:00003776	17674481.0
15149370	Putative Mi1 10381684708 CL		FBbt:00003776	17674481.0
15160892	Putative Mi1 8671597142 HL		FBbt:00003776	17674481.0
15160906	Putative Mi1 7125328276 CL		FBbt:00003776	17674481.0
15161120	Putative Mi1 7759902532 HL		FBbt:00003776	17674481.0
15161161	Putative Mi1 8672205084 HL		FBbt:00003776	17674481.0
15161491	Putative Mi1 8178988924 CL		FBbt:00003776	17674481.0
15161521	Putative Mi1 7262830922 CL		FBbt:00003776	17674481.0
15161598	Putative Mi1 9742616718 CL		FBbt:00003776	17674481.0
15161807	Putative Mi1 10656839991 CL		FBbt:00003776	17674481.0
15161850	Putative Mi1 7746486311 HL		FBbt:00003776	17674481.0
15161911	Putative Mi1 8008155150 HL		FBbt:00003776	17674481.0
15161931	Putative Mi1 7743930825 HL		FBbt:00003776	17674481.0
15161987	Putative Mi1 8398436610 HL		FBbt:00003776	17674481.0
15174182	Putative Mi1 8520618877 HL		FBbt:00003776	17674481.0
15174379	Putative Mi1 6836103547 HL		FBbt:00003776	17674481.0
15174875	Putative Mi1 9740656708 CL		FBbt:00003776	17674481.0
15175531	Putative Mi1 11413644347 HL		FBbt:00003776	17674481.0
15175997	Putative Mi1 11022738650 HL		FBbt:00003776	17674481.0
15176536	Putative Mi1 10371424739 HL		FBbt:00003776	17674481.0
15177259	Putative Mi1 5802246952 CL		FBbt:00003776	17674481.0
15177383	Putative Mi1 8284552613 CL		FBbt:00003776	17674481.0
15177411	Putative Mi1 6855279557 CL		FBbt:00003776	17674481.0
15177417	Putative Mi1 11939526014 HL		FBbt:00003776	17674481.0
15177530	Putative Mi1 6843151274 CL		FBbt:00003776	17674481.0
15177657	Putative Mi1 8147648919 HL		FBbt:00003776	17674481.0
15177826	Putative Mi1 6964699055 CL		FBbt:00003776	17674481.0
15177895	Putative Mi1 6834192775 CL		FBbt:00003776	17674481.0
15177980	Putative Mi1 7754825189 CL		FBbt:00003776	17674481.0
15178182	Putative Mi1 7225719725 HL		FBbt:00003776	17674481.0
15185709	Putative Mi1 10105280843 HL		FBbt:00003776	17674481.0
15186061	Putative Mi1 8795687236 CL		FBbt:00003776	17674481.0
15187267	Putative Mi1 7758628284 CL		FBbt:00003776	17674481.0
15187482	Putative Mi1 8930670014 HL		FBbt:00003776	17674481.0
15187523	Putative Mi1 8414416834 CL		FBbt:00003776	17674481.0
15188495	Putative Mi1 10880709941 HL		FBbt:00003776	17674481.0
15189338	Putative Mi1 10228160537 HL		FBbt:00003776	17674481.0
15189912	Putative Mi1 8398397249 HL		FBbt:00003776	17674481.0
15191896	Putative Mi1 9702250061 HL		FBbt:00003776	17674481.0
15192063	Putative Mi1 8656234250 HL		FBbt:00003776	17674481.0
15192121	Putative Mi1 8000486321 HL		FBbt:00003776	17674481.0
15192168	Putative Mi1 6960242208 HL		FBbt:00003776	17674481.0
15192208	Putative Mi1 7481642474 HL		FBbt:00003776	17674481.0
15192274	Putative Mi1 9301783334 HL		FBbt:00003776	17674481.0
15192499	Putative Mi1 11401493671 HL		FBbt:00003776	17674481.0
15197002	Putative Mi1 8653676907 HL		FBbt:00003776	17674481.0
15197968	Putative Mi1 6999247948 CL		FBbt:00003776	17674481.0
15198061	Putative Mi1 10223054347 HL		FBbt:00003776	17674481.0
15198800	Putative Mi1 6868759258 CL		FBbt:00003776	17674481.0
15199057	Putative Mi1 10613949598 HL		FBbt:00003776	17674481.0
15199871	Putative Mi1 11137275915 HL		FBbt:00003776	17674481.0
15200795	Putative Mi1 10373370823 CL		FBbt:00003776	17674481.0
15200878	Putative Mi1 9718872074 CL		FBbt:00003776	17674481.0
15200940	Putative Mi1 10359275526 HL		FBbt:00003776	17674481.0
15201327	Putative Mi1 8657520498 HL		FBbt:00003776	17674481.0
15201919	Putative Mi1 10374621494 HL		FBbt:00003776	17674481.0
15202187	Putative Mi1 5811200406 CL		FBbt:00003776	17674481.0
15202535	Putative Mi1 217293408 HL		FBbt:00003776	17674481.0
15206846	Putative Mi1 6840578655 HL		FBbt:00003776	17674481.0
15208331	Putative Mi1 10636287471 HL		FBbt:00003776	17674481.0
15212295	Putative Mi1 11157731381 HL		FBbt:00003776	17674481.0
15212381	Putative Mi1 11029781306 HL		FBbt:00003776	17674481.0
15212868	Putative Mi1 11681072895 HL		FBbt:00003776	17674481.0
15216170	Putative Mi1 10903098595 HL		FBbt:00003776	17674481.0
15217286	Putative Mi1 11683631821 HL		FBbt:00003776	17674481.0
15218070	Putative Mi1 11945916961 HL		FBbt:00003776	17674481.0
15218697	Putative Mi1 11816697164 CL		FBbt:00003776	17674481.0
15218816	Putative Mi1 11682345529 CL		FBbt:00003776	17674481.0
15219637	Putative Mi1 8130356298 CL		FBbt:00003776	17674481.0
15221002	Putative Mi1 10647173607 HL		FBbt:00003776	17674481.0
15223175	Putative Mi1 9735506131 CL		FBbt:00003776	17674481.0
15223248	Putative Mi1 9995890562 CL		FBbt:00003776	17674481.0
15223346	Putative Mi1 10386149635 HL		FBbt:00003776	17674481.0
15223542	Putative Mi1 9734881733 CL		FBbt:00003776	17674481.0
15223561	Putative Mi1 8821281422 CL		FBbt:00003776	17674481.0
15223931	Putative Mi1 10910763739 HL		FBbt:00003776	17674481.0
15224208	Putative Mi1 8663276762 HL		FBbt:00003776	17674481.0
15224337	Putative Mi1 7132324957 CL		FBbt:00003776	17674481.0
15224410	Putative Mi1 7872527825 HL		FBbt:00003776	17674481.0
15225019	Putative Mi1 8143809963 HL		FBbt:00003776	17674481.0
15225179	Putative Mi1 10383614365 CL		FBbt:00003776	17674481.0
15225594	Putative Mi1 10263330852 CL		FBbt:00003776	17674481.0
15225782	Putative Mi1 8659439819 HL		FBbt:00003776	17674481.0
15232127	Putative Mi1 7760576325 HL		FBbt:00003776	17674481.0
15266521	Putative Mi1 9743852023 HL		FBbt:00003776	17674481.0
15268102	Putative Mi1 9876934251 HL		FBbt:00003776	17674481.0
15297625	Putative Mi1 8305685064 HL		FBbt:00003776	17674481.0
15297929	Putative Mi1 9746426584 HL		FBbt:00003776	17674481.0
15297940	Putative Mi1 9225006362 HL		FBbt:00003776	17674481.0
15297990	Putative Mi1 11433505787 HL		FBbt:00003776	17674481.0
15298816	Putative Mi1 217296336 HL		FBbt:00003776	17674481.0
15298829	Putative Mi1 11431569774 HL		FBbt:00003776	17674481.0
15298858	Putative Mi1 9999737671 HL		FBbt:00003776	17674481.0
15299211	Putative Mi1 8397173734 HL		FBbt:00003776	17674481.0
15299435	Putative Mi1 8521893295 HL		FBbt:00003776	17674481.0
15300542	Putative Mi1 7779817324 HL		FBbt:00003776	17674481.0
15300577	Putative Mi1 9732305855 HL		FBbt:00003776	17674481.0
15310679	Putative Mi1 10099565453 HL		FBbt:00003776	17674481.0
15310779	Putative Mi1 10356114003 HL		FBbt:00003776	17674481.0
15315351	Putative Mi1 10371451514 HL		FBbt:00003776	17674481.0
15336672	Putative Mi1 8433662873 HL		FBbt:00003776	17674481.0
15344262	Putative Mi1 10249890491 HL		FBbt:00003776	17674481.0
15344283	Putative Mi1 8964642092 HL		FBbt:00003776	17674481.0
15350411	Putative Mi1 8041482897 HL		FBbt:00003776	17674481.0
15379405	Putative Mi1 12461574044 HL		FBbt:00003776	17674481.0
15380393	Putative Mi1 12071942931 HL		FBbt:00003776	17674481.0
15388603	Putative Mi1 11566579518 HL		FBbt:00003776	17674481.0
15389678	Putative Mi1 10786076864 HL		FBbt:00003776	17674481.0
15392764	Putative Mi1 7913512138 HL		FBbt:00003776	17674481.0
15397365	Putative Mi1 8135475877 HL		FBbt:00003776	17674481.0
15401072	Putative Mi1 8401589523 HL		FBbt:00003776	17674481.0
15401313	Putative Mi1 11947858045 HL		FBbt:00003776	17674481.0
15405913	Putative Mi1 8423977892 HL		FBbt:00003776	17674481.0
15405962	Putative Mi1 9576239634 HL		FBbt:00003776	17674481.0
15406137	Putative Mi1 10768117209 HL		FBbt:00003776	17674481.0
15406160	Putative Mi1 12077733002 HL		FBbt:00003776	17674481.0
15406242	Putative Mi1 217309929 HL		FBbt:00003776	17674481.0
15410649	Putative Mi1 7127848494 HL		FBbt:00003776	17674481.0
15410932	Putative Mi1 7655009288 HL		FBbt:00003776	17674481.0
15411724	Putative Mi1 11565298083 HL		FBbt:00003776	17674481.0
15416631	Putative Mi1 11826960296 HL		FBbt:00003776	17674481.0
15416705	Putative Mi1 8700385259 HL		FBbt:00003776	17674481.0
15417753	Putative Mi1 11690677782 HL		FBbt:00003776	17674481.0
15418562	Putative Mi1 12213355474 HL		FBbt:00003776	17674481.0
15421511	Putative Mi1 10523716897 HL		FBbt:00003776	17674481.0
15435498	Putative Mi1 7093933898 HL		FBbt:00003776	17674481.0
15435884	Putative Mi1 10356086860 HL		FBbt:00003776	17674481.0
15435930	Putative Mi1 12332983922 HL		FBbt:00003776	17674481.0
15437116	Putative Mi1 10395181201 HL		FBbt:00003776	17674481.0
15452337	Putative Mi1 11047093879 HL		FBbt:00003776	17674481.0
15452602	Putative Mi1 9047786822 HL		FBbt:00003776	17674481.0
15452893	Putative Mi1 9698445146 HL		FBbt:00003776	17674481.0
15455041	Putative Mi1 8036989394 HL		FBbt:00003776	17674481.0
15455111	Putative Mi1 6733750870 HL		FBbt:00003776	17674481.0
15455159	Putative Mi1 6862325622 HL		FBbt:00003776	17674481.0
15455694	Putative Mi1 10100844925 HL		FBbt:00003776	17674481.0
15455810	Putative Mi1 217314017 HL		FBbt:00003776	17674481.0
15455847	Putative Mi1 9874397391 HL		FBbt:00003776	17674481.0
15460252	Putative Mi1 6835477667 HL		FBbt:00003776	17674481.0
15460371	Putative Mi1 8666482764 HL		FBbt:00003776	17674481.0
15465847	Putative Mi1 12084778764 HL		FBbt:00003776	17674481.0
15475851	Putative Mi1 8693353122 HL		FBbt:00003776	17674481.0
15520844	Putative Mi1 12212724085 HL		FBbt:00003776	17674481.0
15520898	Putative Mi1 11952979818 HL		FBbt:00003776	17674481.0
15534610	Putative Mi1 5811867395 HL		FBbt:00003776	17674481.0
15572654	Putative Mi1 11940810740 HL		FBbt:00003776	17674481.0
15578998	Putative Mi1 12202470866 HL		FBbt:00003776	17674481.0
15628539	Putative Mi1 8532107456 HL		FBbt:00003776	17674481.0
15833438	Putative Mi1 9436791731 HL		FBbt:00003776	17674481.0
15875131	Putative Mi1 11178241589 HL		FBbt:00003776	17674481.0
17098606	Putative Mi1 17098607 MF HL		FBbt:00003776	17674481.0
17242876	Putative Mi1 17242877 MF		FBbt:00003776	17674481.0
17247039	Putative Mi1 17247040 MF		FBbt:00003776	17674481.0
17251292	Putative Mi1 17251293 MF		FBbt:00003776	17674481.0
17252445	Putative Mi1 17252446 AT		FBbt:00003776	17674481.0
17255870	Putative Mi1 17255871 AT		FBbt:00003776	17674481.0
17265248	Putative Mi1 11924815888 EK		FBbt:00003776	17674481.0
17265365	Putative Mi1 12197352833 EK		FBbt:00003776	17674481.0
17266514	Putative Mi1 17266515 AT		FBbt:00003776	17674481.0
17266578	Putative Mi1 17266579 AT		FBbt:00003776	17674481.0
17266622	Putative Mi1 17266623 AT		FBbt:00003776	17674481.0
17266696	Putative Mi1 17266697 AT		FBbt:00003776	17674481.0
17266790	Putative Mi1 17266791 AT		FBbt:00003776	17674481.0
17267089	Putative Mi1 10741261889 HL		FBbt:00003776	17674481.0
17267117	Putative Mi1 11528165930 HL		FBbt:00003776	17674481.0
17267146	Putative Mi1 11002931510 HL		FBbt:00003776	17674481.0
17267168	Putative Mi1 9697175850 HL		FBbt:00003776	17674481.0
17267199	Putative Mi1 6836130887 HL		FBbt:00003776	17674481.0
17267241	Putative Mi1 11791745482 HL		FBbt:00003776	17674481.0
17267257	Putative Mi1 11665711242 HL		FBbt:00003776	17674481.0
17267281	Putative Mi1 12057886688 HL		FBbt:00003776	17674481.0
17267307	Putative Mi1 12323383636 HL		FBbt:00003776	17674481.0
17318705	Putative Mi1 17318706 SK HL		FBbt:00003776	17674481.0
17325656	Putative Mi1 17325657 SK HL		FBbt:00003776	17674481.0
17328033	Putative Mi1 17328034 SK HL		FBbt:00003776	17674481.0
17591157	Putative Mi1 8546810385 CL		FBbt:00003776	17674481.0
11465884	Putative Mi4 col A1 11465885 CL		FBbt:00003779	17674501.0
11467499	Putative Mi4 col I1 11467500 HL		FBbt:00003779	17674501.0
11473653	Putative Mi4 col H1 11473654 CL		FBbt:00003779	17674501.0
11481478	Putative Mi4 col G1 11481479 MF		FBbt:00003779	17674501.0
12045602	Putative Mi4 12045603 EK		FBbt:00003779	17674501.0
10422284	Putative Mi9 col A1 10422285 MF		FBbt:00003784	17674507.0
10655486	Putative Mi9 10655487 EK		FBbt:00003784	17674507.0
11447430	Putative Mi9 col G1 11447431 CL		FBbt:00003784	17674507.0
11453111	Putative Mi9 col H1 11453112 CL		FBbt:00003784	17674507.0
11467628	Putative Mi9 col I1 11467629 HL		FBbt:00003784	17674507.0
11918590	Putative Mi9 11918591 EK		FBbt:00003784	17674507.0
11947152	Putative Mi9 11947153 EK		FBbt:00003784	17674507.0
12015966	Putative Mi9 12015967 EK		FBbt:00003784	17674507.0
11481716	Putative Mi10 11481717 MF		FBbt:00003785	17674490.0
10547528	Putative Tm 10547529 MF		FBbt:00003788	17674535.0
10649076	Putative Tm 10649077 MF		FBbt:00003788	17674535.0
10657484	Putative Tm 10657485 HL		FBbt:00003788	17674535.0
10692407	Putative Tm 10692408 HL		FBbt:00003788	17674535.0
11445920	Putative Tm 11445921 MF		FBbt:00003788	17674535.0
11448400	Putative Tm 11448401 MF		FBbt:00003788	17674535.0
11450247	Putative Tm 11450248 HL		FBbt:00003788	17674535.0
11455043	Putative Tm 11455044 MF		FBbt:00003788	17674535.0
11458216	Putative Tm 11458217 CL		FBbt:00003788	17674535.0
11458352	Putative Tm 11458353 MF		FBbt:00003788	17674535.0
11459160	Putative Tm 11459161 CL		FBbt:00003788	17674535.0
11469205	Putative Tm 11469206 HL		FBbt:00003788	17674535.0
11474295	Putative Tm 11474296 CL		FBbt:00003788	17674535.0
11544670	Putative Tm 11544671 HL		FBbt:00003788	17674535.0
11671249	Putative Tm 11671250 MF		FBbt:00003788	17674535.0
11749585	Putative Tm 11749586 HL		FBbt:00003788	17674535.0
14767205	Putative Tm 9725279989 CL		FBbt:00003788	17674535.0
15805231	Putative Tm 15805232 HL		FBbt:00003788	17674535.0
12016006	Putative Tm5-like 12016007 EK		FBbt:00003793	16831288.0
12017354	Putative Tm5-like 12017355 EK		FBbt:00003793	16831288.0
13619676	Putative Tm5 unknown 13619677 HL		FBbt:00003793	16831288.0
13622662	Putative Tm5 unknown subtype 13622663 MF		FBbt:00003793	16831288.0
10423774	Putative Tm20 col A1 10423775 MF		FBbt:00003808	17674554.0
10655481	Putative Tm20 10655482 EK		FBbt:00003808	17674554.0
11444392	Putative Tm20 col I1 11444393 HL		FBbt:00003808	17674554.0
11450552	Putative Tm20 col H1 11450553 CL		FBbt:00003808	17674554.0
11473668	Putative Tm20 col G1 11473669 MF		FBbt:00003808	17674554.0
11918619	Putative Tm20 11918620 EK		FBbt:00003808	17674554.0
12018769	Putative Tm20 12018770 EK		FBbt:00003808	17674554.0
12043437	Putative TmY 12043438 EK		FBbt:00003817	17674577.0
10308134	Putative TmY5a 17396126 SK		FBbt:00003823	17692064.0
10323786	Putative TmY5a 17356077 SK		FBbt:00003823	17692064.0
10338474	Putative TmY5a 17353024 SK		FBbt:00003823	17692064.0
10375259	Putative TmY5a 17347302 SK		FBbt:00003823	17692064.0
12212457	Putative TmY5a 12212458 CL		FBbt:00003823	17692064.0
13002691	Putative TmY5a 12211994 CL		FBbt:00003823	17692064.0
15937794	Putative TmY5a 17356110 SK		FBbt:00003823	17692064.0
17353010	Putative TmY5a 17353011 SK		FBbt:00003823	17692064.0
17356086	Putative TmY5a 17356087 SK		FBbt:00003823	17692064.0
17356168	Putative TmY5a 17356169 SK		FBbt:00003823	17692064.0
17368225	Putative TmY5a 17368226 SK		FBbt:00003823	17692064.0
17368230	Putative TmY5a 17368231 SK		FBbt:00003823	17692064.0
17368235	Putative TmY5a 17368236 SK		FBbt:00003823	17692064.0
17368240	Putative TmY5a 17368241 SK		FBbt:00003823	17692064.0
17368245	Putative TmY5a 17368246 SK		FBbt:00003823	17692064.0
17368250	Putative TmY5a 17368251 SK		FBbt:00003823	17692064.0
17368255	Putative TmY5a 17368256 SK		FBbt:00003823	17692064.0
17368265	Putative TmY5a 17368266 SK		FBbt:00003823	17692064.0
17368319	Putative TmY5a 17368320 SK		FBbt:00003823	17692064.0
17368329	Putative TmY5a 17368330 SK		FBbt:00003823	17692064.0
17368454	Putative TmY5a 17368455 SK		FBbt:00003823	17692064.0
17373967	Putative TmY5a 17373968 SK		FBbt:00003823	17692064.0
17379413	Putative TmY5a 17379414 SK		FBbt:00003823	17692064.0
17379825	Putative TmY5a  17379826 SK		FBbt:00003823	17692064.0
17380077	Putative TmY5a 17380078 SK		FBbt:00003823	17692064.0
17381977	Putative TmY5a 17381978 SK		FBbt:00003823	17692064.0
17382684	Putative TmY5a 17382685 SK		FBbt:00003823	17692064.0
17389172	Putative TmY5a 17389173 SK		FBbt:00003823	17692064.0
17390470	Putative TmY5a 17390471 SK		FBbt:00003823	17692064.0
17393990	Putative TmY5a 17356082 SK		FBbt:00003823	17692064.0
17396355	Putative TmY5a 17396356 SK		FBbt:00003823	17692064.0
17396365	Putative TmY5a 17356092 SK		FBbt:00003823	17692064.0
17397386	Putative TmY5a 17368261 SK		FBbt:00003823	17692064.0
17398186	Putative TmY5a 17376338 SK		FBbt:00003823	17692064.0
17398842	Putative TmY5a 17379856 SK		FBbt:00003823	17692064.0
17399239	Putative TmY5a 17381963 SK		FBbt:00003823	17692064.0
17403737	Putative TmY5a 17403738 SK		FBbt:00003823	17692064.0
17412115	Putative TmY5a 17412116 SK		FBbt:00003823	17692064.0
17412184	Putative TmY5a 17412185 SK		FBbt:00003823	17692064.0
17412209	Putative TmY5a 17412210 SK		FBbt:00003823	17692064.0
17412232	Putative TmY5a 17412233 SK		FBbt:00003823	17692064.0
17413152	Putative TmY5a 17413153 SK		FBbt:00003823	17692064.0
17416304	Putative TmY5a 17416305 SK		FBbt:00003823	17692064.0
17417643	Putative TmY5a 17417644 SK		FBbt:00003823	17692064.0
17418250	Putative TmY5a 17418251 SK		FBbt:00003823	17692064.0
17418287	Putative TmY5a 17418288 SK		FBbt:00003823	17692064.0
17418320	Putative TmY5a 17418321 SK		FBbt:00003823	17692064.0
17420917	Putative TmY5a 17420918 SK		FBbt:00003823	17692064.0
17424112	Putative TmY5a 17424113 SK		FBbt:00003823	17692064.0
17424536	Putative TmY5a 17424537 SK		FBbt:00003823	17692064.0
17424593	Putative TmY5a 17424594 SK		FBbt:00003823	17692064.0
17424955	Putative TmY5a 17424956 SK		FBbt:00003823	17692064.0
17425352	Putative TmY5a 17425353 SK		FBbt:00003823	17692064.0
17427264	Putative TmY5a 17380144 SK		FBbt:00003823	17692064.0
17429364	Putative TmY5a 17429365 SK		FBbt:00003823	17692064.0
17429485	Putative TmY5a 17429486 SK		FBbt:00003823	17692064.0
17458524	Putative TmY5a 17416386 SK		FBbt:00003823	17692064.0
17491994	Putative TmY5a 17491995 SK		FBbt:00003823	17692064.0
17493699	Putative TmY5a 17493700 SK		FBbt:00003823	17692064.0
17493719	Putative TmY5a 17493720 SK		FBbt:00003823	17692064.0
17494887	Putative TmY5a 17494888 SK		FBbt:00003823	17692064.0
17549104	Putative TmY5a 17549105 SK		FBbt:00003823	17692064.0
17557855	Putative TmY5a 17549618 SK		FBbt:00003823	17692064.0
11449411	Putative TmY10 11449412 HL		FBbt:00003828	17674579.0
284703	putative LC4 neuron 284704 GMC ET		FBbt:00003874	17697759.0
284788	putative LC4 neuron 284789 GMC		FBbt:00003874	17697759.0
285581	putative LC4 neuron 285582 GMC JSP SMA		FBbt:00003874	17697759.0
292337	putative LC4 neuron 292338 GMC SMA		FBbt:00003874	17697759.0
292771	putative LC4 neuron 292772 GMC SMA JSP		FBbt:00003874	17697759.0
308338	putative LC4 neuron 308339 GMC SMA		FBbt:00003874	17697759.0
309385	putative LC4 neuron 309386 GMC SMA		FBbt:00003874	17697759.0
310806	putative LC4 neuron 310807 GMC MAR SMA JSP		FBbt:00003874	17697759.0
858357	putative LC4 neuron 858358 SM SMA		FBbt:00003874	17697759.0
867281	putative LC4 neuron 867282 SM		FBbt:00003874	17697759.0
867557	putative LC4 neuron 867558 MAR		FBbt:00003874	17697759.0
867786	putative LC4 neuron 867787 SM JSP		FBbt:00003874	17697759.0
872672	putative LC4 neuron 872673 SM SMA		FBbt:00003874	17697759.0
873664	putative LC4 neuron 873665 MAR		FBbt:00003874	17697759.0
873699	putative LC4 neuron 873700 MAR SMA		FBbt:00003874	17697759.0
873720	putative LC4 neuron 873721 MAR SMA		FBbt:00003874	17697759.0
874312	putative LC4 neuron 874313 SM		FBbt:00003874	17697759.0
874359	putative LC4 neuron 874360 MAR SMA JSP		FBbt:00003874	17697759.0
874394	putative LC4 neuron 874395 MAR JSP		FBbt:00003874	17697759.0
893079	putative LC4 neuron 893080 SM		FBbt:00003874	17697759.0
1060175	putative LC4 neuron 1060176 MAR		FBbt:00003874	17697759.0
1060195	putative LC4 neuron 1060196 MAR		FBbt:00003874	17697759.0
1060201	putative LC4 neuron 1060202 MAR		FBbt:00003874	17697759.0
1060221	putative LC4 neuron 1060222 MAR SMA		FBbt:00003874	17697759.0
1060322	putative LC4 neuron 1060323 MAR JSP		FBbt:00003874	17697759.0
1075741	putative LC4 neuron 1075742 MAR		FBbt:00003874	17697759.0
1075777	putative LC4 neuron 1075778 MAR SMA		FBbt:00003874	17697759.0
1075821	putative LC4 neuron 1075822 MAR		FBbt:00003874	17697759.0
1077372	putative LC4 neuron 1077373 MAR		FBbt:00003874	17697759.0
1077484	putative LC4 neuron 1077485 MAR		FBbt:00003874	17697759.0
1077585	putative LC4 neuron 1077586 MAR JSP		FBbt:00003874	17697759.0
1108134	putative LC4 neuron 1108135 MAR		FBbt:00003874	17697759.0
1108155	putative LC4 neuron 1108156 MAR		FBbt:00003874	17697759.0
1199415	putative LC4 neuron 1199416 MAR		FBbt:00003874	17697759.0
1316949	putative LC4 neuron 309405 GMC SMA		FBbt:00003874	17697759.0
1319279	putative LC4 neuron 1319280 JSP SMA		FBbt:00003874	17697759.0
1324489	putative LC4 neuron 1324490 MAR SMA		FBbt:00003874	17697759.0
1325025	putative LC4 neuron 1325026 MAR		FBbt:00003874	17697759.0
1325197	putative LC4 neuron 1325198 MAR SMA		FBbt:00003874	17697759.0
1325500	putative LC4 neuron 1325501 SMA JSP		FBbt:00003874	17697759.0
1325528	putative LC4 neuron 1325529 SMA		FBbt:00003874	17697759.0
1325578	putative LC4 neuron 1325579 SMA		FBbt:00003874	17697759.0
