skid	name	paper_id	paper_name	annotations	synonyms
14782648	A03a3_a3r Scepter-4	19428852	Schneider-Mizell, Gerhard et al. 2016	A03a3 (19014928), presynaptic to RP2 #123913 (19014930), Lineages #105318 (19014620), 03; Scepter #115753 (19014910), Right #115754 (19014912), RP2s (19017700), dbd-RP2-10syn-circles (19018421), locked (19023626), proprio-GABAergic-single_unit_motorneurons (19068149), major segmental partners of aCC/U1/U2/RP2 (19123557), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
14807344	A03a3_a3l Scepter-4	19428852	Schneider-Mizell, Gerhard et al. 2016	A03a3 (19014928), Left #115786 (19014961), Lineages #105318 (19014620), 03; Scepter #115753 (19014910), presynaptic to rP2 #123845 (19014969), RP2s (19017700), dbd-RP2-10syn-circles (19018421), locked (19023626), proprio-GABAergic-single_unit_motorneurons (19068149), major segmental partners of aCC/U1/U2/RP2 (19123557), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
14874092	A08e1_a3r	19428852	Schneider-Mizell, Gerhard et al. 2016	everythingforcho (19017886), Neuron 19150630 (19150638), fragment (19151189), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
15053048	A10a_a3l Chair-1	19428852	Schneider-Mizell, Gerhard et al. 2016	10; Chair (19015477), [A10a] (19015479), Lineages #105318 (19014620), Left (19012819), RP2s (19017700), locked (19023626), classIV-preferred (19032518), repetition_validation (19132276), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), focus (19141843), backbone-open (19142680), Neuron 19150420 (19150424), Neuron 19151423 (19151426), symmetric identified partners of aCC or RP2 (19152777), l1b_core (19242482), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
15124756	A13?_a3r	19428852	Schneider-Mizell, Gerhard et al. 2016	13; ventral to dorsal #122236 (19015620), Lineages #105318 (19014620), local sensory right to premotor left #104564 (19015623), Right #122479 (19015625), everythingforcho (19017886), locked (19023626), CATMAID paper identified neurons (19139286), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
15166450	A18b2_a3r	19428852	Schneider-Mizell, Gerhard et al. 2016	18; ispi-to-contra premotors #122240 (19015639), Right #124923 (19015641), right (19013691), RLIN-20 (R submotor to L motor region) (19015644), Lineages #105318 (19014620), locked (19023626), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046)	
15190848	A18a_a3l	19428852	Schneider-Mizell, Gerhard et al. 2016	18; ispi-to-contra premotors #122240 (19015639), Left #124924 (19015679), Lineages #105318 (19014620), Left (19012819), locked (19023626), major segmental partners of aCC/U1/U2/RP2 (19123557), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
15260278	A27h_a3r	19428852	Schneider-Mizell, Gerhard et al. 2016	27; includes linear dorsal projecting neurons #122247 (19015795), Right #122477 (19015797), Lineages #105318 (19014620), aCC-up (19017674), locked (19023626), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), A27h (19429043), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
15281066	A08e3_a3l	19428852	Schneider-Mizell, Gerhard et al. 2016	Left #115105 (19015173), Lineages #105318 (19014620), 07 and 08; Bilateral projection (projects in VMT?) #115052 (19015110), RP2s (19017700), locked (19023626), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
15364132	A31d_a3l	19428852	Schneider-Mizell, Gerhard et al. 2016	Left #115105 (19015173), Lineages #105318 (19014620), 07 and 08; Bilateral projection (projects in VMT?) #115052 (19015110), locked (19023626), CATMAID paper identified neurons (19139286), clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
15662468	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), locked (19023626), CATMAID paper intersegmental neurites (19139456), DL bundle (19141103), left (19013761), clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
15735496	A23a_a3r	19428852	Schneider-Mizell, Gerhard et al. 2016	07 and 08; Bilateral projection (projects in VMT?) #115052 (19015110), Right #115053 (19015114), Lineages #105318 (19014620), locked (19023626), major segmental partners of aCC/U1/U2/RP2 (19123557), A23a (19131936), CATMAID figure-3 (19131999), Li mitochondria (19137920), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), mt_anno (19152762), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16052780	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	downstream of dbd #102600 (19016813), Class IV Unidentified preferred partner (19016756), downstream of ddaC class IV md; interneurons and fragments #100905 (19016758), 2011-09-07 #102458 (19016811), locked (19023626), CATMAID paper intersegmental neurites (19139456), DL bundle (19141103), left (19013761), clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
16137292	IS premotor #eL A03_a?l	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), medial branch to ventral (19016360), IN-dbd (19016362), IS premotor (19016356), dbd-RP2-10syn-circles (19018421), dbd graph 3+ (19018556), locked (19023626), CATMAID paper intersegmental neurites (19139456), left (19013761), medial bundle (19141171), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16215222	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16221714	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), RP2s (19017700), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16224232	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), aCC-up (19017674), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16225710	IS premotor #eR A03_a?r	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), IN-dbd-32 (19016486), Albert motor domain (19016208), medial branch to ventral (19016360), IS premotor (19016356), aCC-up (19017674), dbd-RP2-10syn-circles (19018421), dbd graph 3+ (19018556), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), medial bundle (19141171), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16232932	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), middle intermediate bundle (19141407), clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
16234900	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC-up (19017674), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16246028	IS premotor #bL	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), RP2s (19017700), dbd-RP2-10syn-circles (19018421), locked (19023626), CATMAID paper intersegmental neurites (19139456), DL bundle (19141103), left (19013761), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16247284	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), locked (19023626), CATMAID paper intersegmental neurites (19139456), left (19013761), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16248422	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), locked (19023626), CATMAID paper intersegmental neurites (19139456), left (19013761), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16249430	IS premotor #aL	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), anterior spillover (19016619), DLT (19016504), RP2s (19017700), dbd-RP2-10syn-circles (19018421), locked (19023626), CATMAID paper intersegmental neurites (19139456), DL bundle (19141103), left (19013761), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16250366	anterior spillover	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), anterior spillover (19016619), locked (19023626), CATMAID paper spillovers (19139564), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16251298	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), dbd-RP2-10syn-circles (19018421), locked (19023626), CATMAID paper intersegmental neurites (19139456), DL bundle (19141103), left (19013761), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16252094	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), RP2s (19017700), dbd-RP2-10syn-circles (19018421), locked (19023626), CATMAID paper intersegmental neurites (19139456), DL bundle (19141103), right (19013691), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16253416	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), RP2s (19017700), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16263920	A06?4_a2l	19428852	Schneider-Mizell, Gerhard et al. 2016	Left side anterior segment (19015095), 06 #122233 (19015050), Lineages #105318 (19014620), CATMAID paper identified neurons (19139286), clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852)	
16265624	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), RP2s (19017700), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16267678	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	almost no branches (19016071), RP2s (19017700), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16268668	A18j_a3l	19428852	Schneider-Mizell, Gerhard et al. 2016	18; ispi-to-contra premotors #122240 (19015639), Left #124924 (19015679), Lineages #105318 (19014620), left (19013761), cardona (19024172), thin long dendrites (19026803), locked (19023626), CATMAID paper identified neurons (19139286), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16276070	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), RP2s (19017700), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16277458	IS premotor #aR	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), RP2s (19017700), dbd-RP2-10syn-circles (19018421), locked (19023626), CATMAID paper intersegmental neurites (19139456), DL bundle (19141103), right (19013691), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16278852	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), RP2s (19017700), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16283194	IS premotor bilateral	19428852	Schneider-Mizell, Gerhard et al. 2016	Lukas upstream of RP2 (other side) #123857 (19014538), vnc #70058 (19012457), Mark/Lukas #122511 (19014496), RP2s (19017700), locked (19023626), CATMAID paper intersegmental neurites (19139456), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16285564	IS premotor #cR	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), RP2s (19017700), locked (19023626), CATMAID paper intersegmental neurites (19139456), DL bundle (19141103), right (19013691), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16286620	A06a_a3l	19428852	Schneider-Mizell, Gerhard et al. 2016	posterior spillover (19016518), aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), RP2s (19017700), dbd-RP2-10syn-circles (19018421), locked (19023626), major segmental partners of aCC/U1/U2/RP2 (19123557), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16287928	A23a_a3l	19428852	Schneider-Mizell, Gerhard et al. 2016	27H02, 78F07 (19016022), 23; Hook-shape (used to be in 17) (19015975), Lineages #105318 (19014620), Left #114928 (19015998), RP2s (19017700), dbd-RP2-10syn-circles (19018421), locked (19023626), major segmental partners of aCC/U1/U2/RP2 (19123557), A23a (19131936), CATMAID figure-3 (19131999), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16329882	A31a_a3l	19428852	Schneider-Mizell, Gerhard et al. 2016	31; Dorsal premotor #124958 (19015936), Left #124960 (19015955), Lineages #105318 (19014620), aCC-up (19017674), locked (19023626), major segmental partners of aCC/U1/U2/RP2 (19123557), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16440404	anterior spillover	19428852	Schneider-Mizell, Gerhard et al. 2016	locked (19023626), CATMAID paper spillovers (19139564), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16442790	orphaned pre	19428852	Schneider-Mizell, Gerhard et al. 2016	clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852)	
16480416	anterior spillover	19428852	Schneider-Mizell, Gerhard et al. 2016	locked (19023626), CATMAID paper spillovers (19139564), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16493309	A02k_a3l Pseudolooper-1	19428852	Schneider-Mizell, Gerhard et al. 2016	A02k-N (19014823), Lineages #105318 (19014620), 02; Looper #114614 (19014774), Left Side #114616 (19014776), catmaid-review (19035039), dbd-RP2 2-hops plus vbd RP5 (19122861), possible-poster-list (19130106), A02k (19134091), Li mitochondria (19137920), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), CATMAID paper identified neurons (19139286), mt_anno (19152762), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
16531092	A08a_a3r	19428852	Schneider-Mizell, Gerhard et al. 2016	Right (19013456), 07 and 08; Bilateral projection (projects in VMT?) #115052 (19015110), victory (19015151), Right #115053 (19015114), Lineages #105318 (19014620), dbd-RP2-10syn-circles (19018421), dbd graph 3+ (19018556), locked (19023626), dbd multi-segment proprioceptive field (19113304), dbd multisegment proprioceptive field (19113353), CATMAID paper neurons for graph plot (19124084), A08a (19124111), possible-poster-list (19130106), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), locomotor_phenotype (19146250), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
16670178	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), RP2s (19017700), dbd-RP2-10syn-circles (19018421), locked (19023626), CATMAID paper intersegmental neurites (19139456), DL bundle (19141103), left (19013761), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16698303	posterior spillover	19428852	Schneider-Mizell, Gerhard et al. 2016	posterior spillover (19016518), aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), locked (19023626), CATMAID paper spillovers (19139564), clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
16886219	IS premotor #fR	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), R with large lateral branch at segmental boundary (19016481), Albert motor domain (19016208), IS premotor (19016356), locked (19023626), CATMAID paper intersegmental neurites (19139456), right (19013691), medial bundle (19141171), A02j A4+A5 (19141836), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16894085	posterior spillover	19428852	Schneider-Mizell, Gerhard et al. 2016	locked (19023626), CATMAID paper spillovers (19139564), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
16896083	A07/8-?_a3r TODO	19428852	Schneider-Mizell, Gerhard et al. 2016	CATMAID paper identified neurons (19139286), clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852)	
16939548	anterior spillover	19428852	Schneider-Mizell, Gerhard et al. 2016	locked (19023626), CATMAID paper spillovers (19139564), clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
16940487	anterior spillover	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), anterior spillover (19016619), locked (19023626), CATMAID paper spillovers (19139564), clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
16951550	RP2_a3r	19428852	Schneider-Mizell, Gerhard et al. 2016	Right (19013456), Albert motor domain (19016208), DA2 (19016282), motorneuron ISNp right (19016325), 1: aCC, RP2, U DO1, U DO2 (19016265), NB 4-2 (19016285), RP2s (19017700), aCC+RP2+U1+U2+dbd (19017800), dbd-RP2-10syn-circles (19018421), Albert-dbd-to-RP2 (19018641), locked (19023626), catmaid-paper (19032548), motor neuron (19034997), RP2 (19122017), dbd-RP2 2-hops plus vbd RP5 (19122861), CATMAID figure-3 (19131999), Li mitochondria (19137920), CATMAID paper identified neurons (19139286), CATMAID paper motorneurons (19139686), cmp_mns (19141635), mt_anno (19152762), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
17068247	posterior spillover	19428852	Schneider-Mizell, Gerhard et al. 2016	posterior spillover (19016518), aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), locked (19023626), CATMAID paper spillovers (19139564), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
17094548	A06?_a3r #a	19428852	Schneider-Mizell, Gerhard et al. 2016	06 #122233 (19015050), Lineages #105318 (19014620), Right side (19015087), RP2s (19017700), locked (19023626), catmaid-paper-check (19033690), CATMAID paper identified neurons (19139286), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
17097437	RP2_a3l	19428852	Schneider-Mizell, Gerhard et al. 2016	Albert motor domain (19016208), DA2 (19016282), 1: aCC, RP2, U DO1, U DO2 (19016265), NB 4-2 (19016285), motorneuron ISNp left (19016287), Left (19012819), RP2s (19017700), aCC+RP2+U1+U2+dbd (19017800), dbd-RP2-10syn-circles (19018421), Albert-dbd-to-RP2 (19018641), locked (19023626), catmaid-paper (19032548), motor neuron (19034997), RP2 (19122017), dbd-RP2 2-hops plus vbd RP5 (19122861), CATMAID figure-3 (19131999), Li mitochondria (19137920), CATMAID paper identified neurons (19139286), CATMAID paper motorneurons (19139686), cmp_mns (19141635), mt_anno (19152762), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
17120570	A03?_a2r Scepter-2	19428852	Schneider-Mizell, Gerhard et al. 2016	A03g? (19016033), A2 neuron R (19016035), locked (19023626), CATMAID paper identified neurons (19139286), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
17124996	A27-?#a_a3r	19428852	Schneider-Mizell, Gerhard et al. 2016	neuropile #70059 (19012453), Unclassified Local #122230 (19013207), vnc #70058 (19012457), locked (19023626), CATMAID paper identified neurons (19139286), clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
17206261	A06?5_a3l	19428852	Schneider-Mizell, Gerhard et al. 2016	Left side (19015053), 06 #122233 (19015050), Lineages #105318 (19014620), Unknown left local (like scepter, but not) (19015057), locked (19023626), catmaid-paper-check (19033690), proprio-GABAergic-single_unit_motorneurons (19068149), CATMAID paper identified neurons (19139286), clb:presyn to aCC/RP2 (19429046), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:review90_2021-05-26 (19429379)	
17242996	A12f_a3r	19428852	Schneider-Mizell, Gerhard et al. 2016	12; Saddle (19015547), Right #122223 (19015549), Lineages #105318 (19014620), right (19013691), RP2s (19017700), dbd-RP2-10syn-circles (19018421), dbd graph 3+ (19018556), locked (19023626), dbd multi-segment proprioceptive field (19113304), dbd multisegment proprioceptive field (19113353), CATMAID paper neurons for graph plot (19124084), A12f (19124123), possible-poster-list (19130106), CATMAID paper identified neurons (19139286), CATMAID paper 39 consistent pairs of homologs (19141475), cmp_pairs (19141556), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
17265673	A08e2?_a3l	19428852	Schneider-Mizell, Gerhard et al. 2016	Left #115105 (19015173), Ipsilateral premotor dendrite tower to contralateral (19015218), Lineages #105318 (19014620), 07 and 08; Bilateral projection (projects in VMT?) #115052 (19015110), dbd graph 3+ (19018556), locked (19023626), CATMAID paper identified neurons (19139286), symmetric identified partners of aCC or RP2 (19152777), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
17300111	ddaE_a2l ?	19428852	Schneider-Mizell, Gerhard et al. 2016	putative anterior proprioceptive axons (19017475), sensories (19016868), proprio-GABAergic-single_unit_motorneurons (19068149), class I md (19131145), ddaE or ddaD class I md from A2 and A4 (19131169), ddaE (A2) (19136556), CATMAID paper identified proprioceptive sensory axons (19139269), CATMAID paper identified neurons (19139286), cmp_sns (19141649), Schneider-Mizell, Gerhard et al. 2016 (19428852)	
17308928	IS premotor	19428852	Schneider-Mizell, Gerhard et al. 2016	aCC/RP2/Us premotor partial arbors (19016353), Albert motor domain (19016208), IS premotor (19016356), locked (19023626), CATMAID paper intersegmental neurites (19139456), left (19013761), middle intermediate bundle (19141407), Schneider-Mizell, Gerhard et al. 2016 (19428852), clb:presyn to aCC/RP2 (19429046), clb:review90_2021-05-26 (19429379)	
