skid	name	paper_id	paper_name	annotations	FBbt_ID
595175	neuron 9171 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L3 bundle (495533), left-right homologs 9171 & 3833 (498135), T1 leg motor neuron (492990), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583523 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595190), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-05 07:56 PM (640412), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), top NBLAST hit for 21G01-LexA (652624), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595193	neuron 11062 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9552 & 11062 (497422), right T1 leg nerve (493118), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592229 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595215), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595218	neuron 13036 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron D1 bundle (493653), left-right homologs 13036 & 11320 (496728), T1 leg motor neuron (492990), left soma (492419), motor neuron (492396), left T1 dorsal nerve (492416), skeleton (492337), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583540 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595233), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595236	neuron 11934 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9187 & 11934 (498202), right T1 leg nerve (493118), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591221 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595254), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:53 PM (652239), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595257	neuron 10776 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L3 bundle (495533), T1 leg motor neuron (492990), left-right homologs 9001 & 10776 (495536), right T1 leg nerve (493118), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591732 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595273), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595276	neuron 3040 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A4 bundle (496693), T1 leg motor neuron (492990), left-right homologs 9797 & 3040 (498183), right T1 accessory nerve (493464), skeleton (492337), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592253 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595295), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595298	neuron 476 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 476 & 2180 (493192), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583557 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595313), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595316	neuron 11944 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A2 bundle (493024), T1 leg motor neuron (492990), left-right homologs 10299 & 11944 (493027), right T1 accessory nerve (493464), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), posterior soma (492822), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591751 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595334), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:53 PM (652239), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595337	neuron 10796 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V4 bundle (493419), T1 leg motor neuron (492990), left-right homologs 10208 & 10796 (495665), right T1 ventral nerve (492997), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592776 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595356), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595359	neuron 10971 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L2 bundle (495110), right soma (492400), T1 leg motor neuron (492990), skeleton (492337), motor neuron (492396), right T1 leg nerve (493118), leaves through damage (492994), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591246 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595376), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), left-right homologs 488 & 10971 (631191), need to push updated tracing to pid 13 (645740), UPDATED FROM LINKED NEURON - 2020-08-10 02:54 PM (652276), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595379	neuron 12964 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9709 & 12964 (496353), right T1 leg nerve (493118), skeleton (492337), leaves through damage (492994), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592274 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595399), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:53 PM (652239), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595402	neuron 9013 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), neuron (497040), T1 leg motor neuron (492990), motor neuron (492396), skeleton (492337), left T1 leg nerve (493342), left soma (492419), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583574 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595420), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595423	neuron 21244 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L2 bundle (495110), T1 leg motor neuron (492990), skeleton (492337), motor neuron (492396), left soma (492419), left T1 leg nerve (493342), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582039 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595438), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595441	neuron 9883 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A1 bundle (498959), T1 leg motor neuron (492990), left-right homologs 9883 & 12239 (500808), left T1 accessory nerve (493029), skeleton (492337), posterior soma (492822), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583064 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595457), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595460	neuron 10802 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V6 bundle (493216), left-right homologs 10372 & 10802 (493218), T1 leg motor neuron (492990), right T1 ventral nerve (492997), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591771 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595476), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595479	neuron 16857 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron (492990), T1 leg motor neuron D2 bundle (495012), left-right homologs 16857 & 11380 (495014), left soma (492419), motor neuron (492396), skeleton (492337), left T1 dorsal nerve (492416), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582561 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595494), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595497	neuron 11413 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A1 bundle (498959), left-right homologs 9929 & 11413 (498961), skeleton (492337), T1 leg motor neuron (492990), right T1 accessory nerve (493464), posterior soma (492822), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592803 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595514), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595517	neuron 12451 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591271 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595536), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:53 PM (652239), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595539	neuron 12786 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9005 & 12786 (495247), right T1 leg nerve (493118), skeleton (492337), leaves through damage (492994), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592296 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595558), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 03:00 PM (652507), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595561	neuron 9888 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A3 bundle (493459), T1 leg motor neuron (492990), left-right homologs 9888 & 2216 (493462), left T1 accessory nerve (493029), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582058 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595576), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:53 PM (652239), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595579	neuron 468 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 468 & 15680 (494975), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583083 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595596), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595599	neuron 11213 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), motor neuron (492396), right soma (492400), skeleton (492337), leaves through damage (492994), left-right homologs 9630 & 11213 (498101), right T1 leg nerve (493118), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591789 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595619), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595622	neuron 11817 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V1 bundle (493242), left-right homologs 11817 & 8565 (494264), T1 leg motor neuron (492990), left T1 ventral nerve (493161), skeleton (492337), motor neuron (492396), left soma (492419), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582075 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595637), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595640	neuron 12803 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9191 & 12803 (495359), right T1 leg nerve (493118), skeleton (492337), leaves through damage (492994), right soma (492400), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591292 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595659), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595662	neuron 10768 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9557 & 10768 (495415), right T1 leg nerve (493118), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592317 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595681), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595684	neuron 10299 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A2 bundle (493024), T1 leg motor neuron (492990), left-right homologs 10299 & 11944 (493027), left T1 accessory nerve (493029), skeleton (492337), posterior soma (492822), motor neuron (492396), left soma (492419), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583614 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595700), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595703	neuron 3808 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V1 bundle (493242), left-right homologs 10377 & 3808 (493244), T1 leg motor neuron (492990), right T1 ventral nerve (492997), skeleton (492337), right soma (492400), leaves through damage (492994), motor neuron (492396), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591811 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595723), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:55 PM (652295), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595726	neuron 9630 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9630 & 11213 (498101), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582596 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595742), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:58 PM (652390), top NBLAST hit for 35C09-Gal4 (652634), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595745	neuron 11797 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron V5 bundle (499921), T1 leg motor neuron (492990), left-right homologs 11797 & 11682 (499924), left T1 ventral nerve (493161), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582092 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595760), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595763	neuron 9709 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 9709 & 12964 (496353), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583632 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595779), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 03:00 PM (652507), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595782	neuron 12402 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 83815 & 12402 (493116), right T1 leg nerve (493118), skeleton (492337), leaves through damage (492994), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 591313 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595802), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595805	neuron 10841 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A3 bundle (493459), T1 leg motor neuron (492990), left-right homologs 9755 & 10841 (495907), right T1 accessory nerve (493464), skeleton (492337), motor neuron (492396), right soma (492400), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592338 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595823), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:50 PM (652156), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595826	neuron 472 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L1 bundle (493113), T1 leg motor neuron (492990), left-right homologs 472 & 16026 (494995), left T1 leg nerve (493342), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582110 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595841), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:59 PM (652425), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595844	neuron 9878 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A3 bundle (493459), T1 leg motor neuron (492990), left-right homologs 9878 & 2220 (493506), left T1 accessory nerve (493029), skeleton (492337), left soma (492419), motor neuron (492396), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 582624 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595859), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:52 PM (652169), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595862	neuron 9929 - elastic transform - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron A1 bundle (498959), left-right homologs 9929 & 11413 (498961), motor neuron (492396), T1 leg motor neuron (492990), left T1 accessory nerve (493029), skeleton (492337), left soma (492419), posterior soma (492822), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 583651 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595878), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:54 PM (652276), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
595881	neuron 33306 - elastic transform - flipped - pruned by vol 109 - radius 500	672231	Paper: Phelps, Hildebrand, Graham et al. 2020	pruned (first entry, last exit) by vol 109 (581960), T1 leg motor neuron L2 bundle (495110), right soma (492400), motor neuron (492396), T1 leg motor neuron (492990), right T1 leg nerve (493118), skeleton (492337), left-right flipped (519387), tracing from electron microscopy (546593), pruned to nodes with radius 500 (593311), LINKED NEURON - radius pruned of skeleton id 592358 in project id 59 on server https://catmaid3.hms.harvard.edu/catmaidvnc (595896), UPDATED FROM LINKED NEURON - 2020-07-17 11:37 PM (593338), UPDATED FROM LINKED NEURON - 2020-08-10 02:48 PM (652072), Paper: Phelps, Hildebrand, Graham et al. 2020 (672231)	
