skid	name	paper_id	paper_name	annotations	synonyms
554327	LHCENT8#2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Otto et al 2020 (15754388), LHCENT8#2 (15993419), Paper: Bates and Schlegel et al 2020 (15754279)	LHCENT8#2 554328 IJA Vieille Priére Bouddhique
563760	LHCENT4#1	15754279	Paper: Bates and Schlegel et al 2020	LHCENT4#1 (15993376), Paper: Bates and Schlegel et al 2020 (15754279)	LHCENT4#1 563761 Mighty Little RJVR GSXEJ ASB 
581536	Uniglomerular mALT DL3 lPN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Zheng et al 2018 (11490509), Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DL3 lPN#R1 (15895054), FBbt:00067364 (15980781)	Uniglomerular mALT DL3 lPN 47095 JMR
583167	Multiglomerular mlALT vPN#R63	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mlALT vPN#R63 (15894806), FBbt:00047715 (15980620)	Multiglomerular mlALT vPN VA1d+VA7l+VA1v+5 LTS 0.93 Laphroaig 583168 AJES RJVR
699859	Uniglomerular mALT DL2d adPN#R5	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DL2d adPN#R5 (15895030), FBbt:00100389 (15980761)	Uniglomerular mALT DL2d adPN 699860 NM-NS
709943	Multiglomerular mlALT vPN#R41	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mlALT vPN#R41 (15894808), FBbt:00047715 (15980620)	Multiglomerular mlALT vPN VC4+DC4+DM4+11 LTS 0.84 Picard 709944 ASB
755022	Uniglomerular mALT DA1 lPN#R4	15754279	Paper: Bates and Schlegel et al 2020	Paper: Zheng et al 2018 (11490509), Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DA1 lPN#R4 (15894920), FBbt:00067363 (15980700)	Uniglomerular mALT DA1 lPN 57358 IJA
771242	Uniglomerular mALT DC1 adPN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Zheng et al 2018 (11490509), Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DC1 adPN#R1 (15894980), FBbt:00067014 (15980739)	Uniglomerular mALT DC1 adPN 23665 AA
775731	Uniglomerular mALT VM1 lPN#R2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Zheng et al 2018 (11490509), Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT VM1 lPN#R2 (15895278), FBbt:00007452 (15980896)	Uniglomerular mALT VM1 lPN 39831 JMR
856254	OA-VUMa2#2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), OA-VUMa2#2 (15894884), FBbt:00110157 (15980687)	OA-VUMa2 856255 NM
1101751	LHPV6a3#1	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049421 (15805814), LHPV6a3#1 (15995316), Paper: Bates and Schlegel et al 2020 (15754279)	LHPV6a3#1 1101752 FML RJVR Caligari
1136366	Multiglomerular mALT lvPN#R12	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mALT lvPN#R12 (15894638)	Multiglomerular mALT lvPN DM3+DM4+VC4+6 LTS 0.87 56980 IJA
1136923	Multiglomerular mALT lvPN#R8	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mALT lvPN#R8 (15894640)	Multiglomerular mALT lvPN DM1+DM4+DP1m LTS 0.97 57032 IJA AW
1137895	Multiglomerular mALT lvPN#R14	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mALT lvPN#R14 (15894700), Paper: Otto et al 2020 (15754388)	Multiglomerular mALT lvPN VM3+VC4+DA1+3 LTS 0.91 56992 HG NAS
1142316	Multiglomerular mALT lvPN#R4	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mALT lvPN#R4 (15894644), Paper: Otto et al 2020 (15754388)	Multiglomerular mALT lvPN DL5+DC1+DP1m+6 LTS 0.87 177664 ECS
1144225	Multiglomerular mALT lvPN#R5	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mALT lvPN#R5 (15894646)	Multiglomerular mALT lvPN DM2+DM1+DP1m+5 LTS 0.91 177682 NSR
1144402	Multiglomerular mALT lvPN#R6	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mALT lvPN#R6 (15894648)	Multiglomerular mALT lvPN DM1+DM3+DM2+2 LTS 0.95 177691 MR
1149173	Uniglomerular t5-mlALT VP4 vPN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Zheng et al 2018 (11490509), Paper: Marin et al 2020 (15579831), Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular t5-mlALT VP4 vPN#R1 (15895450)	Uniglomerular t5-mlALT VP4 vPN 282136 RJVR ECM
1149437	aSP-g1b#2	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049330 (15980478), aSP-g1b#2 (15993819), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	aSP-g1b#2 1149438 IT
1288606	LHCENT6#1	15754279	Paper: Bates and Schlegel et al 2020	LHCENT6#1 (15993392), Paper: Bates and Schlegel et al 2020 (15754279)	LHCENT6#1 1288607 Opportunity ASB
1298816	LHAV6a3#1	15754279	Paper: Bates and Schlegel et al 2020	LHAV6a3#1 (15994439), Paper: Bates and Schlegel et al 2020 (15754279)	LHAV6a3#1 1298817 Peacock Bass ASB
1299626	LHPV5a2#2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Otto et al 2020 (15754388), FBbt:00049408 (15980580), LHPV5a2#2 (15995205), Paper: Bates and Schlegel et al 2020 (15754279)	LHPV5a2#2 1299627 You Came To * But Left Your * At Home ASB
1299700	LHPD2a1#1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Dolan and Belliart-Guérin et al. 2018 (13040382), FBbt:00049368 (15980518), LHPD2a1#1 (15994499), Paper: Bates and Schlegel et al 2020 (15754279)	LHPD2a1#1 1299701 ASB
1299740	LHMB1#1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Otto et al 2020 (15754388), LHMB1#1 (15994491), Paper: Bates and Schlegel et al 2020 (15754279)	LHMB1#1 1299741 Birthday ASB
1313071	WEDPN3#1	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049456 (15980600), WEDPN3#1 (15993573), Paper: Bates and Schlegel et al 2020 (15754279)	WEDPN3#1 1313072 Sparta ASB RJVR PDP
1313334	WEDPN3#3	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049456 (15980600), WEDPN3#3 (15993587), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	WEDPN3#3 1313335 Athens ASB
1316519	LHPV2b5#1	15754279	Paper: Bates and Schlegel et al 2020	LHPV2b5#1 (15994703), Paper: Bates and Schlegel et al 2020 (15754279)	LHPV2b5#1 1316520 Golden Eagle GSXEJ RJVR
1334915	Multiglomerular lALT l2PN#R2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular lALT l2PN#R2 (15894546)	Multiglomerular lALT l2PN DM4+DM1+DM2+28 LTS 0.52 1334916 ARH
1339810	Multiglomerular lALT l2PN#R5	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular lALT l2PN#R5 (15894540)	Multiglomerular lALT l2PN V+DL2v+VM7d+13 LTS 0.89 1339811 ARH
1356477	Uniglomerular t10-lALT VP3+ l2PN bilateral#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Marin et al 2020 (15579831), Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular t10-lALT VP3+ l2PN bilateral#R1 (15895440)	Uniglomerular t10-lALT VP3+ l2PN bilateral 1356478 ARH
1363077	Multiglomerular t3-mALT l2PN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Marin et al 2020 (15579831), Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular t3-mALT l2PN#R1 (15894856)	Multiglomerular t3-mALT l2PN VC5+VC3m+VM1+9 LTS 0.89 1363078 ARH
1372988	Multiglomerular mALT lvPN#R23	15754279	Paper: Bates and Schlegel et al 2020	Paper: Marin et al 2020 (15579831), Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mALT lvPN#R23 (15894706)	Multiglomerular mALT lvPN VP5+VP2+VP3+2 LTS 0.94 1372989 ARH
1415893	LHPD2a1#3	15754279	Paper: Bates and Schlegel et al 2020	Paper: Dolan and Belliart-Guérin et al. 2018 (13040382), Paper: Otto et al 2020 (15754388), FBbt:00049368 (15980518), LHPD2a1#3 (15994542), Paper: Bates and Schlegel et al 2020 (15754279)	LHPD2a1#3 1415894 Cu Chulainn ASB
1415926	LHAV6a1#1	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049362 (15805716), LHAV6a1#1 (15994419), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	LHAV6a1#1 1415927 Haddock ASB
1454234	LHPD2a1#4	15754279	Paper: Bates and Schlegel et al 2020	Paper: Dolan and Belliart-Guérin et al. 2018 (13040382), Paper: Otto et al 2020 (15754388), FBbt:00049368 (15980518), LHPD2a1#4 (15994552), Paper: Bates and Schlegel et al 2020 (15754279)	LHPD2a1#4 1454235 Medb ASB
1532304	Uniglomerular mlALT DP1m vPN#R2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mlALT DP1m vPN#R2 (15895398)	Uniglomerular mlALT DP1m vPN 1532305 ASB
1533152	Uniglomerular mlALT VM2 vPN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mlALT VM2 vPN#R1 (15895430)	Uniglomerular mlALT VM2 vPN 1533153 ASB
1533901	Multiglomerular mlALT vPN#R18	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mlALT vPN#R18 (15894784), FBbt:00047715 (15980620)	Multiglomerular mlALT vPN VM5d+DM2+VM7d+4 LTS 0.92 1533902 ASB
1606113	LHPD2b1#1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Dolan and Belliart-Guérin et al. 2018 (13040382), Paper: Otto et al 2020 (15754388), FBbt:00049371 (15980524), LHPD2b1#1 (15994572), Paper: Bates and Schlegel et al 2020 (15754279)	LHPD2b1#1 1606114 ASB
1664544	Multiglomerular t3-mALT l2PN bilateral#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Marin et al 2020 (15579831), Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular t3-mALT l2PN bilateral#R1 (15894874)	Multiglomerular t3-mALT l2PN VL1+VP5+VP2+2 LTS 0.95 bilateral 1664545 RJVR ECM
1695556	Multiglomerular mALT adPN#R9	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mALT adPN#R9 (15894556), FBbt:00100369 (15980608)	Multiglomerular mALT adPN DL2v+DP1l+DL2d LTS 0.98 polyL4 1695557
1702624	Uniglomerular mlALT VL2p vPN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mlALT VL2p vPN#R1 (15895428)	Uniglomerular mlALT VL2p vPN 1702625 ASB RJVR
1703751	LHAD1b2#12	15754279	Paper: Bates and Schlegel et al 2020	Paper: Otto et al 2020 (15754388), FBbt:00049323 (15980488), LHAD1b2#12 (15993979), Paper: Bates and Schlegel et al 2020 (15754279)	LHAD1b2#12 1703752 FML Cremini - downstream of DA2
1703872	LHPV2a2#1	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049379 (15980537), LHPV2a2#1 (15994683), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	LHPV2a2#1 1703873 FML Beech - downstream of DA2
1706774	LHAV3c1#1	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049344 (15980506), LHAV3c1#1 (15994173), Paper: Bates and Schlegel et al 2020 (15754279)	LHAV3c1#1 1706775 RJVR Cornet
1710793	LHPV4a1#3	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049385 (15980540), LHPV4a1#3 (15994797), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	LHPV4a1#3 1710794 Tipi ASB RJVR
1710886	LHPV2c1#1	15754279	Paper: Bates and Schlegel et al 2020	LHPV2c1#1 (15994711), Paper: Bates and Schlegel et al 2020 (15754279)	LHPV2c1#1 1710887 Fial RJVR
1712057	Uniglomerular mALT VP2+ adPN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Marin et al 2020 (15579831), Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT VP2+ adPN#R1 (15895368)	Uniglomerular mALT VP2+ adPN 1712058 ECM
1720254	Multiglomerular mALT lvPN#R47	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mALT lvPN#R47 (15894704)	Multiglomerular mALT lvPN DA3+DA1+VC3l+8 LTS 0.84 1720255
1722202	Uniglomerular mlALT VA1v vPN#R2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mlALT VA1v vPN#R2 (15895408)	Uniglomerular mlALT VA1v vPN Double mlALT 1722203 RJVR
1722886	Multiglomerular mlALT vPN#R40	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mlALT vPN#R40 (15894818), FBbt:00047715 (15980620)	Multiglomerular mlALT vPN VM7v+VM5d+DC4+6 LTS 0.87 1532306 ASB
1724508	Multiglomerular mlALT vPN#R5	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mlALT vPN#R5 (15894816), FBbt:00047715 (15980620)	Multiglomerular mlALT vPN DA2+DA4m+DC1+4 LTS 0.94 1724509 RJVR
1724523	Uniglomerular mlALT VL2a vPN#R3	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mlALT VL2a vPN#R3 (15895422)	Uniglomerular mlALT VL2a vPN 1724524 RJVR
1725235	Multiglomerular mlALT vPN#R59	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mlALT vPN#R59 (15894814), FBbt:00047715 (15980620)	Multiglomerular mlALT vPN VA7l+VA3+DL2v+9 LTS 0.85 1725236 RJVR
1727913	Multiglomerular lALT l2PN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular lALT l2PN#R1 (15894548)	Multiglomerular lALT l2PN DP1l+DP1m+DL2v+23 LTS 0.66 1727914 RJVR ZM
1759551	Multiglomerular mlALT vPN#R37	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mlALT vPN#R37 (15894812), FBbt:00047715 (15980620)	Multiglomerular mlALT vPN DM3+DC4+VM7v+6 LTS 0.89 1759552 LHN RJVR
1775706	Uniglomerular mALT DL1 adPN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Zheng et al 2018 (11490509), Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DL1 adPN#R1 (15895006), FBbt:00067353 (15980756)	Uniglomerular mALT DL1 adPN 22153 JMR
1785034	Uniglomerular mALT DA2 lPN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Zheng et al 2018 (11490509), Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DA2 lPN#R1 (15894942), FBbt:00110882 (15980716)	Uniglomerular mALT DA2 lPN 57399 LK
1803633	LHAD3a10#1	15754279	Paper: Bates and Schlegel et al 2020	LHAD3a10#1 (15994053), Paper: Bates and Schlegel et al 2020 (15754279)	LHAD3a10#1 1803634 Shaky AJES
1811442	Uniglomerular mlALT DA1 vPN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mlALT DA1 vPN#R1 (15895372), FBbt:00067372 (15980942)	Uniglomerular mlALT DA1 vPN mlALTed Milk 1811443 RJVR
1812558	LHAD3a8#1	15754279	Paper: Bates and Schlegel et al 2020	LHAD3a8#1 (15994061), Paper: Bates and Schlegel et al 2020 (15754279)	LHAD3a8#1 1812559 KM
1853423	LHAV4a4#2	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049351 (15805621), FBbt:00049348 (15805619), LHAV4a4#2 (15994268), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	LHAV4a4#2 1853424 Accursed RJVR - check FML
1866895	LHCENT7#1	15754279	Paper: Bates and Schlegel et al 2020	LHCENT7#1 (15993400), Paper: Bates and Schlegel et al 2020 (15754279)	LHCENT7#1 1866896 Morpholino ASB
1870230	LHAV2a3#1	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049337 (15800751), LHAV2a3#1 (15994108), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	LHAV2a3#1 1870231 RJVR AJES PS
1879479	LHAD1f4#1	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049319 (15800725), LHAD1f4#1 (15994025), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	LHAD1f4#1 1879480 Aspis-like
1903280	Uniglomerular mlALT VL2a vPN#R2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mlALT VL2a vPN#R2 (15895420)	Uniglomerular mlALT VL2a vPN 1903281 GSXEJ
1909670	Multiglomerular mlALT vPN#R66	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mlALT vPN#R66 (15894810), FBbt:00047715 (15980620)	Multiglomerular mlALT vPN VA1d+DC3+VA6+6 LTS 0.93 Laphroaig like 1909671 RJVR
1911124	LHAV4a4#1	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049348 (15805619), LHAV4a4#1 (15994259), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	LHAV4a4#1 1911125 FML PS RJVR
1967862	LHAV1a2#1	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049332 (15800747), LHAV1a2#1 (15994089), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	LHAV1a2#1 1967863 Pheasant AJES
2042935	LHPV5d1#1	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049416 (15980587), LHPV5d1#1 (15995258), Paper: Bates and Schlegel et al 2020 (15754279)	LHPV5d1#1 2042936 A Spoon in Many Liquids PS
2050178	Multiglomerular mlALT vPN#R19	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mlALT vPN#R19 (15894820), FBbt:00047715 (15980620)	Multiglomerular mlALT vPN VM7d+VC3l+DM6+5 LTS 0.9 2050179 ASB
2051048	LHPV12a1#2	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049428 (15980531), LHPV12a1#2 (15994651), Paper: Bates and Schlegel et al 2020 (15754279)	LHPV12a1#2 2051049 Beauty Left ASB
2070199	Multiglomerular t2-mALT ilPN bilateral#L1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular t2-mALT ilPN bilateral#L1 (15894866)	Multiglomerular t2-mALT ilPN DL4+DA2+DA4l+22 LTS 0.62 bilateral 2070200 PMJ
2096700	LHPV4b3#2	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049398 (15805780), LHPV4b3#2 (15994880), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	LHPV4b3#2 2096701 Phil Harris RJVR
2122447	WEDPN1A#1	15754279	Paper: Bates and Schlegel et al 2020	WEDPN1A#1 (15993514), Paper: Bates and Schlegel et al 2020 (15754279)	WEDPN1A#1 2122448 RJVR
2153398	WEDPN4#1	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049457 (15980604), WEDPN4#1 (15993595), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	WEDPN4#1 2153399 Double Trouble RJVR ASB
2182498	Multiglomerular mlALT vPN#R62	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Multiglomerular mlALT vPN#R62 (15894804), FBbt:00047715 (15980620)	Multiglomerular mlALT vPN DC3+VA5+VA1d+3 LTS 0.94 2182497 RJVR
2204528	LHPV5a1#4	15754279	Paper: Bates and Schlegel et al 2020	FBbt:00049407 (15980572), LHPV5a1#4 (15995164), Paper: Bates and Schlegel et al 2020 (15754279)	LHPV5a1#4 2204529 Mr Hooly Hooly ASB
2205218	LHPD2a1#2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Dolan and Belliart-Guérin et al. 2018 (13040382), FBbt:00049368 (15980518), LHPD2a1#2 (15994532), Paper: Bates and Schlegel et al 2020 (15754279)	LHPD2a1#2 2205219 Deirdre ASB
2227866	Uniglomerular mlALT VA1v vPN#R1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mlALT VA1v vPN#R1 (15895406)	Uniglomerular mlALT VA1v vPN Dewar's 2227867 RJVR
2227995	WEDPN1A#2	15754279	Paper: Bates and Schlegel et al 2020	WEDPN1A#2 (15993521), Paper: Bates and Schlegel et al 2020 (15754279), Paper: Dolan et al 2019 (15754283)	WEDPN1A#2 2227996 Grey Herron SD
2319457	Uniglomerular mALT DA1 lPN#L2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DA1 lPN#L2 (15894926), FBbt:00067363 (15980700)	Uniglomerular mALT DA1 lPN PN036 2319458 DB RJVR
2321681	Uniglomerular mALT VL2a adPN#L1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT VL2a adPN#L1 (15895266), FBbt:00100380 (15980891)	Uniglomerular mALT VL2a adPN 2321682 XZ
2334841	Uniglomerular mlALT DA1 vPN#L1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mlALT DA1 vPN#L1 (15895374), FBbt:00067372 (15980942)	Uniglomerular mlALT DA1 vPN mlALTed Milk 2334842 RJVR
2335985	Uniglomerular mALT DL3 lPN#L4	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DL3 lPN#L4 (15895062), FBbt:00067364 (15980781)	Uniglomerular mALT DL3 lPN 2335986 RJVR
2340896	Uniglomerular mALT DL3 lPN#L5	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DL3 lPN#L5 (15895068), FBbt:00067364 (15980781)	Uniglomerular mALT DL3 lPN 2340897 GSXEJ RJVR
2345089	Uniglomerular mALT DA1 lPN#L3	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DA1 lPN#L3 (15894928), FBbt:00067363 (15980700)	Uniglomerular mALT DA1 lPN PN021 2345090 DB RJVR
2348022	Uniglomerular mALT VA7m lPN#L3	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT VA7m lPN#L3 (15895206), FBbt:00067365 (15980872)	Uniglomerular mALT VA7m lPN 2348023 XZ
2349018	Uniglomerular mALT DL3 lPN#L2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DL3 lPN#L2 (15895052), FBbt:00067364 (15980781)	Uniglomerular mALT DL3 lPN 2349019 RJVR
2349022	Uniglomerular mALT DL3 lPN#L1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DL3 lPN#L1 (15895050), FBbt:00067364 (15980781)	Uniglomerular mALT DL3 lPN 2349023 RJVR
2349030	Uniglomerular mALT DL3 lPN#L3	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DL3 lPN#L3 (15895060), FBbt:00067364 (15980781)	Uniglomerular mALT DL3 lPN (outlier) 2349031 RJVR
2350853	Uniglomerular mALT DA3 adPN#L2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DA3 adPN#L2 (15894970), FBbt:00100384 (15980728)	Uniglomerular mALT DA3 adPN 2350854 XZ
2352723	Uniglomerular mALT VA7m lPN#L2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT VA7m lPN#L2 (15895202), FBbt:00067365 (15980872)	Uniglomerular mALT VA7m lPN 2352724 RJVR ARJ XZ
2353601	Uniglomerular mALT VA5 lPN#L1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT VA5 lPN#L1 (15895178), FBbt:00067366 (15980859)	Uniglomerular mALT VA5 lPN 2353602 RJVR
2374382	Uniglomerular mALT DA4m adPN#L1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DA4m adPN#L1 (15894976), FBbt:00047714 (15980736)	Uniglomerular mALT DA4m adPN 4185936 RGT
2379517	Uniglomerular mALT DA1 lPN#L4	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DA1 lPN#L4 (15894930), FBbt:00067363 (15980700)	Uniglomerular mALT DA1 lPN PN022 2379518 DB RJVR
2380564	Uniglomerular mALT DA1 lPN#L5	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DA1 lPN#L5 (15894934), FBbt:00067363 (15980700)	Uniglomerular mALT DA1 lPN 2380565 RJVR
2381432	Uniglomerular mlALT VA1v vPN#L1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mlALT VA1v vPN#L1 (15895404)	Uniglomerular mlALT VA1v vPN (outlier) 2381433 RJVR
2381753	Uniglomerular mALT DA1 lPN#L6	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DA1 lPN#L6 (15894938), FBbt:00067363 (15980700)	Uniglomerular mALT DA1 lPN 2381754 RJVR
2405329	Uniglomerular mALT DA2 lPN#L1	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DA2 lPN#L1 (15894944), FBbt:00110882 (15980716)	Uniglomerular mALT DA2 lPN 2405330 RJVR
2405823	Uniglomerular mALT DA2 lPN#L2	15754279	Paper: Bates and Schlegel et al 2020	Paper: Bates and Schlegel et al 2020 (15754279), Uniglomerular mALT DA2 lPN#L2 (15894946), FBbt:00110882 (15980716)	Uniglomerular mALT DA2 lPN 2405824 RJVR
