FBbt_id	FBbt_label	new_labels	count	existing_labels
FBbt:00051272	protocerebral bridge glomerulus 9-fan-shaped body-nodulus 2 dorsal domain neuron	Cholinergic	1	
FBbt:00051274	protocerebral bridge glomerulus 8-fan-shaped body-nodulus 2 ventral domain neuron	Cholinergic	1	
FBbt:00051276	protocerebral bridge glomerulus 6-fan-shaped body-nodulus 2 ventral domain neuron	Glutamatergic	2	
FBbt:00051277	protocerebral bridge glomerulus 5-fan-shaped body-nodulus 2 ventral domain neuron	Glutamatergic	1	
FBbt:00051278	protocerebral bridge glomerulus 4-fan-shaped body-nodulus 2 ventral domain neuron	Cholinergic	1	
FBbt:00051278	protocerebral bridge glomerulus 4-fan-shaped body-nodulus 2 ventral domain neuron	Glutamatergic	1	
FBbt:00051279	protocerebral bridge glomerulus 3-fan-shaped body-nodulus 2 ventral domain neuron	Cholinergic	1	
FBbt:00051280	protocerebral bridge glomerulus 2-fan-shaped body-nodulus 2 ventral domain neuron	Octopaminergic	1	
FBbt:00051284	protocerebral bridge glomerulus 4-fan-shaped body-nodulus 3 medial domain neuron	Cholinergic	1	
FBbt:00051285	protocerebral bridge glomerulus 5-fan-shaped body-nodulus 3 medial domain neuron	Cholinergic	1	
FBbt:00051291	adult lateral accessory lobe-fan-shaped body layer 3 neuron	GABAergic	1	
FBbt:00051310	NB7-1 Notch OFF hemilineage primary neuron	Glutamatergic	2	
FBbt:00051310	NB7-1 Notch OFF hemilineage primary neuron	Cholinergic	6	
FBbt:00051311	NB5-2 Notch OFF hemilineage primary neuron	GABAergic	4	
FBbt:00051311	NB5-2 Notch OFF hemilineage primary neuron	Glutamatergic	2	
FBbt:00051371	pharynx muscle motor neuron	GABAergic	1	
FBbt:00051371	pharynx muscle motor neuron	Glutamatergic	3	
FBbt:00051371	pharynx muscle motor neuron	Cholinergic	1	
FBbt:00051432	adult Drosulfakinin MP3 neuron	Dopaminergic	2	
FBbt:00051432	adult Drosulfakinin MP3 neuron	Cholinergic	2	
FBbt:00051432	adult Drosulfakinin MP3 neuron	Serotonergic	4	
FBbt:00051433	adult Drosulfakinin MP1a neuron	Octopaminergic	4	
FBbt:00051433	adult Drosulfakinin MP1a neuron	GABAergic	2	
FBbt:00051434	adult Drosulfakinin MP1b neuron	GABAergic	2	
FBbt:00051434	adult Drosulfakinin MP1b neuron	Octopaminergic	2	
FBbt:00051456	hemilineage 8A secondary neuron	Glutamatergic	15	
FBbt:00051458	hemilineage 13A secondary neuron	GABAergic	4	
FBbt:00051463	hemilineage 12A secondary neuron	Cholinergic	70	
FBbt:00051464	hemilineage 19A secondary neuron	GABAergic	3	
FBbt:00051466	hemilineage 11A secondary neuron	Cholinergic	26	
FBbt:00051468	hemilineage 8B secondary neuron	Cholinergic	25	
FBbt:00051470	hemilineage 13B secondary neuron	GABAergic	1	
FBbt:00051472	hemilineage 6B secondary neuron	GABAergic	8	
FBbt:00051475	hemilineage 12B secondary neuron	GABAergic	1	
FBbt:00051478	hemilineage 11B secondary neuron	GABAergic	8	
FBbt:00051491	adult tubercle-tubercle lateral zone neuron a	Glutamatergic	1	
FBbt:00051495	adult olfactory receptor neuron Ir75c	Cholinergic	17	
FBbt:00051505	adult lateral horn centrifugal neuron 11	Cholinergic	1	
FBbt:00051505	adult lateral horn centrifugal neuron 11	Dopaminergic	1	
FBbt:00051506	adult lateral horn centrifugal neuron 12	Glutamatergic	6	
FBbt:00051508	adult lateral horn centrifugal neuron 14	Glutamatergic	2	
FBbt:00051515	adult lateral horn PV5b6 neuron	Glutamatergic	1	Cholinergic
FBbt:00051518	adult lateral horn PV5e2 neuron	Dopaminergic	2	Cholinergic
FBbt:00051521	adult lateral horn PV5i1 neuron	Dopaminergic	2	Cholinergic
FBbt:00051522	adult lateral horn PV5l1 neuron	Dopaminergic	1	Cholinergic
FBbt:00051529	adult lateral horn AV4e1 neuron	Glutamatergic	1	GABAergic
FBbt:00051555	adult fruitless aSP-g2 (female) neuron	Glutamatergic	1	
FBbt:00051555	adult fruitless aSP-g2 (female) neuron	Cholinergic	1	
FBbt:00051555	adult fruitless aSP-g2 (female) neuron	Dopaminergic	1	
FBbt:00051557	adult lateral horn AD1b4 neuron	Dopaminergic	1	Cholinergic
FBbt:00051558	adult lateral horn AD1f2 neuron	Glutamatergic	1	Cholinergic
FBbt:00051559	adult lateral horn AD1f3 neuron	Glutamatergic	5	Cholinergic
FBbt:00051562	adult lateral horn AD1h1 neuron	GABAergic	1	Cholinergic
FBbt:00051563	adult lateral horn AD1i1 neuron	Cholinergic	1	GABAergic
FBbt:00051564	adult lateral horn AD1k1 neuron	Cholinergic	2	GABAergic
FBbt:00051587	adult lateral horn PV5h5 neuron	Cholinergic	1	Glutamatergic
FBbt:00051590	adult lateral horn PV5h2 neuron	Cholinergic	1	
FBbt:00051591	adult lateral horn PV5h4 neuron	Cholinergic	1	
FBbt:00051598	adult lateral horn AV1b3 neuron	GABAergic	1	Cholinergic
FBbt:00051602	adult lateral horn AV1d2 neuron	Cholinergic	2	
FBbt:00051603	adult lateral horn AV1e1 neuron	GABAergic	3	
FBbt:00051605	adult wedge projection neuron 10A	GABAergic	2	
FBbt:00051606	adult wedge projection neuron 10B	GABAergic	1	
FBbt:00051607	adult wedge projection neuron 11	Glutamatergic	1	
FBbt:00051608	adult wedge projection neuron 12	Glutamatergic	1	
FBbt:00051610	adult wedge projection neuron 9	Cholinergic	2	
FBbt:00051611	adult lateral horn AD2c1 neuron	Cholinergic	2	
FBbt:00051612	adult lateral horn AD2c2 neuron	Cholinergic	4	
FBbt:00051613	adult lateral horn AD2c3 neuron	Cholinergic	6	
FBbt:00051614	adult lateral horn AD2d1 neuron	Glutamatergic	2	
FBbt:00051615	adult lateral horn AD2e2 neuron	Glutamatergic	1	
FBbt:00051616	adult lateral horn AD2e3 neuron	Dopaminergic	1	
FBbt:00051616	adult lateral horn AD2e3 neuron	Cholinergic	1	
FBbt:00051632	adult lateral horn AD3g1 neuron	Glutamatergic	2	
FBbt:00051633	adult lateral horn AD4a1 neuron	Glutamatergic	2	
FBbt:00051635	adult lateral horn AV2b10 neuron	Cholinergic	1	
FBbt:00051641	adult lateral horn AV2b7 neuron	Cholinergic	8	
FBbt:00051641	adult lateral horn AV2b7 neuron	Serotonergic	1	
FBbt:00051649	adult lateral horn AV2f1 neuron	GABAergic	6	
FBbt:00051650	adult lateral horn AV2f2 neuron	GABAergic	4	
FBbt:00051651	adult lateral horn AV2f3 neuron	GABAergic	2	
FBbt:00051654	adult lateral horn AV2g1 neuron	Dopaminergic	1	
FBbt:00051655	adult lateral horn AV2g2 neuron	Cholinergic	3	
FBbt:00051658	adult lateral horn AV2g5 neuron	Cholinergic	1	
FBbt:00051681	adult lateral horn AV2m1 neuron	GABAergic	5	
FBbt:00051682	adult lateral horn AV2n1 neuron	GABAergic	3	
FBbt:00051683	adult lateral horn AV2o1 neuron	Dopaminergic	2	
FBbt:00051683	adult lateral horn AV2o1 neuron	Cholinergic	1	
FBbt:00051687	adult lateral horn AV3b1 neuron	Cholinergic	1	GABAergic
FBbt:00051690	adult lateral horn AV3b12 neuron	Cholinergic	2	
FBbt:00051690	adult lateral horn AV3b12 neuron	Dopaminergic	1	
FBbt:00051692	adult lateral horn AV3b2 neuron	Cholinergic	2	GABAergic
FBbt:00051696	adult lateral horn AV3b6 neuron	Cholinergic	1	GABAergic
FBbt:00051698	adult lateral horn AV3b8 neuron	Cholinergic	2	GABAergic
FBbt:00051700	adult lateral horn AV3c2 neuron	Glutamatergic	2	
FBbt:00051703	adult lateral horn AV3e2 neuron	Cholinergic	4	
FBbt:00051706	adult lateral horn AV3e7 neuron	Cholinergic	1	
FBbt:00051708	adult lateral horn AV3g2 neuron	Cholinergic	2	
FBbt:00051709	adult lateral horn AV3h1 neuron	Cholinergic	2	
FBbt:00051711	adult lateral horn AV3j1 neuron	Dopaminergic	1	
FBbt:00051711	adult lateral horn AV3j1 neuron	Cholinergic	1	
FBbt:00051712	adult lateral horn AV3k1 neuron	Cholinergic	1	
FBbt:00051713	adult lateral horn AV3k2 neuron	Glutamatergic	1	
FBbt:00051713	adult lateral horn AV3k2 neuron	Cholinergic	1	
FBbt:00051715	adult lateral horn AV3k4 neuron	Cholinergic	1	GABAergic
FBbt:00051716	adult lateral horn AV3k5 neuron	Cholinergic	1	
FBbt:00051716	adult lateral horn AV3k5 neuron	Glutamatergic	1	
FBbt:00051717	adult lateral horn AV3k6 neuron	Cholinergic	2	
FBbt:00051718	adult lateral horn AV3m1 neuron	GABAergic	3	
FBbt:00051719	adult lateral horn AV3n1 neuron	Cholinergic	3	GABAergic
FBbt:00051720	adult lateral horn AV3p1 neuron	Serotonergic	1	
FBbt:00051722	adult lateral horn AV5a10 neuron	Cholinergic	1	
FBbt:00051723	adult lateral horn AV5a2 neuron	Cholinergic	1	
FBbt:00051725	adult lateral horn AV5a4 neuron	Cholinergic	1	
FBbt:00051726	adult lateral horn AV5a5 neuron	Cholinergic	1	
FBbt:00051727	adult lateral horn AV5a6 neuron	Cholinergic	2	
FBbt:00051728	adult lateral horn AV5a7 neuron	Cholinergic	2	
FBbt:00051729	adult lateral horn AV5b2 neuron	Cholinergic	1	
FBbt:00051730	adult lateral horn AV5d1 neuron	Cholinergic	2	
FBbt:00051736	adult lateral horn AV6b4 neuron	Dopaminergic	1	
FBbt:00051736	adult lateral horn AV6b4 neuron	Cholinergic	2	
FBbt:00051738	adult lateral horn AV6e1 neuron	Cholinergic	1	
FBbt:00051741	adult lateral horn AV6g1 neuron	Cholinergic	1	
FBbt:00051742	adult lateral horn AV6h1 neuron	Glutamatergic	1	
FBbt:00051743	adult lateral horn AV7a2 neuron	Glutamatergic	1	GABAergic
FBbt:00051744	adult lateral horn AV7a3 neuron	Glutamatergic	5	GABAergic
FBbt:00051745	adult lateral horn AV7a4 neuron	Glutamatergic	2	GABAergic
FBbt:00051746	adult lateral horn AV7a5 neuron	Glutamatergic	4	GABAergic
FBbt:00051747	adult lateral horn AV7a6 neuron	Glutamatergic	1	GABAergic
FBbt:00051748	adult lateral horn AV7a7 neuron	Glutamatergic	4	GABAergic
FBbt:00051752	adult lateral horn AV9a1 neuron	Dopaminergic	1	
FBbt:00051752	adult lateral horn AV9a1 neuron	Cholinergic	8	
FBbt:00051754	adult lateral horn PD1b1 neuron	Glutamatergic	1	
FBbt:00051756	adult lateral horn PD2a8 neuron	Glutamatergic	1	
FBbt:00051759	adult lateral horn PD2c3 neuron	Glutamatergic	1	
FBbt:00051763	adult lateral horn PD2c7 neuron	Glutamatergic	2	
FBbt:00051764	adult lateral horn PD2d2 neuron	Glutamatergic	2	
FBbt:00051764	adult lateral horn PD2d2 neuron	Cholinergic	1	
FBbt:00051765	adult lateral horn PD4a1 neuron	Cholinergic	1	
FBbt:00051765	adult lateral horn PD4a1 neuron	Glutamatergic	3	
FBbt:00051767	adult lateral horn PD4b1 neuron	Glutamatergic	4	
FBbt:00051768	adult lateral horn PD4c1 neuron	Cholinergic	2	
FBbt:00051769	adult lateral horn PD4d2 neuron	Glutamatergic	1	
FBbt:00051770	adult lateral horn PD5b1 neuron	Dopaminergic	2	
FBbt:00051771	adult lateral horn PD5c1 neuron	Glutamatergic	2	
FBbt:00051772	adult lateral horn PD5d1 neuron	Dopaminergic	4	
FBbt:00051775	adult lateral horn PV10a1 neuron	Dopaminergic	4	
FBbt:00051776	adult lateral horn PV10b1 neuron	Cholinergic	2	
FBbt:00051778	adult lateral horn PV11a1 neuron	GABAergic	3	
FBbt:00051778	adult lateral horn PV11a1 neuron	Cholinergic	1	
FBbt:00051779	adult lateral horn PV1c2 neuron	Cholinergic	1	
FBbt:00051780	adult lateral horn PV1d1 neuron	GABAergic	2	
FBbt:00051785	adult lateral horn PV2c2 neuron	GABAergic	3	
FBbt:00051789	adult lateral horn PV2c5 neuron	GABAergic	1	
FBbt:00051791	adult lateral horn PV2e1 neuron	GABAergic	10	
FBbt:00051795	adult lateral horn PV2g1 neuron	Cholinergic	3	
FBbt:00051796	adult lateral horn PV2h1 neuron	Cholinergic	1	
FBbt:00051797	adult lateral horn PV2i1 neuron	Cholinergic	3	
FBbt:00051798	adult lateral horn PV2i2 neuron	Cholinergic	5	
FBbt:00051798	adult lateral horn PV2i2 neuron	GABAergic	1	
FBbt:00051805	adult lateral horn PV6a2 neuron	Cholinergic	2	
FBbt:00051806	adult lateral horn PV6a4 neuron	Cholinergic	4	
FBbt:00051807	adult lateral horn PV6a5 neuron	Cholinergic	1	
FBbt:00051810	adult lateral horn PV6a8 neuron	Cholinergic	1	
FBbt:00051811	adult lateral horn PV6a9 neuron	Cholinergic	1	
FBbt:00051812	adult lateral horn PV6b1 neuron	Cholinergic	3	
FBbt:00051814	adult lateral horn PV6d1 neuron	Cholinergic	1	
FBbt:00051822	adult lateral horn PV6h2 neuron	Cholinergic	3	
FBbt:00051828	adult lateral horn PV6j1 neuron	Cholinergic	1	
FBbt:00051830	adult lateral horn PV6l1 neuron	Glutamatergic	2	
FBbt:00051831	adult lateral horn PV6l2 neuron	Cholinergic	1	
FBbt:00051831	adult lateral horn PV6l2 neuron	Glutamatergic	2	
FBbt:00051833	adult lateral horn PV6p1 neuron	Glutamatergic	2	
FBbt:00051835	adult lateral horn PV7a1 neuron	Glutamatergic	1	
FBbt:00051835	adult lateral horn PV7a1 neuron	Cholinergic	5	
FBbt:00051836	adult lateral horn PV7b1 neuron	Cholinergic	2	
FBbt:00051837	adult lateral horn PV8a1 neuron	Dopaminergic	2	
FBbt:00051837	adult lateral horn PV8a1 neuron	Cholinergic	1	
FBbt:00051839	adult lateral horn PV8c1 neuron	Cholinergic	2	
FBbt:00051841	adult lateral horn PV9b1 neuron	Glutamatergic	2	
FBbt:00051846	adult olfactory receptor neuron Amt/Rh50 VM6m	Serotonergic	2	
FBbt:00051846	adult olfactory receptor neuron Amt/Rh50 VM6m	Cholinergic	14	
FBbt:00051847	adult olfactory receptor neuron Amt/Rh50 VM6l	Cholinergic	23	
FBbt:00051847	adult olfactory receptor neuron Amt/Rh50 VM6l	Serotonergic	3	
FBbt:00051848	adult olfactory receptor neuron Amt/Rh50 VM6v	Cholinergic	27	
FBbt:00051879	adult fluff subesophageal neuron	Serotonergic	1	
FBbt:00051879	adult fluff subesophageal neuron	GABAergic	1	
FBbt:00051880	adult FMIn subesophageal neuron	GABAergic	1	Cholinergic
FBbt:00051887	adult gnome subesophageal neuron	GABAergic	1	Glutamatergic
FBbt:00051901	adult justice subesophageal neuron	Serotonergic	1	
FBbt:00051917	adult mute subesophageal neuron	Cholinergic	5	
FBbt:00051917	adult mute subesophageal neuron	Octopaminergic	1	
FBbt:00051947	adult tophat subesophageal neuron	GABAergic	2	
FBbt:00051951	adult trumpet subesophageal neuron	GABAergic	2	Cholinergic
FBbt:00051952	adult tulip subesophageal neuron	Serotonergic	1	Cholinergic
FBbt:00051961	descending neuron of the gnathal ganglion DNg74	GABAergic	4	
FBbt:00051964	adult efferent neuron	GABAergic	1	
FBbt:00051967	neck muscle motor neuron of VNC	Glutamatergic	2	
FBbt:00052012	adult octopaminergic neuron of abdominal ganglion	GABAergic	7	Octopaminergic
FBbt:00052012	adult octopaminergic neuron of abdominal ganglion	Cholinergic	9	Octopaminergic
FBbt:00052012	adult octopaminergic neuron of abdominal ganglion	Glutamatergic	3	Octopaminergic
FBbt:00052015	adult octopaminergic doublesex neuron of abdominal ganglion (female)	GABAergic	1	Octopaminergic
FBbt:00052015	adult octopaminergic doublesex neuron of abdominal ganglion (female)	Serotonergic	1	Octopaminergic
FBbt:00052113	lateral antennal lobe tract projection neuron 4 (female)	GABAergic	2	
FBbt:00052133	adult medulla-tubercle neuron of dorsal rim area	Cholinergic	17	
FBbt:00052143	medulla tangential intrinsic neuron 1	GABAergic	84	
FBbt:00052145	medulla tangential intrinsic neuron of dorsal rim area 1	Cholinergic	4	
FBbt:00052146	medulla tangential intrinsic neuron of dorsal rim area 2	Glutamatergic	2	GABAergic
FBbt:00052147	adult medulla-medulla neuron of dorsal rim area	Glutamatergic	4	
FBbt:00052181	descending neuron of the posterior brain DNp42	Cholinergic	2	
FBbt:00052182	descending neuron of the posterior brain DNp43	Cholinergic	2	
FBbt:00052184	mechanosensory neuron of adult head bristle	GABAergic	25	
FBbt:00052184	mechanosensory neuron of adult head bristle	Cholinergic	21	
FBbt:00052185	adult fruitless aSP-g3 (female) neuron	Cholinergic	2	
FBbt:00052189	adult mediodorsal antennal lobe neuron 3	GABAergic	1	
FBbt:00052249	adult moonwalker subesophageal zone neuron	GABAergic	1	
FBbt:00052273	ventro-contralateral-projecting DN1p neuron	GABAergic	1	Glutamatergic
FBbt:00052277	adult fan-shaped body horizontal delta neuron A	Cholinergic	21	
FBbt:00052278	adult fan-shaped body horizontal delta neuron B	Cholinergic	23	
FBbt:00052279	adult fan-shaped body horizontal delta neuron C	Cholinergic	18	
FBbt:00052279	adult fan-shaped body horizontal delta neuron C	Dopaminergic	4	
FBbt:00052280	adult fan-shaped body horizontal delta neuron D	Cholinergic	13	
FBbt:00052280	adult fan-shaped body horizontal delta neuron D	Glutamatergic	2	
FBbt:00052280	adult fan-shaped body horizontal delta neuron D	Dopaminergic	1	
FBbt:00052281	adult fan-shaped body horizontal delta neuron E	Glutamatergic	1	
FBbt:00052281	adult fan-shaped body horizontal delta neuron E	Cholinergic	3	
FBbt:00052282	adult fan-shaped body horizontal delta neuron F	Cholinergic	5	
FBbt:00052283	adult fan-shaped body horizontal delta neuron G	Cholinergic	7	
FBbt:00052284	adult fan-shaped body horizontal delta neuron H	Cholinergic	8	
FBbt:00052285	adult fan-shaped body horizontal delta neuron I	Cholinergic	7	
FBbt:00052285	adult fan-shaped body horizontal delta neuron I	Glutamatergic	2	
FBbt:00052286	adult fan-shaped body horizontal delta neuron J	Cholinergic	26	
FBbt:00052286	adult fan-shaped body horizontal delta neuron J	Dopaminergic	2	
FBbt:00052287	adult fan-shaped body horizontal delta neuron K	Cholinergic	9	
FBbt:00052287	adult fan-shaped body horizontal delta neuron K	Glutamatergic	7	
FBbt:00052287	adult fan-shaped body horizontal delta neuron K	Serotonergic	9	
FBbt:00052287	adult fan-shaped body horizontal delta neuron K	Octopaminergic	1	
FBbt:00052287	adult fan-shaped body horizontal delta neuron K	Dopaminergic	2	
FBbt:00052287	adult fan-shaped body horizontal delta neuron K	Tyraminergic	17	
FBbt:00052288	adult fan-shaped body horizontal delta neuron L	Cholinergic	16	
FBbt:00052288	adult fan-shaped body horizontal delta neuron L	Dopaminergic	2	
FBbt:00052289	adult fan-shaped body horizontal delta neuron M	Cholinergic	9	
FBbt:00052289	adult fan-shaped body horizontal delta neuron M	Dopaminergic	1	
FBbt:00052303	distal medullary amacrine neuron Dm3a	GABAergic	10	Glutamatergic
FBbt:00052303	distal medullary amacrine neuron Dm3a	Serotonergic	69	Glutamatergic
FBbt:00052303	distal medullary amacrine neuron Dm3a	Cholinergic	109	Glutamatergic
FBbt:00052304	distal medullary amacrine neuron Dm3b	Serotonergic	77	Glutamatergic
FBbt:00052304	distal medullary amacrine neuron Dm3b	GABAergic	16	Glutamatergic
FBbt:00052304	distal medullary amacrine neuron Dm3b	Cholinergic	82	Glutamatergic
FBbt:00052342	adult contralateral lobula LC14 neuron	Cholinergic	32	
FBbt:00052358	adult mesothoracic histaminergic neuron	Glutamatergic	2	Histaminergic
FBbt:00052358	adult mesothoracic histaminergic neuron	Dopaminergic	2	Histaminergic
FBbt:00052359	adult metathoracic histaminergic neuron	Glutamatergic	2	Histaminergic
FBbt:00052538	optic lobe amacrine neuron Am1	GABAergic	1	
FBbt:00052568	bristle sensory neuron	Cholinergic	1	
FBbt:00052568	bristle sensory neuron	Octopaminergic	3	
FBbt:00052589	fast tibial depressor motor neuron	GABAergic	3	
FBbt:00052589	fast tibial depressor motor neuron	Cholinergic	1	
FBbt:00052640	adult CA-LP neuron	Cholinergic	1	
FBbt:00052726	wing axillary muscle III4 motor neuron	GABAergic	2	
FBbt:00052727	wing axillary muscle hg3 motor neuron	GABAergic	1	
FBbt:00052729	ps2 motor neuron	GABAergic	2	
FBbt:00052749	unpaired neuron	GABAergic	2	
FBbt:00052753	adult mesothoracic VUM neuron 2	Glutamatergic	1	
FBbt:00052758	large central-projecting DN3 neuron	Dopaminergic	1	Cholinergic
FBbt:00052770	flight control muscle motor neuron	GABAergic	1	
FBbt:00052772	dorsal ventral indirect flight muscle motor neuron 1	GABAergic	1	
FBbt:00052772	dorsal ventral indirect flight muscle motor neuron 1	Cholinergic	2	
FBbt:00052772	dorsal ventral indirect flight muscle motor neuron 1	Octopaminergic	1	
FBbt:00052776	adult endocrine corazonin neuron of brain	GABAergic	1	
FBbt:00052776	adult endocrine corazonin neuron of brain	Octopaminergic	1	
FBbt:00052776	adult endocrine corazonin neuron of brain	Serotonergic	1	
FBbt:00052788	mechanosensory neuron of antennal bristle	GABAergic	8	
FBbt:00052788	mechanosensory neuron of antennal bristle	Cholinergic	29	
FBbt:00052789	mechanosensory neuron of frontal bristle	GABAergic	3	
FBbt:00052789	mechanosensory neuron of frontal bristle	Cholinergic	5	
FBbt:00052790	mechanosensory neuron of fronto-orbital bristle	GABAergic	5	
FBbt:00052790	mechanosensory neuron of fronto-orbital bristle	Cholinergic	4	
FBbt:00052791	mechanosensory neuron of orbital bristle	GABAergic	3	
FBbt:00052792	mechanosensory neuron of interocellar bristle	GABAergic	1	
FBbt:00052792	mechanosensory neuron of interocellar bristle	Cholinergic	8	
FBbt:00052793	mechanosensory neuron of vibrissal bristle	GABAergic	13	
FBbt:00052793	mechanosensory neuron of vibrissal bristle	Cholinergic	13	
FBbt:00052796	mechanosensory neuron of dorsal postorbital bristle	Cholinergic	15	
FBbt:00052796	mechanosensory neuron of dorsal postorbital bristle	GABAergic	8	
FBbt:00052798	mechanosensory neuron of premandibular bristle	Serotonergic	1	
FBbt:00052798	mechanosensory neuron of premandibular bristle	Cholinergic	5	
FBbt:00052798	mechanosensory neuron of premandibular bristle	GABAergic	4	
FBbt:00052799	mechanosensory neuron of maxillary palp bristle	Cholinergic	16	
FBbt:00052799	mechanosensory neuron of maxillary palp bristle	GABAergic	6	
FBbt:00052800	mechanosensory neuron of haustellum bristle	Cholinergic	1	
FBbt:00052800	mechanosensory neuron of haustellum bristle	Serotonergic	4	
FBbt:00052800	mechanosensory neuron of haustellum bristle	GABAergic	7	
FBbt:00052803	mechanosensory neuron of ocellar bristle	Cholinergic	2	
FBbt:00052808	bilateral T-shaped neuron	Glutamatergic	1	
FBbt:00052813	ocellar ganglion interneuron type 01	Cholinergic	6	
FBbt:00052813	ocellar ganglion interneuron type 01	Glutamatergic	6	
FBbt:00052814	ocellar ganglion interneuron type 02	Cholinergic	8	
FBbt:00052818	ocellar centrifugal neuron	Cholinergic	2	
FBbt:00052819	DPMm2 lineage neuron	Dopaminergic	6	
FBbt:00052819	DPMm2 lineage neuron	Cholinergic	1	
FBbt:00052822	adult fan-shaped body layer 1 neuron of CP2 lineage	Glutamatergic	14	
FBbt:00052823	adult fan-shaped body layer 1 neuron of DM6 lineage	Dopaminergic	4	
FBbt:00052824	adult fan-shaped body layer 1 neuron of LALv1 lineage	Octopaminergic	2	
FBbt:00052824	adult fan-shaped body layer 1 neuron of LALv1 lineage	Glutamatergic	16	
FBbt:00052825	adult fan-shaped body layer 2 neuron of CP2 lineage	Serotonergic	1	
FBbt:00052825	adult fan-shaped body layer 2 neuron of CP2 lineage	Glutamatergic	66	
FBbt:00052825	adult fan-shaped body layer 2 neuron of CP2 lineage	Dopaminergic	2	
FBbt:00052826	adult fan-shaped body layer 2 neuron of DM4 lineage	Cholinergic	2	
FBbt:00052828	adult fan-shaped body layer 2 neuron of LALv1 lineage	Glutamatergic	20	
FBbt:00052829	adult fan-shaped body layer 5 neuron of DM6 lineage	Glutamatergic	6	
FBbt:00052829	adult fan-shaped body layer 5 neuron of DM6 lineage	Cholinergic	1	
FBbt:00052830	adult fan-shaped body layer 5 neuron of DPMpl2 lineage	Glutamatergic	6	
FBbt:00052831	adult fan-shaped body layer 5 neuron of DALcl2 lineage	Glutamatergic	55	
FBbt:00052832	adult fan-shaped body layer 5 neuron of CP2 lineage	Dopaminergic	2	
FBbt:00052832	adult fan-shaped body layer 5 neuron of CP2 lineage	Glutamatergic	10	
FBbt:00052833	adult fan-shaped body layer 5 neuron of DM4 lineage	Cholinergic	2	
FBbt:00052834	adult fan-shaped body layer 5 neuron of LALv1 lineage	Serotonergic	1	
FBbt:00052834	adult fan-shaped body layer 5 neuron of LALv1 lineage	Glutamatergic	31	
FBbt:00052835	adult fan-shaped body layer 6 neuron of DM6 lineage	Glutamatergic	19	
FBbt:00052835	adult fan-shaped body layer 6 neuron of DM6 lineage	Dopaminergic	1	
FBbt:00052836	adult fan-shaped body layer 6 neuron of DPMpl2 lineage	Glutamatergic	18	
FBbt:00052837	adult fan-shaped body layer 6 neuron of DALcl2 lineage	Glutamatergic	15	
FBbt:00052838	adult fan-shaped body layer 6 neuron of CP2 lineage	Octopaminergic	15	
FBbt:00052838	adult fan-shaped body layer 6 neuron of CP2 lineage	Glutamatergic	32	
FBbt:00052839	adult fan-shaped body layer 6 neuron of LALv1 lineage	Serotonergic	2	
FBbt:00052839	adult fan-shaped body layer 6 neuron of LALv1 lineage	Glutamatergic	6	
FBbt:00052840	adult fan-shaped body layer 7 neuron of DM6 lineage	Glutamatergic	9	
FBbt:00052841	adult fan-shaped body layer 7 neuron of DPMpl2 lineage	Glutamatergic	10	
FBbt:00052842	adult fan-shaped body layer 7 neuron of DALcl2 lineage	Glutamatergic	27	
FBbt:00052843	adult fan-shaped body layer 7 neuron of CP2 lineage	Octopaminergic	5	
FBbt:00052843	adult fan-shaped body layer 7 neuron of CP2 lineage	Glutamatergic	24	
FBbt:00052844	adult fan-shaped body layer 8 neuron of DM6 lineage	Glutamatergic	6	
FBbt:00052845	adult fan-shaped body layer 8 neuron of DPMpl2 lineage	Glutamatergic	21	
FBbt:00052846	adult fan-shaped body layer 8 neuron of DALcl2 lineage	Glutamatergic	22	
FBbt:00052847	adult fan-shaped body layer 8 neuron of CP2 lineage	Glutamatergic	23	
FBbt:00052847	adult fan-shaped body layer 8 neuron of CP2 lineage	Cholinergic	1	
FBbt:00052848	adult fan-shaped body layer 9 neuron of DPMpl2 lineage	Glutamatergic	5	
FBbt:00052848	adult fan-shaped body layer 9 neuron of DPMpl2 lineage	GABAergic	2	
FBbt:00052849	adult fan-shaped body layer 9 neuron of DALcl2 lineage	Glutamatergic	13	
FBbt:00052850	lobula plate intrinsic neuron LPi1-2	GABAergic	2	
FBbt:00052851	lobula plate intrinsic neuron LPi2-1	GABAergic	1	
FBbt:00052852	lobula plate columnar neuron LPC2	Cholinergic	125	
FBbt:00052852	lobula plate columnar neuron LPC2	GABAergic	2	
FBbt:00052854	lobula-lobula plate columnar neuron LLPC3	Glutamatergic	1	Cholinergic
FBbt:00052857	lobula plate intrinsic neuron LPi2b	Cholinergic	1	GABAergic
FBbt:00052858	lobula plate intrinsic neuron LPi34-12	GABAergic	4	
FBbt:00052858	lobula plate intrinsic neuron LPi34-12	Glutamatergic	66	
FBbt:00052858	lobula plate intrinsic neuron LPi34-12	Cholinergic	3	
FBbt:00052859	transmedullary Y neuron TmY16	GABAergic	5	
FBbt:00052859	transmedullary Y neuron TmY16	Glutamatergic	83	
FBbt:00052860	transmedullary Y neuron TmY20	Glutamatergic	1	
FBbt:00052860	transmedullary Y neuron TmY20	Cholinergic	289	
FBbt:00052861	Y neuron Y11	GABAergic	1	
FBbt:00052861	Y neuron Y11	Cholinergic	7	
FBbt:00052861	Y neuron Y11	Glutamatergic	156	
FBbt:00052862	Y neuron Y12	Cholinergic	13	
