filename	label	is_a	part_of	comment	dbxrefs	synonyms
4102728	MN22/23 (RF:LT2/LT3) LT1_a1r   (L1EM:4102728)	neuron|T neuron|segmental nerve pioneer neuron	embryonic/larval nervous system	SN MN A1 right, labm1, labm12, labm18, labm19, labm26, to be reviewed by albert/casey, SN MNs a1 akira, Whole motor neurons at A1 segment akira, a1mzcells, Matthias_all_SN_MNs, 20170109, MNs_a1, A1 motorneurons, A1 neurons, A1R, A1R Motor Neurons, Burgos et al 2018, RF PMN_MN for Brandon, functional A1R motors, T, CCW A1R EL fasiculating cluster, F4, CMUG: F4, CMUG: B4, Aref_MN, z19_MNs, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, m19_a1, Lin X5 A1 R, SNp, ZarinMNs, Zarin_A1MNs_CellBodyright, Zarin_A1MNs_CNS exit right, CMUG: F4R, mw VNC motorneurons A1, CCW ELs, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw A1 MN, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, Ellie all NB3-3 A1, SNp A1 R, FOR21, FOR21_outputs, outputs_FOR, mw brain matrix and A1, mw brain paper all neurons, P01_outputs, A1N mot, mw test matrices, rolling_lateral_muscles_CNS exit right, NB3-2 Lin 07 A1 R, A26f post 20211012, mw backup locked, sw:brain_paired:R, published T3 A1 A2, sw;pairs;R, ND_motor Neurons a1, ND_VNC Motor Neurons a1, mw A1 motor plot, LT motor neurons, ND_published, ND_all published et al	catmaid_l1em:4102728	
4102844	A09l_a1r (Down-and-back-1) (L1EM:4102844)	neuron|larval down and back neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	Down-and-back, leed, Class IV Preferred Interneurons Others, downandback, repetition_validation, Anita, focus-stephan-a1, noci_atlas_extras, A09l, preLT, prepreLT, l1_comparison_core, ambiguous fragment, a1ppk_consistent_network, A1 neurons, A1R, NB3-5, NB3-5 Candidates, Burgos et al 2018, RF PMNs for Brandon, RF PMN_MN for Brandon, Aref_PMN, Aref_pmn_expanded, Right, post_sensory, RF PMN latest, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, B light grey, Lin X9 A1 R, CL VM ipsi, Zarin236PMNs, mw VNC PMNs A1, NB3-5 Lin 9 A1 R, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, FOR21, FOR21_inter, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Zarin PMNs 29 pairs for NIH R01, mw backup locked, sw:brain_paired:R, published T3 A1 A2, YYCWMLEH, CCWA09Input, CCWA09input, mw A1 out_hubs ad, sw;pairs;R, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ES 2nd/3rd-order, mw A1 interneuron pre-MN 2nd_order, mw A1 interneuron Noci 2nd_order, mw A1 interneuron ClassII_III 2nd_order, mw A1 interneuron ES 2nd_order, Maxime2022, mw cholinergic, mw A1 premotorneuron plot, ND_published, ND_all published et al	catmaid_l1em:4102844	
4206755	A10f-like a1l (L1EM:4206755)	neuron	embryonic/larval nervous system	A1, brain gap crossed, locked, A10f, csm_figure5_neurons, A1 neurons, Burgos et al 2018, T1 11 Purple, Lin X5 T3 L, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, t3l_up of VLEL5 lineage, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw A1 neurons paired ascending, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, mw A1 ascending tight dendrite, mw A1 ascending noci, mw contralateral axon, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw pre-dVNC 1%, stable, mw 10411574 upstream partners, nr Tel-like 10 downstream 2-hop, mw backup locked, sw:brain_paired:L, lv AN_MDN, published T3 A1 A2, mw A1 ds_dVNC, mw A1 ds_dVNC mixed, mw ascending temp, sw;idev4, sw;pairs;L, sw;mdev5, mw A1 zigzag ascending, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron Chord 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ES 2nd/3rd-order, mw A1 interneuron Unknown 2nd/3rd-order, mw A1 interneuron Noci 3rd_order, mw A1 interneuron Chord 3rd_order, mw A1 interneuron ClassII_III 3rd_order, mw A1 interneuron ES 3rd_order, mw A1 interneuron Unknown 3rd_order, Maxime2022, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 3_level-2_clusterID-3_signal-flow_-0.600, 7_level-3_clusterID-8_signal-flow_-1.017, 14_level-4_clusterID-18_signal-flow_-0.937, 30_level-5_clusterID-38_signal-flow_-1.157, 54_level-6_clusterID-77_signal-flow_-1.116, 88_level-7_clusterID-136_signal-flow_-1.328, ND_published, ND_all published et al, ctd ascendings, ct ascendings, ct pre-DN-VNCs	catmaid_l1em:4206755	
4213417	A27k_a1l (L1EM:4213417)	neuron|dorsal lateral bristle of antennal segment 1|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	A27k_a1l, fragment, prepreLT, GDL circuits akira-4 only reviewed, clb:todo_ddaD, sens 17266222, A1 neurons, A1L, NB5-6, Burgos et al 2018, RF PMNs for Brandon, RF PMN_MN for Brandon, A1L Interneurons, A1_pMNs, hb_neurons, Aref_pmn_expanded, Left, post_sensory, RF PMN latest, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, Zarin236PMNs, Hb, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Zarin PMNs 29 pairs for NIH R01, mw test PMN, mw backup locked, sw:brain_paired:L, published T3 A1 A2, YYCWMLEH, CCWA09Input, CCWA09input, sw;pairs;L, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron Proprio 2nd/3rd-order, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ES 2nd/3rd-order, mw A1 interneuron Unknown 2nd/3rd-order, mw A1 interneuron pre-MN 2nd_order, mw A1 interneuron ClassII_III 2nd_order, mw A1 interneuron Proprio 3rd_order, mw A1 interneuron Noci 3rd_order, mw A1 interneuron ES 3rd_order, mw A1 interneuron Unknown 3rd_order, Maxime2022, mw cholinergic, mw A1 premotorneuron plot, ND_published, ND_all published et al	catmaid_l1em:4213417	
4223188	A02o_t3l Wave-1 (L1EM:4223188)	neuron|adult ventral nerve cord	embryonic/larval nervous system	T02, VNC, wave cell, T3, csm_figure5_neurons, downstream of AN-B2, DSB2B, Wave, A02o, T3 neurons, Burgos et al 2018, NB2-1, acetylcholine, glutamate, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, published T3 A1 A2, CCWA09Input, CCWA09input, Maxime2022, mw cholinergic and glutamatergic, ND_all published et al	catmaid_l1em:4223188	
4589092	A02o_a2l Wave-1 (L1EM:4589092)	neuron	embryonic/larval nervous system	csm_figure5_neurons, A02o, A2, Left, max_call_size, stephan-ascending, Upstreams of Goro akira, a1ppk_consistent_network, Wave, A02o_a2l Wave-1, Burgos et al 2018, NB2-1, NB2-1_A2L, post_sensory, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, acetylcholine, glutamate, Tihana_mechanosensory_final, VNC neurons ascending MVTmed candidates L, laura traced T1 sensories, Merged: neuron 21478021, published T3 A1 A2, mw cholinergic and glutamatergic, ND_published, ND_all published et al	catmaid_l1em:4589092	
4717261	A02o_a2r Wave-1 (L1EM:4717261)	neuron	embryonic/larval nervous system	csm_figure5_neurons, A02o, A2, Right, max_call_size, stephan-ascending, a1ppk_consistent_network, Wave,  ; : neuron ,, Burgos et al 2018, NB2-1_A2R, post_sensory, 14  Dark Pink, connectivity_mechanosensory, CM4 IP 2xcom VNC R MVT downstream, Forsubmission_Tihana_mechanosesnorynetwork, acetylcholine, glutamate, Tihana_mechanosensory_final, published T3 A1 A2, CCWA09Input, CCWA09input, mw cholinergic and glutamatergic, ND_published, ND_all published et al	catmaid_l1em:4717261	
4740178	A05q_a1l (L1EM:4740178)	neuron|dorsal lateral bristle of antennal segment 1	embryonic/larval nervous system	A1, locked, A05q, basin_goro_circuit, csm_figure5_neurons, R47D07-GAL4, Albert cover, Goro project akira, Upstreams of Goro akira, downstream of AN-B2, DSB2B, downstream of SCAN2B, A1 neurons, A1L, Burgos et al 2018, A1L Interneurons, NB4-1, Ventral, Seven_Lineages, post_sensory, m_19_all, T1 9 Light Blue, m19_a1, Lin X4 A1 L, NB4-1 Lin 14 A1 L, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw backup locked, sw:brain_paired:L, published T3 A1 A2, mw A1 ds_dVNC, mw A1 ds_dVNC mixed, sw;idev3, sw;pairs;L, mw A1 interneuron Proprio 2nd/3rd-order, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron Chord 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd_order, mw A1 interneuron Proprio 3rd_order, mw A1 interneuron Noci 3rd_order, mw A1 interneuron Chord 3rd_order, mw A1 post-sens plot, ND_published, ND_all published et al	catmaid_l1em:4740178	
4833168	A05q_a1r (L1EM:4833168)	neuron	embryonic/larval nervous system	locked, A05q, A1, basin_goro_circuit, csm_figure5_neurons, R47D07-GAL4, Albert cover, Goro project akira, Upstreams of Goro akira, A1 neurons, A1R, Burgos et al 2018, NB4-1, post_sensory, m_19_all, Ventral, m19_a1, Lin X4 A1 R, VM com, CM4 IP 2xcom VNC R MVT downstream, NB4-1 Lin 14 A1 R, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, AC_A1_NB6_5-2_bundle, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw backup locked, sw:brain_paired:R, published T3 A1 A2, CCWA09Input, CCWA09input, mw A1 ds_dVNC, mw A1 ds_dVNC mixed, sw;idev3, sw;pairs;R, mw A1 interneuron Proprio 2nd/3rd-order, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron Chord 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd_order, mw A1 interneuron Proprio 3rd_order, mw A1 interneuron Noci 3rd_order, mw A1 interneuron Chord 3rd_order, mw A1 post-sens plot, ND_published, ND_all published et al	catmaid_l1em:4833168	
4936149	A01c1_a1r (L1EM:4936149)	neuron|obsolete larval A01c1 neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	soma in A1, Interneurons, 02-07-13, 2-7-13, 4-7-13, labm11, labm14, labm26, labm24, CHECK WITH JIM, truman nomenclature, premotor, A01_a1r, prepreLO1, preLT, prepreLT, 20170109, A1 neurons, A1R, NB1-2, Burgos et al 2018, RF PMNs for Brandon, RF PMN_MN for Brandon, A1_pMNs, Aref_PMN, A01c2, Aref_pmn_expanded, Right, RF PMN latest, m_19_all, Dorsal, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, Lin X12 A1 R, DL com v, Lin X12 A2 R, ant ven comm A1, Zarin236PMNs, mw VNC PMNs A1, m19_a1, NB1-2 Lin 01 A1 R, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, FOR21, FOR21_inter, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Zarin PMNs 29 pairs for NIH R01, mw backup locked, sw:brain_paired:R, published T3 A1 A2, YYCWMLEH, mw A1 out_hubs ad, sw;idev3, sw;pairs;R, sw;mdevNeg, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ES 2nd/3rd-order, mw A1 interneuron pre-MN 2nd_order, mw A1 interneuron Noci 3rd_order, mw A1 interneuron ClassII_III 3rd_order, mw A1 interneuron ES 3rd_order, mw cholinergic, sw;mdeviants, mw A1 premotorneuron plot, ND_published, ND_all published et al	catmaid_l1em:4936149	
5084467	A01c2_a1l (ipsi_dendrite) (L1EM:5084467)	neuron|dorsal lateral bristle of antennal segment 1|larval A01c2 neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	soma in A1, Interneurons, labm11, labm14, labm26, labm24, A01_a1l, prepreLO1, preLT, prepreLT, 20170109, A1 neurons, NB1-2, A1L, Burgos et al 2018, RF PMNs for Brandon, RF PMN_MN for Brandon, A1L Interneurons, A1_pMNs, Aref_PMN, pmn_left, Dorsal, A01c1, Aref_pmn_expanded, Left, RF PMN latest, m_19_all, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, ant ven comm A1, Lin X12 A1 L, Zarin236PMNs, mw VNC PMNs A1, m19_a1, NB1-2 Lin 01 A1 L, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, FOR21, FOR21_inter, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Zarin PMNs not used for NIH R01, mw test PMN, mw backup locked, sw:brain_paired:L, published T3 A1 A2, YYCWMLEH, mw A1 out_hubs ad, sw;idev5, sw;pairs;L, sw;mdevNeg, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron pre-MN 2nd_order, mw A1 interneuron ClassII_III 2nd_order, sw;mdeviants, mw A1 premotorneuron plot, ND_published, ND_all published et al	catmaid_l1em:5084467	
5114804	A09a_a2r Basin-2 (L1EM:5114804)	neuron	embryonic/larval nervous system	basket, csm_figure5_neurons, A09a, a1ppk_consistent_network, a2basins, Burgos et al 2018, NB3-5, post_sensory, dark blue, Lin X9 A2 R, A19c_B1toMN, published T3 A1 A2, YYCWMLEH, CCWA09Input, CCWA09input, nr basins, BasinsMax, ND_published, ND_all published et al	catmaid_l1em:5114804	
5132886	A23g_a1l (L1EM:5132886)	neuron|dorsal lateral bristle of antennal segment 1	embryonic/larval nervous system	A23g, A1, locked, basin_goro_circuit, truman nomenclature, csm_figure5_neurons, Albert cover, Upstreams of Goro akira, A1 neurons, A1L, Burgos et al 2018, A1L Interneurons, post_sensory, light blue, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw backup locked, sw:brain_paired:L, published T3 A1 A2, CCWA09Input, sw;pairs;L, mw A1 interneuron Unknown 2nd/3rd-order, mw A1 interneuron Unknown 2nd_order, mw A1 post-sens plot, ND_published, ND_all published et al	catmaid_l1em:5132886	
5206247	gorogoro t2r (L1EM:5206247)	neuron|adult ventral nerve cord|larval Goro neuron	embryonic/larval nervous system	T06, T06t, VNC, T2, Left, Marta-2, gorogoro, locked, basin_goro_circuit, csm_figure5_neurons, R69F06-GAL4, R16E11-LexA, R69E06-LexA, R69E06-GAL4, Albert cover, Goro project akira, Upstreams of Goro akira, S2A1, S7A1, U11A2, gorogoro t2-R, U11A2-Simplified, Burgos et al 2018, DPMm2 bilat desc R MDT downstream, DPMm2 IPA VMC desc R MDT downstream, CM4 IP 2xcom VNC R MVT downstream, Lin Q3 T2 R, post-post-proprioceptor >5, mw A1 accessory neurons, mw A1 neurons paired + accessory + dVNCs, mw brain matrix + A1, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, NB5-3 Lin 05 T2 R, mw right, nr Tel-like 10 downstream 3-hop, mw backup locked, sw:brain_paired:R, CCWA09Input, CCWA09input, sw;pairs;R, Maxime2022, ND_all published et al	catmaid_l1em:5206247	
5231557	A23g_a2r (L1EM:5231557)	neuron	embryonic/larval nervous system	A23g, locked, csm_figure5_neurons, 27 Partners, VNC AVI, Burgos et al 2018, dark blue, mw backup locked, published T3 A1 A2, CCWA09Input, ND_all published et al	catmaid_l1em:5231557	
5309932	A03g_a1l (L1EM:5309932)	neuron|larval antennal-pharyngeal nerve motor neuron	embryonic/larval nervous system	Interneurons, prepreLO1, preLT, prepreLT, 20170109, A1 neurons, T3L, Burgos et al 2018, RF PMNs for Brandon, RF PMN_MN for Brandon, A1_pMNs, Aref_PMN, pmn_left, Aref_PMN_unknown_dev, Aref_pmn_expanded, Left, RF PMN latest, ZPMN2019, locked, Z19_forAshok, Z19_formodel, ZarinPMNs, acetylcholine, Zarin236PMNs, mw VNC PMNs A1, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, FOR21, FOR21_inter, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, Zarin PMNs 29 pairs for NIH R01, mw test PMN, mw backup locked, sw:brain_paired:L, published T3 A1 A2, YYCWMLEH, CCWA09Input, CCWA09input, sw;idev4, sw;pairs;L, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron Proprio 2nd/3rd-order, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ES 2nd/3rd-order, mw A1 interneuron pre-MN 2nd_order, mw A1 interneuron Proprio 3rd_order, mw A1 interneuron Noci 3rd_order, mw A1 interneuron ClassII_III 3rd_order, mw A1 interneuron ES 3rd_order, mw cholinergic, mw A1 premotorneuron plot, ND_published, ND_all published et al	catmaid_l1em:5309932	
5310670	A02o_t3r Wave-1 (L1EM:5310670)	neuron|adult ventral nerve cord	embryonic/larval nervous system	Unclassified, wave cell SP, VNC, T3, Left, brain gap crossed, csm_figure5_neurons, Upstreams of Goro akira, Wave, A02o, T3 neurons, Burgos et al 2018, dark blue, T1 8 Cyan, acetylcholine, glutamate, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, published T3 A1 A2, CCWA09Input, CCWA09input, mw cholinergic and glutamatergic, ND_all published et al	catmaid_l1em:5310670	
5733618	A23g_a2l (L1EM:5733618)	neuron	embryonic/larval nervous system	A23g, locked, csm_figure5_neurons, Upstreams of Goro akira, Burgos et al 2018, VNC neurons ascending MVTmed candidates L, mw backup locked, published T3 A1 A2, ND_all published et al	catmaid_l1em:5733618	
5997121	A23g_a1r (L1EM:5997121)	neuron	embryonic/larval nervous system	A23g, A1, locked, basin_goro_circuit, csm_figure5_neurons, Albert cover, Upstreams of Goro akira, A1 neurons, Burgos et al 2018, post_sensory, light blue, Lin X6 A1 R, Cv CM VM com, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, AC_A1_NB6_5-2_adjacent, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw backup locked, sw:brain_paired:R, published T3 A1 A2, CCWA09Input, sw;pairs;R, mw A1 interneuron Unknown 2nd/3rd-order, mw A1 interneuron Unknown 2nd_order, mw A1 post-sens plot, ND_published, ND_all published et al	catmaid_l1em:5997121	
6896580	A07c4?_a1r (L1EM:6896580)	neuron	embryonic/larval nervous system	prepreLT, DNs-17s akira, fragment, A1 neurons, A1R, Burgos et al 2018, CCW A1R EL fasiculating cluster, a8 unknown 20433849, Lin X5 A1 R, DL Cd com a, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, NB3-2 Lin 07 A1 R, sw:brain_paired:R, published T3 A1 A2, CCWA09Input, CCWA09input, sw;idev3, sw;pairs;R, mw A1 interneuron pre-MN 2nd/3rd-order, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ES 2nd/3rd-order, mw A1 interneuron pre-MN 3rd_order, mw A1 interneuron Noci 3rd_order, mw A1 interneuron ClassII_III 3rd_order, mw A1 interneuron ES 3rd_order, ND_published, ND_all published et al	catmaid_l1em:6896580	
7076835	ldaB a1r class III md (L1EM:7076835)	neuron	embryonic/larval nervous system	Whole sensory neurons at A1 segment akira, Sensory neurons dorsal a1 akira, prepreLT, Class III a1r, A1 neurons, Burgos et al 2018, c3da, B light grey, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, a1classIII, mw A1 neurons, mw A1 wider set, mw A1 neurons paired, mw A1 neurons paired + accessory + dVNCs, mw brain matrix + A1, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw right, sw:brain_paired:R, published T3 A1 A2, YYCWMLEH, CCWA09Input, CCWA09input, mw A1 classII_III, sw;pairs;R, ND_Class III Sens_a1, sw;mdev1, sw;mdeviants, ND_Class III Sens_a1 all, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:7076835	
7124056	A09l_t3l Down-and-back-1 (L1EM:7124056)	neuron|larval down and back neuron	embryonic/larval nervous system	A09l, prepreLT, a1ppk_consistent_network, clb:todo_ddaD, T3 neurons, Burgos et al 2018, NB3-5, post_sensory, NB3-5 Lin 9 A1 L, published T3 A1 A2, mw cholinergic, ND_published, ND_all published et al	catmaid_l1em:7124056	
7124156	A10f-like a1r (not part of A10 lineage) (L1EM:7124156)	neuron	embryonic/larval nervous system	csm_figure5_neurons, pvm027_ascending, A1 neurons, Burgos et al 2018, AUTO ascending neurons at 1112 gap, AUTO extends beyond brain, AUTO multiple presynapses to brain, VNC L, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw A1 neurons paired ascending, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, mw A1 ascending tight dendrite, mw A1 ascending noci, mw contralateral axon, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, mw pre-dVNC 1%, stable, mw 10411574 upstream partners, nr Tel-like 10 downstream 2-hop, sw:brain_paired:R, lv AN_MDN, published T3 A1 A2, mw A1 ds_dVNC, mw A1 ds_dVNC mixed, mw ascending temp, sw;idev4, sw;pairs;R, sw;mdev5, mw A1 zigzag ascending, mw A1 interneuron Noci 2nd/3rd-order, mw A1 interneuron Chord 2nd/3rd-order, mw A1 interneuron ClassII_III 2nd/3rd-order, mw A1 interneuron ES 2nd/3rd-order, mw A1 interneuron Unknown 2nd/3rd-order, mw A1 interneuron Noci 3rd_order, mw A1 interneuron Chord 3rd_order, mw A1 interneuron ClassII_III 3rd_order, mw A1 interneuron ES 3rd_order, mw A1 interneuron Unknown 3rd_order, Maxime2022, mw brain and inputs, 0_level-0_clusterID-0_signal-flow_-0.011, 1_level-1_clusterID-1_signal-flow_-0.067, 3_level-2_clusterID-3_signal-flow_-0.600, 7_level-3_clusterID-8_signal-flow_-1.017, 14_level-4_clusterID-18_signal-flow_-0.937, 30_level-5_clusterID-38_signal-flow_-1.157, 54_level-6_clusterID-77_signal-flow_-1.116, 88_level-7_clusterID-136_signal-flow_-1.328, ND_published, ND_all published et al, ctd ascendings, ct ascendings, ct pre-DN-VNCs	catmaid_l1em:7124156	
7633929	v'esA or v'esB or v'es2[1][2]_a1r (pair 1) (L1EM:7633929)	neuron|larval intersegmental nerve branch ISNd of A1-7|segmental nerve pioneer neuron	embryonic/larval nervous system	Sensory neurons ventral a1 akira, Whole sensory neurons at A1 segment akira, es cells akira, Sensory HMD akira, prepreLT, a1es, monosynaptic inputs A1, A1 neurons, A1R Sensory, Burgos et al 2018, A1 Sensory, B light grey, m19_a1, SNs, SNd, Sens Ven Papilla, SNp, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, mw A1 external sensories, mw A1 neurons paired + accessory + dVNCs, SNp A1 R, mw brain matrix and A1, mw brain paper all neurons, A1N aff, mw test matrices, sw:brain_paired:R, published T3 A1 A2, CCWA09Input, CCWA09input, sw;odev;5, sw;pairs;R, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:7633929	
7636004	v'pda a1r class III md (L1EM:7636004)	neuron|larval intersegmental nerve branch ISNd of A1-7|segmental nerve pioneer neuron	embryonic/larval nervous system	Sensory neurons ventral a1 akira, Whole sensory neurons at A1 segment akira, Sensory HMD akira, prepreLT, Class III a1r, A1 neurons, A1R Sensory, Burgos et al 2018, c3da, class III Alain, A1 Sensory, B light grey, m19_a1, SNs, SNd, Sens Ven MD, SNp, VLB R at 2400, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, a1classIII, mw A1 neurons, mw A1 wider set, mw right, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, SNp A1 R, mw brain matrix and A1, mw brain paper all neurons, A1N aff, mw test matrices, sw:brain_paired:R, published T3 A1 A2, CCWA09Input, CCWA09input, mw A1 classII_III, sw;pairs;R, ND_Class III Sens_a1, ND_Class III Sens_a1 all, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:7636004	
7772437	lesA_a1l (L1EM:7772437)	neuron|abdominal intersegmental trachea-associated neuron istd	embryonic/larval nervous system	Sensory neurons dorsal a1 akira, Whole sensory neurons at A1 segment akira, Sensory HMD akira, EL circuit left side, prepreLO1, prepreLT, a1es, monosynaptic inputs A1, A1 neurons, A1L Sensory, Burgos et al 2018, A1 Sensory, Latea08_downstream, m19_a1, SNs, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 external sensories, mw A1 neurons paired + accessory + dVNCs, SNa A1 L, Sens LatDor External, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, sw:brain_paired:L, a1-left-sens-external-dorsal, published T3 A1 A2, YYCWMLEH, CCWA09Input, CCWA09input, sw;pairs;L, mw A1 sens plot, ltd, CCW proprio plus, ND_published, ND_all published et al	catmaid_l1em:7772437	
7792781	vdaD a1l class III md (L1EM:7792781)	neuron	embryonic/larval nervous system	Sensory neurons ventral a1 akira, Whole sensory neurons at A1 segment akira, prepreLO1, prepreLT, Class III a1l, nusreen to review, A1 neurons, A1L Sensory, Burgos et al 2018, class III Alain, A1 Sensory, m19_a1, SNs, connectivity_mechanosensory, Forsubmission_Tihana_mechanosesnorynetwork, Tihana_mechanosensory_final, Imambocus et al, mw A1 neurons, mw A1 wider set, mw left, mw A1 neurons paired, mw brain matrix + A1, mw A1 neurons paired + accessory + dVNCs, SNp A1 L, mw brain matrix and A1, mw brain paper all neurons, mw test matrices, sw:brain_paired:L, published T3 A1 A2, CCWA09Input, CCWA09input, mw A1 classII_III, sw;pairs;L, ND_Class III Sens_a1 all, mw A1 sens plot, ND_published, ND_all published et al	catmaid_l1em:7792781	
