skid	name	paper_id	paper_name	synonyms	FBbt_ID
4152020	Multiglomerular PN 6	20282757	Miroschnikow et al. 2018	from upper looping PN - peptidergic right	
4120910	SEZ-IN-04-left	20282757	Miroschnikow et al. 2018		
4108016	Thermo PN 7	20282757	Miroschnikow et al. 2018	Upper Looping PN Left - AVM004	
3948033	SOG interneuron	20282757	Miroschnikow et al. 2018		
3276003	MB2IN-150	20282757	Miroschnikow et al. 2018	L1: Short-presynapticD-3-R	
2037005	neuron 2037006	20282757	Miroschnikow et al. 2018		
3158123	presynaptic-D-2-MAP-L left	20282757	Miroschnikow et al. 2018		
1822302	Interneuron--35 in total	20282757	Miroschnikow et al. 2018		
1575789	SEZ-X-right	20282757	Miroschnikow et al. 2018		
1554836	Interneuron--35 in total	20282757	Miroschnikow et al. 2018		
1540458	Interneuron--35 in total	20282757	Miroschnikow et al. 2018		
1334471	Interneuron--35 in total	20282757	Miroschnikow et al. 2018		
1156684	Interneuron--35 in total	20282757	Miroschnikow et al. 2018		
1149968	Interneuron--35 in total	20282757	Miroschnikow et al. 2018		
1067653	Interneuron--35 in total	20282757	Miroschnikow et al. 2018		
768233	Interneuron--35 in total (strong to MN motor neurons)	20282757	Miroschnikow et al. 2018		
692877	Interneuron--35 in total	20282757	Miroschnikow et al. 2018		
616176	SEZ-IN-10-left	20282757	Miroschnikow et al. 2018		
375785	Interneuron--35 in total	20282757	Miroschnikow et al. 2018		
255222	MB2ON-223	20282757	Miroschnikow et al. 2018	AX ; SEZ-IN-A03-left	
236151	Interneuron--35 in total	20282757	Miroschnikow et al. 2018		
5311299	T1r Ascending into PC_right	20282757	Miroschnikow et al. 2018		
1924051	BAmas12 midline neuron 1 left	20282757	Miroschnikow et al. 2018		
3189407	T2l asc contra 01	20282757	Miroschnikow et al. 2018		
1939616	neuron 1939617--1	20282757	Miroschnikow et al. 2018		
2147157	BC: presynaptic -medial - paired with #3801211	20282757	Miroschnikow et al. 2018		
3158085	AF5: Short-presynaptic-D-1L	20282757	Miroschnikow et al. 2018		
3044500	MB2IN-172	20282757	Miroschnikow et al. 2018	DPLc1 Descending L	
2936857	neuron 2936858	20282757	Miroschnikow et al. 2018		
2921933	V1: possible PVL005 - 3 Right	20282757	Miroschnikow et al. 2018		
2679035	SEZ-IN-15-right	20282757	Miroschnikow et al. 2018		
2597151	AF5: Short-presynaptic-D-1R	20282757	Miroschnikow et al. 2018		
2432564	SEZ-IN-A01-right	20282757	Miroschnikow et al. 2018		
2426397	MB2ON-150	20282757	Miroschnikow et al. 2018	Spiral_right	
2376542	SEZ-IN-12-right--14	20282757	Miroschnikow et al. 2018		
2369444	MB2IN-199	20282757	Miroschnikow et al. 2018	Z: contra_left |MB2ON-88	
2321929	interneuron missing cell bodies 5	20282757	Miroschnikow et al. 2018		
2320454	neuron 2320455--12	20282757	Miroschnikow et al. 2018		
2289486	neuron 2289487--11	20282757	Miroschnikow et al. 2018		
2200182	neuron 2200183--7	20282757	Miroschnikow et al. 2018		
2189894	neuron 2189895--5	20282757	Miroschnikow et al. 2018		
2142817	MB2IN-146	20282757	Miroschnikow et al. 2018	pre-dorsal-MAP presynaptic-D-2-R left	
5378683	T1l Ascending into PC_left	20282757	Miroschnikow et al. 2018		
4635057	Thermo PN 6	20282757	Miroschnikow et al. 2018	PVL005 - 2 Left	
5558724	Input to both Munin PC 3 right; BAmas d 4 neuron 5558725	20282757	Miroschnikow et al. 2018		
17271471	neuron 17271472	20282757	Miroschnikow et al. 2018		
17267348	neuron 17267349	20282757	Miroschnikow et al. 2018		
17267288	SEZ-IN-A14-right	20282757	Miroschnikow et al. 2018		
17267282	neuron 17267283	20282757	Miroschnikow et al. 2018		
17260593	neuron 17260594	20282757	Miroschnikow et al. 2018		
17256674	neuron 17256675	20282757	Miroschnikow et al. 2018		
17254290	Pre-PMN-R-05	20282757	Miroschnikow et al. 2018		
17254278	Pre-PMN-L-08	20282757	Miroschnikow et al. 2018		
17225493	fork of GPhN (left) former SEZ IN - unfinished	20282757	Miroschnikow et al. 2018		
17220054	SEZ-IN-A07-left	20282757	Miroschnikow et al. 2018		
17219367	SEZ-IN-06-right	20282757	Miroschnikow et al. 2018		
17213784	Neuron 17213785	20282757	Miroschnikow et al. 2018		
16988779	MB2IN-203	20282757	Miroschnikow et al. 2018	T2l asc medial soma 02	
16774287	MB2IN-203	20282757	Miroschnikow et al. 2018	T2r asc medial soma 02	
16744167	SEZ-IN-11-right	20282757	Miroschnikow et al. 2018		
16575803	MB2ON-146	20282757	Miroschnikow et al. 2018	Grumpy_right	
16500055	SEZ to brain left - gap todo	20282757	Miroschnikow et al. 2018		
14812545	MB2ON-145	20282757	Miroschnikow et al. 2018	Bashful_left	
14930784	SEZ-IN-12-left	20282757	Miroschnikow et al. 2018		
14962387	_SOG IN	20282757	Miroschnikow et al. 2018	SOG IN right	
15225589	MB2IN-146	20282757	Miroschnikow et al. 2018	pre-dorsal-MAP presynaptic-D-2-R right	
15250080	BAmas12_ven descending 4 right	20282757	Miroschnikow et al. 2018		
15581428	SEZ-IN-08-left	20282757	Miroschnikow et al. 2018		
17385045	neuron 17385046	20282757	Miroschnikow et al. 2018		
15599768	BAmas12 contra right	20282757	Miroschnikow et al. 2018		
15686444	DPlal bilateral 1 left	20282757	Miroschnikow et al. 2018		
16018123	T2r asc contra 01	20282757	Miroschnikow et al. 2018		
16018440	SEZ to brain right	20282757	Miroschnikow et al. 2018		
16317330	SEZ-IN-02-right	20282757	Miroschnikow et al. 2018		
16468935	gate1_left	20282757	Miroschnikow et al. 2018		
16485079	CN-47	20282757	Miroschnikow et al. 2018	LH bilateral axon 2 MB_right; BLVa12 b 3|MB2ON-123|LH-9|Multiglomerular PN 4|LHN-11	
15681246	Bubsy Left	20282757	Miroschnikow et al. 2018		
17399867	neuron 17399868	20282757	Miroschnikow et al. 2018		
17399886	neuron 17399887	20282757	Miroschnikow et al. 2018		
17400231	neuron 17400232	20282757	Miroschnikow et al. 2018		
18354200	SEZ-IN-A05-right - paired with #6885133	20282757	Miroschnikow et al. 2018		
18356793	SEZ-IN-04-right	20282757	Miroschnikow et al. 2018		
18371412	SEZ-IN-03-left	20282757	Miroschnikow et al. 2018		
18403155	SEZ-IN-18-left	20282757	Miroschnikow et al. 2018		
18440675	BAmas12 midline 3 left	20282757	Miroschnikow et al. 2018		
19042617	SEZ-IN-A14-left	20282757	Miroschnikow et al. 2018		
18347336	SEZ-IN-05-right	20282757	Miroschnikow et al. 2018		
19099536	neuron 19099537	20282757	Miroschnikow et al. 2018		
19431430	_SOG IN	20282757	Miroschnikow et al. 2018	SOG IN left; PN into SOG very minor AL connectivity left	
19470184	PC-IN-left	20282757	Miroschnikow et al. 2018		
19731864	Neuron 19731865	20282757	Miroschnikow et al. 2018		
19816278	MB2IN-204	20282757	Miroschnikow et al. 2018	NPF-like 1 right	
19912140	T1r asc contra 02	20282757	Miroschnikow et al. 2018		
20152212	Neuron 20152213	20282757	Miroschnikow et al. 2018		
19341122	Neuron 19341123	20282757	Miroschnikow et al. 2018		
14313750	CN-12	20282757	Miroschnikow et al. 2018	E ; BAMD PN_left|MB2IN-17|MB2ON-32|FB-16|FBN-8	
18329062	SEZ-IN-A04-left	20282757	Miroschnikow et al. 2018		
18225324	Neuron 18225325	20282757	Miroschnikow et al. 2018		
17415439	presynaptic-D-2-MAP right	20282757	Miroschnikow et al. 2018		
17421902	neuron 17421903	20282757	Miroschnikow et al. 2018		
17434825	CN-47	20282757	Miroschnikow et al. 2018	LH bilateral axon 2 MB_left; BLVa12 b 3|MB2ON-123|LH-9|Multiglomerular PN 4|LHN-11	
17511972	SEZ-IN-? left	20282757	Miroschnikow et al. 2018		
17587794	neuron 17587795	20282757	Miroschnikow et al. 2018		
17641913	AF4: TOH left	20282757	Miroschnikow et al. 2018		
18239021	Neuron 18239022	20282757	Miroschnikow et al. 2018		
17651480	SEZ-IN-01-right	20282757	Miroschnikow et al. 2018		
17706915	neuron 17706916	20282757	Miroschnikow et al. 2018		
17716979	SEZ-IN-09-right	20282757	Miroschnikow et al. 2018		
5404887	MB2ON-214	20282757	Miroschnikow et al. 2018	Happy Left 	
17718177	MB2ON-223	20282757	Miroschnikow et al. 2018	AX ; SEZ-IN-A03-right	
17721400	neuron 17721401	20282757	Miroschnikow et al. 2018		
17816986	handle maxillar SEZ	20282757	Miroschnikow et al. 2018		
17698681	BAmas12 midline neuron 1 right	20282757	Miroschnikow et al. 2018		
14273873	ASB Ascending left 14273874 	20282757	Miroschnikow et al. 2018		
17717854	KS LN 1 left	20282757	Miroschnikow et al. 2018		
13789482	Gustatory PN 2	20282757	Miroschnikow et al. 2018	backwards handlebar right	
9455820	MB2ON-219	20282757	Miroschnikow et al. 2018	Sweetness Right 130521_Cand1_OSN2_IN5 Bilateral	
9455885	MB2ON-145	20282757	Miroschnikow et al. 2018	Bashful_right	
9503414	MB2IN-175	20282757	Miroschnikow et al. 2018	midline projection neuron in the brain_PI 	
9712223	KS LN 1 right	20282757	Miroschnikow et al. 2018		
9730269	SEZ-IN-13-right	20282757	Miroschnikow et al. 2018		
9747418	PPLV - 2 Left (maybe PVL014c)	20282757	Miroschnikow et al. 2018		
9747710	Thermo PN 3	20282757	Miroschnikow et al. 2018	Handlebar PN (CB on Right)	
9748981	MB2ON-149	20282757	Miroschnikow et al. 2018	Moggy_right	
9787565	Interneuron W left - Inputs from SE0 Serotonin - paired with #3613276	20282757	Miroschnikow et al. 2018		
9787592	BAmas12_ven descending 3 left	20282757	Miroschnikow et al. 2018		
9787672	SEZ-IN-11-left	20282757	Miroschnikow et al. 2018		
9795662	BAmas12_ven descending 4 left	20282757	Miroschnikow et al. 2018		
9801441	MB2ON-215	20282757	Miroschnikow et al. 2018	BE ;  Right	
9805588	MB2ON-152	20282757	Miroschnikow et al. 2018	Angler_left	
9842383	UNK anterior basal 1 left	20282757	Miroschnikow et al. 2018		
9934374	neuron 9934375: incomplete neuron with soma; unidentified	20282757	Miroschnikow et al. 2018		
9935752	T1r asc contra 01	20282757	Miroschnikow et al. 2018		
10119916	MB2IN-199	20282757	Miroschnikow et al. 2018	Z: contra_right|MB2ON-88	
10160250	Multiglomerular PN 5	20282757	Miroschnikow et al. 2018	mPN BAmd1-g left|mPN|MB2ON-164	
9291474	Thermo PN 2	20282757	Miroschnikow et al. 2018	AVL011 PN Right	
10263287	SEZ-IN-07-right	20282757	Miroschnikow et al. 2018		
9275210	Thermo PN 6	20282757	Miroschnikow et al. 2018	PVL005 - 2 Right (V1); BLVa34 a 11	
8438283	MB2ON-153	20282757	Miroschnikow et al. 2018	Dopey_left	
5614978	T1l asc contra 01	20282757	Miroschnikow et al. 2018		
6133702	AF6 right - ASB TODO 1.1	20282757	Miroschnikow et al. 2018		
6369544	t2r medial soma 1	20282757	Miroschnikow et al. 2018		
6445994	Pre PMN left	20282757	Miroschnikow et al. 2018		
6794664	SEZ-IN-medial projections right	20282757	Miroschnikow et al. 2018		
6802553	T1l asc contra 02	20282757	Miroschnikow et al. 2018		
6885133	SEZ-IN-A05-left - paired with #18354200	20282757	Miroschnikow et al. 2018		
7020344	Gustatory PN 3	20282757	Miroschnikow et al. 2018	handlebar-like 4 right	
7092086	Unknown PN 1	20282757	Miroschnikow et al. 2018	PN in Olfactory Bundle 1 left	
7136254	MB2ON-149	20282757	Miroschnikow et al. 2018	Moggy_left	
7439388	Interneuron--35 in total	20282757	Miroschnikow et al. 2018		
7557604	MB2IN-150	20282757	Miroschnikow et al. 2018	L1: Short-presynapticD-3-L	
7571966	MB2ON-218	20282757	Miroschnikow et al. 2018	CPe contralateral descending right; CPe3/pep asc cand Right; CP1 d 4	
7971031	Thermo PN 1	20282757	Miroschnikow et al. 2018	PVL005 1 right	
8012953	Unknown PN 2	20282757	Miroschnikow et al. 2018	PN in Olfactory Bundle 2 left	
8169737	Input to MN motor neurons left - inputs to motor neurons on both sides	20282757	Miroschnikow et al. 2018		
8213784	MB2ON-213	20282757	Miroschnikow et al. 2018	Old Fashioned Telephone Left	
8238322	LHN-2	20282757	Miroschnikow et al. 2018	LH bilateral axon 1_left; BLVa12 b 2|MB2ON-177|LH-8	
8254894	Unknown PN 2	20282757	Miroschnikow et al. 2018	PN in Olfactory Bundle 2 right	
8598886	3rd-order Thermo right; CPLd interneuron	20282757	Miroschnikow et al. 2018		
11067379	Gustatory PN 4	20282757	Miroschnikow et al. 2018	non-olfactory PN left	
10768709	Bilateral near MB_right	20282757	Miroschnikow et al. 2018		
14035921	SEZ-IN-08-right	20282757	Miroschnikow et al. 2018		
13190771	fork of GPhN (right)	20282757	Miroschnikow et al. 2018		
13168715	SEZ-IN-09-left	20282757	Miroschnikow et al. 2018		
13142932	MB2ON-153	20282757	Miroschnikow et al. 2018	Dopey_right	
12948470	Thermo PN 1	20282757	Miroschnikow et al. 2018	PVL005 1 left	
12740290	SEZ-IN-A01-left	20282757	Miroschnikow et al. 2018		
12335381	BAmas12 midline 3 right	20282757	Miroschnikow et al. 2018		
12199926	SEZ-IN-10-right	20282757	Miroschnikow et al. 2018		
12156009	Gustatory PN 3	20282757	Miroschnikow et al. 2018	handlebar-like 4 (no soma) left 	
13538010	SEZ-IN-A07-right	20282757	Miroschnikow et al. 2018		
13429045	AF4: TOH right; Large Spider Neuron right	20282757	Miroschnikow et al. 2018		
11946903	MB2IN-158	20282757	Miroschnikow et al. 2018	M1 ; Right	
11868260	MB2ON-152	20282757	Miroschnikow et al. 2018	Angler_right	
11687553	T3l asc contra 01	20282757	Miroschnikow et al. 2018		
11642879	MB2ON-216	20282757	Miroschnikow et al. 2018	BD ; Left	
11639192	contra-vine 2 left	20282757	Miroschnikow et al. 2018		
11638511	MB2ON-147	20282757	Miroschnikow et al. 2018	Tiger_left	
11637858	Y Neuron-right	20282757	Miroschnikow et al. 2018		
11333054	Gustatory PN 1	20282757	Miroschnikow et al. 2018	Gustatory PN left	
11210000	LHN-2	20282757	Miroschnikow et al. 2018	LH bilateral axon 1_right; BLVa12 b 2|MB2ON-177|LH-8	
13645610	DPMl Skis right	20282757	Miroschnikow et al. 2018		
11941255	Inter2 right	20282757	Miroschnikow et al. 2018		
4228864	A08h2_a2r (Jupiter right, not NB3-3)	20498648	Jovanic et al. 2019		
11024782	A08h2_a2l (Jupiter left, not NB3-3)	20498648	Jovanic et al. 2019		
17350421	SEZ-DN1_right	20522905	Carreira-Rosario, Arzan Zarin, Clark et al. 2018		
10223754	DN_mx (Descending neuron_mx)_r	20522905	Carreira-Rosario, Arzan Zarin, Clark et al. 2018		
10216846	A27h?_t3l	20522905	Carreira-Rosario, Arzan Zarin, Clark et al. 2018		
5308485	SEZ-DN1_left	20522905	Carreira-Rosario, Arzan Zarin, Clark et al. 2018		
8263821	a03d/e_a1r	20726614	Zarin, Mark et al. 2019		
6467481	MN21/22 (RF:LT1/LT2) LT2_a1l	20726614	Zarin, Mark et al. 2019		
6570401	a03d/e_a1l	20726614	Zarin, Mark et al. 2019		
4881629	MN8 (RF:SBM) LT3_a1r 	20726614	Zarin, Mark et al. 2019		
8026224	MN10 U2_a1l	20726614	Zarin, Mark et al. 2019		
7867016	DLN2_a1l	20726614	Zarin, Mark et al. 2019		
20901073	MN6/7 RP3_a1l	20726614	Zarin, Mark et al. 2019		
20901068	MN6/7 RP3_a1r	20726614	Zarin, Mark et al. 2019		
16713121	MN21/22 (RF:LT1/LT2) LT2_a1r  	20726614	Zarin, Mark et al. 2019		
16240665	A03xKT_a1l 	20726614	Zarin, Mark et al. 2019		
15290305	A03xKT_a1r	20726614	Zarin, Mark et al. 2019		
15094230	DLN2_a1r 	20726614	Zarin, Mark et al. 2019		
14206438	MN14 RP1_a1r	20726614	Zarin, Mark et al. 2019		
14194234	MN30 RP4_a1l	20726614	Zarin, Mark et al. 2019		
14087107	MN30 RP4_a1r	20726614	Zarin, Mark et al. 2019		
14048287	MN2 ISN(U3-NB7-1?)_a1r	20726614	Zarin, Mark et al. 2019		
14047760	MN10 U2_a1r	20726614	Zarin, Mark et al. 2019		
14047130	MN2 ISN(U3-NB7-1?)_a1l	20726614	Zarin, Mark et al. 2019		
14045016	MN14 RP1_a1l	20726614	Zarin, Mark et al. 2019		
12825902	Neuron 20725668_fragment	20726614	Zarin, Mark et al. 2019		
10089252	A03EGB_a2l (EGHBAL)	20726614	Zarin, Mark et al. 2019		
4848300	A03EGB_a2r (EGHBAL)	20726614	Zarin, Mark et al. 2019		
12809874	feagment	20726614	Zarin, Mark et al. 2019		
4289773	MN23/24 (RF: LT3/LT4) LT4_a1l	20726614	Zarin, Mark et al. 2019		
4121534	MN23/24 (RF: LT3/LT4) LT4_a1r  	20726614	Zarin, Mark et al. 2019		
4102728	MN22/23 (RF:LT2/LT3) LT1_a1r  	20726614	Zarin, Mark et al. 2019		
4042315	MN22/23 (RF:LT2/LT3) LT1_a1l	20726614	Zarin, Mark et al. 2019		
4326468	MN8 (RF:SBM) LT3_a1l	20726614	Zarin, Mark et al. 2019		
17114293	A27k_up_a1l	20726939	Mark et al. 2019		
17970304	A03?_post_A02k_a1l	20726939	Mark et al. 2019		
18509063	A06 (pre B5 01)_a1l	20726939	Mark et al. 2019		
18963687	A03?_a1l	20726939	Mark et al. 2019		
16504350	A01bx_a1l	20726939	Mark et al. 2019		
16272893	A03 ipsilateral local_a1l	20726939	Mark et al. 2019		
16112458	A03 neuron 16112459_a1l	20726939	Mark et al. 2019		
14522404	NB5-2 lineage 6 (HMD X?)_a1l	20726939	Mark et al. 2019		
12014775	A03_preA08m_a1l	20726939	Mark et al. 2019		
16531827	A03 (upstream of A08m)_a1l	20726939	Mark et al. 2019		
10273060	A03d?_a1l	20726939	Mark et al. 2019		
8840084	A01xxxxx_a1l	20726939	Mark et al. 2019		
8235049	A06m_a1l	20726939	Mark et al. 2019		
7855607	A14a2/c?_a1l	20726939	Mark et al. 2019		
7827470	A03xxx Ipsilateral mixed LN_a1l 	20726939	Mark et al. 2019		
6931770	A01x_l	20726939	Mark et al. 2019		
6570401	a03d/e_a1l	20726939	Mark et al. 2019		
10089252	A03EGB_a2l (EGHBAL)	20726939	Mark et al. 2019		
4313311	A03 neuron 4313312 (ad)_a1l	20726939	Mark et al. 2019		
3504632	A02c?_a1l 	20726939	Mark et al. 2019		
2042488	hook-2? t3l	20726939	Mark et al. 2019		
19539229	DPLc post med s 2 Left	21218996	Andrade et al. 2019		
19422319	BLP12 b s 4 Left	21218996	Andrade et al. 2019		
19428881	DPLc post lat ant s 1 Left	21218996	Andrade et al. 2019		
19433138	DPMl34 ant s 2 Left	21218996	Andrade et al. 2019		
19437152	DPLm2 s 1 Left	21218996	Andrade et al. 2019		
19437159	DPLm1 s 1 Left	21218996	Andrade et al. 2019		
19538646	BLAl s 4 Left	21218996	Andrade et al. 2019		
19404939	BAmd1 v s 3 Left	21218996	Andrade et al. 2019		
19396494	BAmv12 dor s 7 Left	21218996	Andrade et al. 2019		
19402006	BAmv12 dor s 8 Left	21218996	Andrade et al. 2019		
19402002	BAmv12 dor s 2 Left	21218996	Andrade et al. 2019		
19396517	BAmv12 int s 4 Left	21218996	Andrade et al. 2019		
19396510	BAmv12 int s 1 Left	21218996	Andrade et al. 2019		
19396502	BAmv12 int s 3 Left	21218996	Andrade et al. 2019		
19539248	DPLc post lat s 6 Left	21218996	Andrade et al. 2019		
19395704	BAmd2 v s 6 Left	21218996	Andrade et al. 2019		
19395698	BAmd2 s left	21218996	Andrade et al. 2019		
19402010	BAmv12 ven s 2 Left	21218996	Andrade et al. 2019		
19560124	DPMl34 pos s 2 Left	21218996	Andrade et al. 2019		
17733517	BAmas12 ven s 5 Left	21218996	Andrade et al. 2019		
19806024	BLAl s 1 Left	21218996	Andrade et al. 2019		
10282203	DPMm1 s Left	21218996	Andrade et al. 2019		
10284042	DPMm1 desc s med 2 Left	21218996	Andrade et al. 2019		
10297957	DPMm1 ppFB s 5 Left	21218996	Andrade et al. 2019		
10300139	DPMm1 s NB 1 Left	21218996	Andrade et al. 2019		
10302790	BLAd ven lat s 2 Right	21218996	Andrade et al. 2019		
17733172	TR BAlv s 6 Left	21218996	Andrade et al. 2019		
17733182	TR Balv s 2 Left	21218996	Andrade et al. 2019		
17733190	TR Balv s 8 Left	21218996	Andrade et al. 2019		
19701236	BLAl s 3 Left	21218996	Andrade et al. 2019		
17733478	TR Balv s 3 Left	21218996	Andrade et al. 2019		
17733525	BAmas12 ven s 1 Left	21218996	Andrade et al. 2019		
10303172	BLAd ven lat s 1 Right	21218996	Andrade et al. 2019		
10381874	CM4 s GC 3 Left	21218996	Andrade et al. 2019		
10414455	CM4 s loSM 1 Left	21218996	Andrade et al. 2019		
10425159	DALcl12 v s 2 Right	21218996	Andrade et al. 2019		
20443342	BLP3/4 b s RIGHT SU Neuron* NEW	21218996	Andrade et al. 2019		
19851505	BAlp ant s 9 Right	21218996	Andrade et al. 2019		
19806028	BLAl s 2 Left	21218996	Andrade et al. 2019		
19395656	BAmv12 dor s 9 Left	21218996	Andrade et al. 2019		
19395651	BAmv12 int s 5 Left	21218996	Andrade et al. 2019		
19389333	DPLd s 5 Left	21218996	Andrade et al. 2019		
19393756	BAmd2 v s 5 Left	21218996	Andrade et al. 2019		
19359287	BAlv s 2 Left	21218996	Andrade et al. 2019		
19359257	BAlv s 1 Left	21218996	Andrade et al. 2019		
19357994	BAmas12 dor s 3 Left (possible ven)	21218996	Andrade et al. 2019		
19352411	DPLc post lat s 2 Left	21218996	Andrade et al. 2019		
19352403	DPLc post lat s 5 Left	21218996	Andrade et al. 2019		
19352399	DPLc post lat s 3 Left	21218996	Andrade et al. 2019		
19352392	DPLc post lat s 1 Left	21218996	Andrade et al. 2019		
19352379	BLAl s 5 Left	21218996	Andrade et al. 2019		
19193066	neuron 19193067	21218996	Andrade et al. 2019		
19361208	DPLc5 s 2 Left	21218996	Andrade et al. 2019		
19139824	DPMpm1 ppFB 4 - Left	21218996	Andrade et al. 2019		
18853138	CM4 s short pos 3 Right	21218996	Andrade et al. 2019		
18134183	DALcm12 m s 2 Left	21218996	Andrade et al. 2019		
18059690	BLAv12 lat s 1 Left	21218996	Andrade et al. 2019		
18059683	BLAd ven lat s 1 Left	21218996	Andrade et al. 2019		
17882830	DALl1 s 2 Left	21218996	Andrade et al. 2019		
17777052	DPLp s Left	21218996	Andrade et al. 2019		
17744059	BLDd s 4 Right	21218996	Andrade et al. 2019		
17736450	BAla34 s 1 Left	21218996	Andrade et al. 2019		
10269309	DPMm1 ppFB s 4 Left	21218996	Andrade et al. 2019		
18925103	BAlp post s 1 Right	21218996	Andrade et al. 2019		
19395562	BAmd2 d s 1 Left	21218996	Andrade et al. 2019		
19361212	DPLc5 s 3 Left	21218996	Andrade et al. 2019		
19375019	CM4 s ppFB 1 Right	21218996	Andrade et al. 2019		
19393744	BAmd2 v s 8 Left	21218996	Andrade et al. 2019		
19393740	BAmd2 v s 2 Left	21218996	Andrade et al. 2019		
19393736	BAmd2 v s 4 Left	21218996	Andrade et al. 2019		
19393720	BAmd2 v s 7 Left	21218996	Andrade et al. 2019		
19389353	DPLd s 2 Left	21218996	Andrade et al. 2019		
19389347	DPLd s 4 Left	21218996	Andrade et al. 2019		
19389343	DPLd s 1 Left	21218996	Andrade et al. 2019		
19389329	DPLd s 6 Left	21218996	Andrade et al. 2019		
19389324	DPLd s 3 Left	21218996	Andrade et al. 2019		
19362116	BLD x 1 s Left	21218996	Andrade et al. 2019		
19376664	DPMpm2 ppFB 1 - Right	21218996	Andrade et al. 2019		
19376569	DPMpm1 ppFB 3 - Left	21218996	Andrade et al. 2019		
19376564	DPMpm1 ppFB 7 - Left	21218996	Andrade et al. 2019		
19376559	DPMpm1 ppFB 6 - Left	21218996	Andrade et al. 2019		
19376548	DPMpm1 ppFB 2 - Left	21218996	Andrade et al. 2019		
19375193	DPMpm2 ppFB 4 - Right	21218996	Andrade et al. 2019		
19375188	DPMpm2 ppFB 2 - Right	21218996	Andrade et al. 2019		
19375183	DPMpm2 ppFB 3 - Right	21218996	Andrade et al. 2019		
19375118	DPMm1 ppFB s 2 Right	21218996	Andrade et al. 2019		
19375103	DPMm1 ppFB s 1 Right	21218996	Andrade et al. 2019		
19376581	DPMpm1 ppFB 1 - Left	21218996	Andrade et al. 2019		
10138514	DALcl12 v s 1 Right	21218996	Andrade et al. 2019		
10425974	DALcl12 d s 1 Right	21218996	Andrade et al. 2019		
10017683	CM4 s dor pos MEF 6 Left	21218996	Andrade et al. 2019		
5594467	BAmas12 dor s 1 Right	21218996	Andrade et al. 2019		
5731448	BAmv12 int s 4 Right	21218996	Andrade et al. 2019		
5757817	BLVp2 s 7 Right ; telegoro-like	21218996	Andrade et al. 2019		
5759393	BLVp2 s 3 Left	21218996	Andrade et al. 2019		
5770448	BLVp2 s 5 Left	21218996	Andrade et al. 2019		
5818143	DALcm12 v s 6 Right	21218996	Andrade et al. 2019		
5904499	DALcl12 d s 11 Left	21218996	Andrade et al. 2019		
5999941	DPMpm2 s loSM 1 Right	21218996	Andrade et al. 2019		
6046598	DPMpm2 s loSM 3 Right	21218996	Andrade et al. 2019		
6047538	DPMpm2 s loSM 2 Right	21218996	Andrade et al. 2019		
6152239	CM4 s MEFcom 1 Right	21218996	Andrade et al. 2019		
6156597	DALd s 6 Right	21218996	Andrade et al. 2019		
6192490	DALcl12 d s 4 Right	21218996	Andrade et al. 2019		
7005152	CPd s 3 Left	21218996	Andrade et al. 2019		
7005160	CPd s 2 Left	21218996	Andrade et al. 2019		
7005168	CPd s 1 Left	21218996	Andrade et al. 2019		
7005176	CPd s 4 Left	21218996	Andrade et al. 2019		
7371869	BAmd1 d s 2 Right	21218996	Andrade et al. 2019		
7372611	BAmd1 d s 1 Right	21218996	Andrade et al. 2019		
7373095	BAmd1 d s 3 Right	21218996	Andrade et al. 2019		
7693659	CPb s 4 Right CP2/3d obPl 13	21218996	Andrade et al. 2019		
5593689	BAmas12 dor s 2 Right	21218996	Andrade et al. 2019		
5517913	BAla12 s 1 Right	21218996	Andrade et al. 2019		
5166338	BAmv12 ven s 1 Right	21218996	Andrade et al. 2019		
4990529	neuron  s 4990530	21218996	Andrade et al. 2019		
3054794	DPLal1-3 s 1 Left	21218996	Andrade et al. 2019		
3384681	BLP34 a s 1 Right	21218996	Andrade et al. 2019		
3755622	DPMpm1 s left	21218996	Andrade et al. 2019		
4126720	BLP34 a s 4 Right	21218996	Andrade et al. 2019		
4126726	BLP34 a s 7 Right	21218996	Andrade et al. 2019		
4127963	BLP34 b s 5 Right	21218996	Andrade et al. 2019		
17733164	TR BAlv s 7 Left	21218996	Andrade et al. 2019		
10425567	DALcl12 d s 5 Right	21218996	Andrade et al. 2019		
4127975	BLP34 b s 6 Right	21218996	Andrade et al. 2019		
4127978	BLP34 b s 4 Right	21218996	Andrade et al. 2019		
8066171	BLVa34 a s 1 Right	21218996	Andrade et al. 2019		
4127984	BLP34 b s 3 Right	21218996	Andrade et al. 2019		
4127993	BLP34 b s 1 Right	21218996	Andrade et al. 2019		
4204737	DALcm12 v s 4 Right	21218996	Andrade et al. 2019		
4211235	DALcm12 v s 3 Right	21218996	Andrade et al. 2019		
4224044	BLAd OL s 3 Right	21218996	Andrade et al. 2019		
4332495	BLAd OL s 2 Right	21218996	Andrade et al. 2019		
4662552	BLAd OL s 5 Right	21218996	Andrade et al. 2019		
4662725	BLAd OL s 4 Right	21218996	Andrade et al. 2019		
4663219	BLAd OL s 4 Left	21218996	Andrade et al. 2019		
4663662	BLAd OL s 5 Left	21218996	Andrade et al. 2019		
4663668	BLAd OL s 3 Left	21218996	Andrade et al. 2019		
4127987	BLP34 b s 2 Right	21218996	Andrade et al. 2019		
10017968	CM4 s ven 2 Left	21218996	Andrade et al. 2019		
