skid	name	paper_id	paper_name
16448971	KC young no claws	19711583	Eichler et al.  2017
16448979	KC young no claws	19711583	Eichler et al.  2017
16448983	KC young	19711583	Eichler et al.  2017
16464614	KC young	19711583	Eichler et al.  2017
16485079	LH bilateral axon 2 MB_right; BLVa12 b 3	19711583	Eichler et al.  2017
16625432	KC30	19711583	Eichler et al.  2017
16627773	KC no pair	19711583	Eichler et al.  2017
16627838	KC49?	19711583	Eichler et al.  2017
16627861	KC no pair	19711583	Eichler et al.  2017
16627950	KC no claws	19711583	Eichler et al.  2017
16628000	KC young	19711583	Eichler et al.  2017
16629757	KC no pair	19711583	Eichler et al.  2017
16629788	KC34	19711583	Eichler et al.  2017
16629931	KC no pair	19711583	Eichler et al.  2017
16630024	KC no pair	19711583	Eichler et al.  2017
16630264	KC25	19711583	Eichler et al.  2017
16630385	KC no pair	19711583	Eichler et al.  2017
16630941	KC22	19711583	Eichler et al.  2017
16631114	KC78?	19711583	Eichler et al.  2017
16631222	KC no pair	19711583	Eichler et al.  2017
16631248	KC no pair	19711583	Eichler et al.  2017
16720240	KC72	19711583	Eichler et al.  2017
16782830	MBE11b left	19711583	Eichler et al.  2017
16795524	mPN iACT bilateral UPPER right	19711583	Eichler et al.  2017
16795838	mPN iACT bilateral UPPER left	19711583	Eichler et al.  2017
16797672	MBE5a right	19711583	Eichler et al.  2017
16846805	MBE5b left	19711583	Eichler et al.  2017
16850888	KC73	19711583	Eichler et al.  2017
16868923	MBE24b left	19711583	Eichler et al.  2017
16883909	MBE33 left	19711583	Eichler et al.  2017
16939375	KC67	19711583	Eichler et al.  2017
16977881	KC90	19711583	Eichler et al.  2017
17013073	MBE24b right	19711583	Eichler et al.  2017
17016974	MBE20 left	19711583	Eichler et al.  2017
17068730	Ladder (olfactory) ant.	19711583	Eichler et al.  2017
17147410	KC no pair	19711583	Eichler et al.  2017
17147698	MBE11a left	19711583	Eichler et al.  2017
17295912	MBE10b left	19711583	Eichler et al.  2017
17355757	MBE7b left	19711583	Eichler et al.  2017
17434825	LH bilateral axon 2 MB_left; BLVa12 b 3	19711583	Eichler et al.  2017
17454963	KC very young	19711583	Eichler et al.  2017
17476873	KC very young	19711583	Eichler et al.  2017
17476916	KC very young	19711583	Eichler et al.  2017
17476920	KC very young	19711583	Eichler et al.  2017
17476934	KC very young	19711583	Eichler et al.  2017
17476964	KC very young	19711583	Eichler et al.  2017
17476975	KC very young	19711583	Eichler et al.  2017
17884299	Gustatory PN right	19711583	Eichler et al.  2017
18028397	MBE5b right	19711583	Eichler et al.  2017
3365860	A02j Looper-10_a3l	19712396	Fushiki et al.  2016
4348665	A02j Looper-10_a3r	19712396	Fushiki et al.  2016
4847161	A03x_a2r pre SNC	19712396	Fushiki et al.  2016
4850740	A18f?_a3l	19712396	Fushiki et al.  2016
4990880	A05k_a1l	19712396	Fushiki et al.  2016
5351821	A05a_a1r	19712396	Fushiki et al.  2016
5458046	Saaghi-1_a2l (AAZ1 (A06l))	19712396	Fushiki et al.  2016
6811349	A01x3_a1r	19712396	Fushiki et al.  2016
7019050	A01a?_a1r	19712396	Fushiki et al.  2016
7783764	vdaC_a1l (class II)	19712396	Fushiki et al.  2016
7808341	crescent a1l	19712396	Fushiki et al.  2016
7924478	A01b2_a1l 	19712396	Fushiki et al.  2016
7926496	A02j Looper-10_a2r_pre-motor	19712396	Fushiki et al.  2016
8039617	A08e3_a1r	19712396	Fushiki et al.  2016
8059283	A08s1_a1l 	19712396	Fushiki et al.  2016
8257688	A27p a1r	19712396	Fushiki et al.  2016
8421329	A08e3_a1l 	19712396	Fushiki et al.  2016
9976875	A27p a1l	19712396	Fushiki et al.  2016
10004243	A27k_a1r	19712396	Fushiki et al.  2016
10017073	A27k_up_a1r	19712396	Fushiki et al.  2016
10053304	A05k_a1r	19712396	Fushiki et al.  2016
10053734	vdaC_a1r (class II)	19712396	Fushiki et al.  2016
10089445	Saaghi-1_a2r (AAZ1 (A06l))	19712396	Fushiki et al.  2016
10133525	A14 dude?_a1r	19712396	Fushiki et al.  2016
10227539	crescent a1r	19712396	Fushiki et al.  2016
10474991	A00g_a2	19712396	Fushiki et al.  2016
10492059	A31f_a1r?	19712396	Fushiki et al.  2016
10492185	vdaA_a1l (class II)	19712396	Fushiki et al.  2016
10492631	A05a_t3r	19712396	Fushiki et al.  2016
12140925	Post VLEL1&2 A1L (A01a?)	19712396	Fushiki et al.  2016
12778086	A18b3_a2l	19712396	Fushiki et al.  2016
12787696	A01b2_a1r	19712396	Fushiki et al.  2016
12809152	A31d_a1l	19712396	Fushiki et al.  2016
12809874	T03g2?_t3l	19712396	Fushiki et al.  2016
12820085	A14b?	19712396	Fushiki et al.  2016
12834795	A14b a1r	19712396	Fushiki et al.  2016
12873722	A31d_a1r	19712396	Fushiki et al.  2016
12873914	A27e_a1l	19712396	Fushiki et al.  2016
12900705	A03ax_a2l	19712396	Fushiki et al.  2016
12901480	A03x_a2l pre SNC	19712396	Fushiki et al.  2016
12946254	A03 12946255	19712396	Fushiki et al.  2016
12949240	T01d4_t3l	19712396	Fushiki et al.  2016
13095126	A31f_a1l?	19712396	Fushiki et al.  2016
13121967	A18b3_a2r	19712396	Fushiki et al.  2016
13122056	A00g_a1	19712396	Fushiki et al.  2016
13124815	vdaA_a1r (class II)	19712396	Fushiki et al.  2016
13302529	A18f?_a3r	19712396	Fushiki et al.  2016
13522678	A05a_a1L	19712396	Fushiki et al.  2016
13545404	neuron 13545405	19712396	Fushiki et al.  2016
14046245	A27a_a1r	19712396	Fushiki et al.  2016
14046279	A02d_a1l 	19712396	Fushiki et al.  2016
14046294	A02d_a1r	19712396	Fushiki et al.  2016
14046464	A12b?_a1l	19712396	Fushiki et al.  2016
14046472	A12b?_a1r	19712396	Fushiki et al.  2016
14913093	A08s1_a1r	19712396	Fushiki et al.  2016
15504369	A27j2_a1l_GABA	19712396	Fushiki et al.  2016
15504376	A27j2_a1r_GABA	19712396	Fushiki et al.  2016
15565587	neuron 15565588	19712396	Fushiki et al.  2016
16066985	A27a_a1l	19712396	Fushiki et al.  2016
16274373	A02j Looper-10_a2l_pre-motor	19712396	Fushiki et al.  2016
17077342	A27e_a1r	19712396	Fushiki et al.  2016
17114293	A27k_up_a1l	19712396	Fushiki et al.  2016
18427863	t05a_t3l	19712396	Fushiki et al.  2016
18507412	Neuron 18507413 with a soma	19712396	Fushiki et al.  2016
183502	A09e_a4l	19756692	Gerhard et al.  2017
627858	A09e_a4r	19756692	Gerhard et al.  2017
734837	A09q_a7r classIV-related projection D right	19756692	Gerhard et al.  2017
1362085	A09q_a7l classIV-related projection D left	19756692	Gerhard et al.  2017
1370785	A09e_a5l	19756692	Gerhard et al.  2017
1716788	A09o_a3l	19756692	Gerhard et al.  2017
1927577	A08n classIV-related projection A left	19756692	Gerhard et al.  2017
2370290	A09e_a5r	19756692	Gerhard et al.  2017
2558717	TePn05 classIV-related projection C right	19756692	Gerhard et al.  2017
2583770	A10a_a2l Chair-1	19756692	Gerhard et al.  2017
2693651	A09o_a3r	19756692	Gerhard et al.  2017
3056163	A09a_a2l Basin-2	19756692	Gerhard et al.  2017
3281615	A09l_a2l Down-and-back-1	19756692	Gerhard et al.  2017
3661586	SelN138 classIV-related descending sog left	19756692	Gerhard et al.  2017
4102844	A09l_a1r Down-and-back-1	19756692	Gerhard et al.  2017
4262125	T10a t3l Chair-1	19756692	Gerhard et al.  2017
4589092	A02o_a2l Wave-1	19756692	Gerhard et al.  2017
4717261	A02o_a2r Wave-1	19756692	Gerhard et al.  2017
5114804	A09a_a2r Basin-2	19756692	Gerhard et al.  2017
5731368	A00c_A8l? - OBSOLETE	19756692	Gerhard et al.  2017
6062423	T10a t3r Chair-1	19756692	Gerhard et al.  2017
6660660	A00c_A8l?	19756692	Gerhard et al.  2017
7124056	A09l_t3l Down-and-back-1	19756692	Gerhard et al.  2017
7964684	TePn19 classIV-related projection B left	19756692	Gerhard et al.  2017
8067524	SelN138 classIV-related descending sog right	19756692	Gerhard et al.  2017
10053642	A09l_t3r Down-and-back-1	19756692	Gerhard et al.  2017
12468812	A09l_a1l Down-and-back-1	19756692	Gerhard et al.  2017
12767923	A10a_a2r Chair-1	19756692	Gerhard et al.  2017
14795007	TePn19 classIV-related projection B right	19756692	Gerhard et al.  2017
14899172	A08n classIV-related projection A right	19756692	Gerhard et al.  2017
17693220	"A09l_a2r Down-and-back-1	"	19756692	Gerhard et al.  2017
18322843	fragment	19756692	Gerhard et al.  2017
18981220	TePn05 classIV-related projection C left	19756692	Gerhard et al.  2017
3641568	SN motor neuron a1r ventral dendrite	19756504	Heckscher et al.  2015
4050398	SN motor neuron a1l	19756504	Heckscher et al.  2015
4114921	SN motor neuron a1r	19756504	Heckscher et al.  2015
4271519	SN motor neuron a1l ventral dendrite	19756504	Heckscher et al.  2015
4289745	SN motor neuron a1l posterior dendrite	19756504	Heckscher et al.  2015
4483081	SN motor neuron a1l bilateral	19756504	Heckscher et al.  2015
6195521	dbd_a1r	19756504	Heckscher et al.  2015
6280151	ddaD_a1r (class I)	19756504	Heckscher et al.  2015
7772437	lesA_a1l	19756504	Heckscher et al.  2015
7876385	A08e1_a1l 	19756504	Heckscher et al.  2015
8095561	Jaam-1_a1r (HMD1 (A12p))	19756504	Heckscher et al.  2015
8196192	Jaam-1_a1l (HMD1 (A12p))	19756504	Heckscher et al.  2015
8198957	A08e1_a1r	19756504	Heckscher et al.  2015
8234099	A08e2_a1r 	19756504	Heckscher et al.  2015
8234536	vpda classI md?_t3r	19756504	Heckscher et al.  2015
8374407	A08e2_a2l	19756504	Heckscher et al.  2015
8419064	vbd_a1l	19756504	Heckscher et al.  2015
8602632	A08e1_a2l	19756504	Heckscher et al.  2015
10051927	ISN MN_a2r [MN-VL2 (13)?]	19756504	Heckscher et al.  2015
10397674	A08e3_a2r	19756504	Heckscher et al.  2015
10413917	A08e3_a2l	19756504	Heckscher et al.  2015
10561898	ddaD_a2l	19756504	Heckscher et al.  2015
10562191	dbd_t3l	19756504	Heckscher et al.  2015
10929871	A08c_a1r	19756504	Heckscher et al.  2015
11466247	Jaam-2_a1l (HMD2 (A12g))	19756504	Heckscher et al.  2015
11578922	vpda classI md?_t3l	19756504	Heckscher et al.  2015
11928389	Jaam-3_a1l (HMD3 (A12 c3))	19756504	Heckscher et al.  2015
12809923	A08e2_a1l	19756504	Heckscher et al.  2015
12960079	dmd1_a1l	19756504	Heckscher et al.  2015
12960217	ddaD_a1l (class I)	19756504	Heckscher et al.  2015
12990250	Jaam-2_a1r (HMD2 (A12g))	19756504	Heckscher et al.  2015
13671419	dbd_a1l	19756504	Heckscher et al.  2015
13775274	Jaam-3_a1r (HMD3 (A12 c3))	19756504	Heckscher et al.  2015
13873397	U1_a2r	19756504	Heckscher et al.  2015
13874875	RP5_a2l	19756504	Heckscher et al.  2015
13875538	U2_a2r	19756504	Heckscher et al.  2015
13876816	dbd_a2r	19756504	Heckscher et al.  2015
13877013	ISN MN_a2r (U4/U5)	19756504	Heckscher et al.  2015
13877402	ISN MN_a2r (U4/U5)	19756504	Heckscher et al.  2015
13877719	V_a2r (MN?)	19756504	Heckscher et al.  2015
13881374	RP5_a2r	19756504	Heckscher et al.  2015
13881810	MN-VO4/5_a2l (NB7-1? ISN MN-15/16 ?)	19756504	Heckscher et al.  2015
13882192	ISN MN_a2l [MN-VL2 (13)?]	19756504	Heckscher et al.  2015
13883598	U2_a2l	19756504	Heckscher et al.  2015
13883895	dbd_a2l	19756504	Heckscher et al.  2015
13884216	MN-VO4-6 (NB7-1 was- VO6 (17)? )_a2l	19756504	Heckscher et al.  2015
13885984	U1_a2l	19756504	Heckscher et al.  2015
14194026	ISN MN_a1r    R only 	19756504	Heckscher et al.  2015
14198375	ISN MN_a1r	19756504	Heckscher et al.  2015
14201007	A08e1_a2r	19756504	Heckscher et al.  2015
14493979	vbd_a1r	19756504	Heckscher et al.  2015
14573136	dbd_t3r	19756504	Heckscher et al.  2015
15351530	ddaD_a2r	19756504	Heckscher et al.  2015
15505125	ddaE_t3l	19756504	Heckscher et al.  2015
15551560	dmd1_a1r	19756504	Heckscher et al.  2015
15625865	Saaghi-3_a2r (AAZ3 (A06e))	19756504	Heckscher et al.  2015
15879188	A08e2_a2r	19756504	Heckscher et al.  2015
16009772	A08c_a1l	19756504	Heckscher et al.  2015
16042164	SN motor neuron a1r bilateral	19756504	Heckscher et al.  2015
16233066	ddaE_t3r	19756504	Heckscher et al.  2015
16314353	SN motor neuron a1r posterior dendrite	19756504	Heckscher et al.  2015
18514164	Saaghi-3_a2l (AAZ3 (A06e))	19756504	Heckscher et al.  2015
11995	Ladder-a a1	20498648	Jovanic et al.  2016
471705	Ladder-d a1	20498648	Jovanic et al.  2016
471720	Ladder-c a1	20498648	Jovanic et al.  2016
471755	Ladder-b a1	20498648	Jovanic et al.  2016
4096366	Drunken-1 a1r	20498648	Jovanic et al.  2016
4305390	Griddle-2 t3r	20498648	Jovanic et al.  2016
4824878	Griddle-1 a1r	20498648	Jovanic et al.  2016
6207232	Drunken-1 a1l	20498648	Jovanic et al.  2016
7195651	Griddle-1 a1l	20498648	Jovanic et al.  2016
7599503	Ladder-e a1	20498648	Jovanic et al.  2016
7657358	Ladder-f a2	20498648	Jovanic et al.  2016
7683401	Griddle-2 a1r	20498648	Jovanic et al.  2016
8045800	Griddle-1 t3r	20498648	Jovanic et al.  2016
8577316	Ladder-f a1	20498648	Jovanic et al.  2016
8614658	Ladder-a t3	20498648	Jovanic et al.  2016
9867541	Griddle-1 t3l	20498648	Jovanic et al.  2016
10804041	Griddle-2 a1l	20498648	Jovanic et al.  2016
16310625	Griddle-2 t3l	20498648	Jovanic et al.  2016
37365	Rh6PR-9;left	19711972	Larderet et al.  2017
766246	Rh5PR-1;right	19711972	Larderet et al.  2017
900032	Rh6PR-1;right	19711972	Larderet et al.  2017
902038	Rh6PR-3;right	19711972	Larderet et al.  2017
902877	Rh5PR-2;right	19711972	Larderet et al.  2017
946481	Rh6PR-8;right	19711972	Larderet et al.  2017
1816102	anlagen cell_right	19711972	Larderet et al.  2017
1856512	Rh6PR-4;right	19711972	Larderet et al.  2017
2200028	Rh6PR-2;left	19711972	Larderet et al.  2017
2204467	LN2;left	19711972	Larderet et al.  2017
2206279	Rh6PR-3;left	19711972	Larderet et al.  2017
2208920	anlagen cell_left	19711972	Larderet et al.  2017
2209091	Rh5PR-4;left	19711972	Larderet et al.  2017
2215247	Rh6PR-7;left	19711972	Larderet et al.  2017
2215447	Rh6PR-4;left	19711972	Larderet et al.  2017
2215622	Rh6PR-8;left	19711972	Larderet et al.  2017
2216131	Rh6PR-6;left	19711972	Larderet et al.  2017
2216187	Rh5PR-2;left	19711972	Larderet et al.  2017
2216445	Rh6PR-1;left	19711972	Larderet et al.  2017
2512602	LN2;right	19711972	Larderet et al.  2017
2532841	Rh6PR-6;right	19711972	Larderet et al.  2017
2544902	Rh6PR-5;right	19711972	Larderet et al.  2017
2552701	Rh5PR-4;right	19711972	Larderet et al.  2017
2775707	LN4;right	19711972	Larderet et al.  2017
2775943	LN3;right	19711972	Larderet et al.  2017
7480731	Rh5PR-1;left	19711972	Larderet et al.  2017
7483922	Rh5PR-3;left	19711972	Larderet et al.  2017
7485368	Rh5PR-3;right	19711972	Larderet et al.  2017
7555204	Rh6PR-2;right	19711972	Larderet et al.  2017
7566199	Rh6PR-7;right	19711972	Larderet et al.  2017
7568455	Rh5PR-5;right	19711972	Larderet et al.  2017
7694589	LONI;left	19711972	Larderet et al.  2017
7778722	Rh5PR-6;right	19711972	Larderet et al.  2017
7874184	LN1;right	19711972	Larderet et al.  2017
7897051	GlulOLP;right	19711972	Larderet et al.  2017
7940800	anlagen cell_left	19711972	Larderet et al.  2017
7952981	5thLN;left	19711972	Larderet et al.  2017
8111135	nc1;left	19711972	Larderet et al.  2017
8118929	LN3;left	19711972	Larderet et al.  2017
8124177	pOLP;right	19711972	Larderet et al.  2017
8247641	ChalOLP;right	19711972	Larderet et al.  2017
8270683	nc2;right	19711972	Larderet et al.  2017
8271034	LONI;right	19711972	Larderet et al.  2017
8337623	anlagen cell_left	19711972	Larderet et al.  2017
8340950	nc2;left	19711972	Larderet et al.  2017
8353473	anlagen cell_left	19711972	Larderet et al.  2017
8358800	anlagen cell_left	19711972	Larderet et al.  2017
8361378	anlagen cell-older_left	19711972	Larderet et al.  2017
8362221	anlagen cell_left	19711972	Larderet et al.  2017
8432028	anlagen cell_right	19711972	Larderet et al.  2017
8447845	Rh6PR-10;right	19711972	Larderet et al.  2017
8448457	anlagen cell_left	19711972	Larderet et al.  2017
8448464	anlagen cell_left	19711972	Larderet et al.  2017
8448477	anlagen cell_left	19711972	Larderet et al.  2017
8448568	anlagen cell_left	19711972	Larderet et al.  2017
8448796	anlagen cell_left	19711972	Larderet et al.  2017
8448809	anlagen cell_left	19711972	Larderet et al.  2017
8449457	anlagen cell_left	19711972	Larderet et al.  2017
8449478	anlagen cell_left	19711972	Larderet et al.  2017
8470256	anlagen cell_right	19711972	Larderet et al.  2017
8480418	OLP4;right	19711972	Larderet et al.  2017
8700125	GlulOLP;left	19711972	Larderet et al.  2017
8717219	5thLN;right	19711972	Larderet et al.  2017
9539868	PVL09 right	19711972	Larderet et al.  2017
9567051	PVL09 left	19711972	Larderet et al.  2017
9927082	LN1;left	19711972	Larderet et al.  2017
9940382	pOLP;left	19711972	Larderet et al.  2017
10241716	Rh6PR-5;left	19711972	Larderet et al.  2017
16087799	LN4;left	19711972	Larderet et al.  2017
16267292	Rh6PR-9;right	19711972	Larderet et al.  2017
17414715	ChalOLP;left	19711972	Larderet et al.  2017
159280	lch5-2/4 a1l	19712046	Ohyama et al.  2015
162293	lch5-2/4 a1l	19712046	Ohyama et al.  2015
514841	Basin-1 a4l	19712046	Ohyama et al.  2015
519624	A09a_a4l Basin-2	19712046	Ohyama et al.  2015
587083	A09c_a4l Basin-4	19712046	Ohyama et al.  2015
986460	ddaC_a1l	19712046	Ohyama et al.  2015
1042538	A00c_a6l	19712046	Ohyama et al.  2015
1339400	A00c_a3l	19712046	Ohyama et al.  2015
1398260	Basin-1 a4r	19712046	Ohyama et al.  2015
1398327	A09a_a4r Basin-2	19712046	Ohyama et al.  2015
1400270	A09c_a4r Basin-4	19712046	Ohyama et al.  2015
1401011	Basin-3 a4r	19712046	Ohyama et al.  2015
1690576	A00c_a6r	19712046	Ohyama et al.  2015
1767828	A12m_a1l	19712046	Ohyama et al.  2015
2194374	A02o_a3l Wave-1	19712046	Ohyama et al.  2015
2349742	Basin-3 a4l	19712046	Ohyama et al.  2015
2511238	A00c_a4l	19712046	Ohyama et al.  2015
2619565	A00c_a5r	19712046	Ohyama et al.  2015
2637812	A02n_a1r Pseudolooper-4	19712046	Ohyama et al.  2015
2743404	hook-2_a2l	19712046	Ohyama et al.  2015
2816457	A00c_a5l	19712046	Ohyama et al.  2015
2891695	TePn04_a9l	19712046	Ohyama et al.  2015
3034133	A09b a1l Basin-1	19712046	Ohyama et al.  2015
3040481	A09c a1l Basin-4	19712046	Ohyama et al.  2015
3041612	A09a a1l Basin-2	19712046	Ohyama et al.  2015
3074106	A09a a1r Basin-2	19712046	Ohyama et al.  2015
3091943	A09g a1r Basin-3	19712046	Ohyama et al.  2015
3093284	A00c_a4r	19712046	Ohyama et al.  2015
3180525	A03o_a1r	19712046	Ohyama et al.  2015
3282869	A09b a1r Basin-1	19712046	Ohyama et al.  2015
3546334	A02m_a1r Pseudolooper-3	19712046	Ohyama et al.  2015
3720037	gorogoro t2l	19712046	Ohyama et al.  2015
3764792	telegoro-1R	19712046	Ohyama et al.  2015
3786734	v\'ada_a1r	19712046	Ohyama et al.  2015
3792035	A05q_a2l	19712046	Ohyama et al.  2015
3862443	telephone-1R	19712046	Ohyama et al.  2015
3863488	hook-2_a2r	19712046	Ohyama et al.  2015
3957604	T05t_t3r	19712046	Ohyama et al.  2015
3979181	ipsigoro left	19712046	Ohyama et al.  2015
4022794	Handle-A a1	19712046	Ohyama et al.  2015
4049878	A09c a1r Basin-4	19712046	Ohyama et al.  2015
4060628	A08m_a1l	19712046	Ohyama et al.  2015
4081479	A19c_a1l	19712046	Ohyama et al.  2015
4117790	A10l_a2l	19712046	Ohyama et al.  2015
4139768	A12m_a1r	19712046	Ohyama et al.  2015
4163234	A10j_a3r	19712046	Ohyama et al.  2015
4262162	A00c_a3r	19712046	Ohyama et al.  2015
4302562	A03o_a1l	19712046	Ohyama et al.  2015
4321712	Handle-B a1	19712046	Ohyama et al.  2015
4394777	A12q_a1l	19712046	Ohyama et al.  2015
4536017	A10f_a2r	19712046	Ohyama et al.  2015
4555763	A08h_a1l	19712046	Ohyama et al.  2015
4591945	TePn04_a9r	19712046	Ohyama et al.  2015
4740178	A05q_a1l	19712046	Ohyama et al.  2015
4766066	T08x_t1l	19712046	Ohyama et al.  2015
4778439	A02m_a1l Pseudolooper-3	19712046	Ohyama et al.  2015
4826452	A10l_a2r	19712046	Ohyama et al.  2015
4829813	A12q_a1r	19712046	Ohyama et al.  2015
4833168	A05q_a1r	19712046	Ohyama et al.  2015
4839570	A08d_a1r	19712046	Ohyama et al.  2015
4901446	A10f_a2l	19712046	Ohyama et al.  2015
4975387	A08d_a1l	19712046	Ohyama et al.  2015
5064747	A05q_a2r	19712046	Ohyama et al.  2015
5108525	A08h_a1r right	19712046	Ohyama et al.  2015
5132886	A23g_a1l	19712046	Ohyama et al.  2015
5185729	A05e_a1r	19712046	Ohyama et al.  2015
5198939	T08x_t2r	19712046	Ohyama et al.  2015
5206247	gorogoro t2r	19712046	Ohyama et al.  2015
5238494	A08m_a2l	19712046	Ohyama et al.  2015
5268581	basin-related descending 1 sog_l	19712046	Ohyama et al.  2015
5336476	A19c_a1r	19712046	Ohyama et al.  2015
5343532	T05t_t3l	19712046	Ohyama et al.  2015
5343578	A08x_a1l	19712046	Ohyama et al.  2015
5548412	A08m_a2r	19712046	Ohyama et al.  2015
5690362	A10a_a1r Chair-1	19712046	Ohyama et al.  2015
5691934	telephone-1L	19712046	Ohyama et al.  2015
5754346	telegoro-1L	19712046	Ohyama et al.  2015
5794678	ipsigoro right	19712046	Ohyama et al.  2015
5997121	A23g_a1r	19712046	Ohyama et al.  2015
6264270	basin-related descending 1 sog_r	19712046	Ohyama et al.  2015
6276557	lch5-2/4 a1r	19712046	Ohyama et al.  2015
6450381	A05e_a2l	19712046	Ohyama et al.  2015
6535161	A10a_a1l Chair-1	19712046	Ohyama et al.  2015
6755064	A08m_a1r	19712046	Ohyama et al.  2015
7184082	A08x_a1r	19712046	Ohyama et al.  2015
7577773	lch5-2/4 a1r	19712046	Ohyama et al.  2015
7628068	v\'ch a1r	19712046	Ohyama et al.  2015
7686464	lch5-3 a1r	19712046	Ohyama et al.  2015
7694722	lch5-5 a1r	19712046	Ohyama et al.  2015
7732444	lch5-1 a1r	19712046	Ohyama et al.  2015
7746883	vchA/B a1r	19712046	Ohyama et al.  2015
7763691	lch5-5 a1l	19712046	Ohyama et al.  2015
7764785	lch5-1 a1l	19712046	Ohyama et al.  2015
7790597	vchA/B a1l	19712046	Ohyama et al.  2015
7796832	vchA/B a1l	19712046	Ohyama et al.  2015
7801255	v\'ch a1l	19712046	Ohyama et al.  2015
8031834	lch5-3 a1l	19712046	Ohyama et al.  2015
9354613	A10j_a3l	19712046	Ohyama et al.  2015
9720614	Ipsiphone R	19712046	Ohyama et al.  2015
9771412	vchA/B a1r	19712046	Ohyama et al.  2015
10110270	v\'ada_a1l	19712046	Ohyama et al.  2015
10110672	ddaC_a1r	19712046	Ohyama et al.  2015
10179501	A09g a1l Basin-3	19712046	Ohyama et al.  2015
10273502	vdaB_a1r	19712046	Ohyama et al.  2015
10290529	vdaB_a1l 	19712046	Ohyama et al.  2015
10893103	Ipsiphone L	19712046	Ohyama et al.  2015
12946335	A02o_a3r Wave-1	19712046	Ohyama et al.  2015
40152	AN-L-Sens-B1-ACa-10	19712202	Schlegel et al.  2016
864517	SOG Neuron into Thoracic - gap crossing unfinished	19712202	Schlegel et al.  2016
1367171	AN-L-Sens-B1-ACa-04	19712202	Schlegel et al.  2016
1375101	AN-L-Sens-B1-AVa-17	19712202	Schlegel et al.  2016
1377586	AN-L-Sens-B1-ACa-07	19712202	Schlegel et al.  2016
1395971	AN-L-Sens-B1-ACa-11	19712202	Schlegel et al.  2016
1398253	AN-L-Sens-B1-ACa-05	19712202	Schlegel et al.  2016
1405493	AN-L-Sens-B1-ACa-09	19712202	Schlegel et al.  2016
1406463	AN-L-Sens-B1-ACa-14	19712202	Schlegel et al.  2016
1414206	AN-L-Sens-B1-AVa-16	19712202	Schlegel et al.  2016
1428271	AN-L-Sens-B1-AVa-22	19712202	Schlegel et al.  2016
1429969	AN-L-Sens-B1-AVa-20	19712202	Schlegel et al.  2016
1435466	AN-L-Sens-B1-AVa-21	19712202	Schlegel et al.  2016
1706716	AN-L-Sens-B2-ACp-19	19712202	Schlegel et al.  2016
1711076	A26f_a3r	19712202	Schlegel et al.  2016
2138427	hugin-RG left 1	19712202	Schlegel et al.  2016
2260755	DH44 1 right	19712202	Schlegel et al.  2016
2283495	IPC 3 right	19712202	Schlegel et al.  2016
2284021	AN-L-Sens-B1-ACa-01	19712202	Schlegel et al.  2016
2340336	AN-R-Sens-B1-ACa-02	19712202	Schlegel et al.  2016
2355126	IPC 7 right	19712202	Schlegel et al.  2016
2357110	IPC 6 right	19712202	Schlegel et al.  2016
2369444	Z: contra_left 	19712202	Schlegel et al.  2016
2456826	AN-R-Sens-B1-ACa-01	19712202	Schlegel et al.  2016
2597151	Short-presynapti-D-1R	19712202	Schlegel et al.  2016
2606279	hugin-PH left 2	19712202	Schlegel et al.  2016
2613532	hugin-VNC left 2	19712202	Schlegel et al.  2016
2613540	hugin-VNC left 1	19712202	Schlegel et al.  2016
2619764	neuron - paired with #6796532	19712202	Schlegel et al.  2016
2620299	Premotor for PaN + MN - paired with #10885848?	19712202	Schlegel et al.  2016
2622502	Projection Neuron right - Type I - paired with #8010889	19712202	Schlegel et al.  2016
2622540	A01?_a4r	19712202	Schlegel et al.  2016
2632168	neuron 2632169	19712202	Schlegel et al.  2016
2659386	DMS 1 right	19712202	Schlegel et al.  2016
2679035	SEZ-IN-15-right	19712202	Schlegel et al.  2016
2679278	hugin-PH left 1	19712202	Schlegel et al.  2016
2810998	hugin-PH right 2	19712202	Schlegel et al.  2016
2811369	hugin-PH right 1	19712202	Schlegel et al.  2016
2815283	Pan Hugin Input 1 - paired with 6	19712202	Schlegel et al.  2016
2815572	SEZ local interneuron	19712202	Schlegel et al.  2016
2852273	IPC 2 right	19712202	Schlegel et al.  2016
2935173	WS: from olfactory to Hugin interneuron right	19712202	Schlegel et al.  2016
2935198	AF3 thermo 3rd right	19712202	Schlegel et al.  2016
3046503	IPC 7 left	19712202	Schlegel et al.  2016
3158085	AF5: Short-presynaptic-D-1L	19712202	Schlegel et al.  2016
3192952	AN-R-Sens-B2-AVa-25	19712202	Schlegel et al.  2016
3266033	PaN Hugin Input 2	19712202	Schlegel et al.  2016
3276003	L1: Short-presynapticD-3-R	19712202	Schlegel et al.  2016
3281684	IPC 5 left	19712202	Schlegel et al.  2016
3299767	hugin-PC right 2	19712202	Schlegel et al.  2016
3315001	hugin-PC right 1	19712202	Schlegel et al.  2016
3420915	SOG into brain contralaterally right - paired with #3622234	19712202	Schlegel et al.  2016
3436420	Pre PMN R	19712202	Schlegel et al.  2016
3561724	IPC 5 right	19712202	Schlegel et al.  2016
3594705	hugin-VNC right 2	19712202	Schlegel et al.  2016
3595837	Brain neuron descending - gap crossings missing	19712202	Schlegel et al.  2016
3598000	Brain Neuron descending into VNC - right	19712202	Schlegel et al.  2016
